"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-19880","19084 MURCOTT DR E, FORT MYERS FL 33967","Reroof Shingle Off/Shingle On (21.6sq)","Closed-CC Issued","0","ePlan",
"OPN2023-03806","15979 CANDLE DR, FORT MYERS FL 33908","Replace (1) garage door size for size","Closed-CC Issued","0","ePlan",
"FNC2023-02184","2279 SUNRISE BLVD, FORT MYERS FL 33907","6' metal fence with gates","Permit Issued","0","Paper Submittal",
"ELE2023-03355","17529 AQUILA CT, FORT MYERS FL 33913","Install 22kw generator with (1) 200 amp ATS connected to existing NG","Closed-CC Issued","0","ePlan",
"RES2023-10488","158 PARTRIDGE ST, LEHIGH ACRES FL 33974","Add a screen room to the back of the house.","Closed-Withdrawn","0","ePlan",
"FIR2023-01626","20209 KINGMONT DR, ESTERO FL 33928","Gas connection to a standby generatotr","Closed-CC Issued","1","ePlan",
"ROF2023-19879","8392 BUENA VISTA RD, FORT MYERS FL 33967","Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-10487","3935 CROSSWATER DR, NORTH FORT MYERS FL 33917","SCREEN ENCLOSURE WITH CONCRETE FOOTERS","Closed-CO Issued","0","ePlan",
"ELE2023-03354","20209 KINGMONT DR, ESTERO FL 33928","Install an automatic transfer switch and a standby generator on a precast pad","Closed-CC Issued","1","ePlan",
"RESMSTR2023-00080",,"SFR Master Clementine","Closed-Administrative","0","ePlan",
"RES2023-10486","434 SNEAD DR, NORTH FORT MYERS FL 33903","17x34.5 carport,22x25 garage with composite roof on new concrete","Closed-CC Issued","0","ePlan",
"ROF2023-19878","2902 RITA AVE N, LEHIGH ACRES FL 33971","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"ROF2023-19877","13571 CHINA BERRY WAY, FORT MYERS FL 33908","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"MEC2023-05631","3301 E 20TH ST, ALVA FL 33920","Change out like for like split system HVAC 14.30 Seer, 3.50 Ton, 7 K/w","Closed-CC Issued","0","ePlan",
"ROF2023-19876","12671 STONE TOWER LOOP, FORT MYERS FL 33913","Reroofing of property, SFR, Tile to metal","Closed-CC Issued","0","ePlan",
"RESMSTR2023-00079",,"SFR Master Bergamot II","Closed-Administrative","0","ePlan",
"RES2023-10485","3836 SABAL SPRINGS BLVD, NORTH FORT MYERS FL 33917","wall , drywall repair , painting, Demo","Closed-CC Issued","0","ePlan",
"RES2023-10484","17641 PEPPARD DR, FORT MYERS BEACH FL 33931","REMODEL-INCLUDING PAN ROOF REPAIR, A/C REPAIR-HURRICANE IAN.","Closed-CC Issued","0","Paper Submittal",
"COP2023-00287","231 JOEL BLVD, LEHIGH ACRES FL 33936","2COP Sign off in conjunction with restaurant and ADD2023-00036 no outdoor seating.","Closed-Completed","0","Paper Submittal",
"COM2023-02086","17451 SILVER FOX DR, E, FORT MYERS FL 33908","REMODEL","Closed-CC Issued","0","Paper Submittal",
"POL2023-00814","12230 COCONUT CREEK CT, FORT MYERS FL 33908","Add 6x6 spa to poolExtend footer to end of housenew screen enclosure","Permit Expired","1","ePlan",
"ROF2023-19874","17448 ARIZONA RD, FORT MYERS FL 33967","Reroof Shingle Off/Shingle On (31.1sq)","Closed-CC Issued","0","ePlan",
"ADM2023-00012","1750 SEAFAN CIR, NORTH FORT MYERS FL 33903","Board of Adjustment and Appeals - Variance","Closed-Approved","0","Paper Submittal",
"RES2023-10483","14240 RIVER RD, FORT MYERS FL 33905","Adding a L shape porch to the front of the house *Inspections Done By Private Provider – ECS Florida, LLC*","Closed-CO Issued","0","ePlan",
"RES2023-10482","18340 BLUE EYE LOOP, FORT MYERS FL 33913","Screen pool enclosure on existing deck","Closed-CO Issued","1","ePlan",
"DSH2023-00456","3321 STABILE RD, SAINT JAMES CITY FL 33956","APPRXO. 482 SQ FT DOCK ADDITION, NEW 20K LIFT","Closed-CC Issued","0","ePlan",
"OPN2023-03805","16599 DAVIS RD, FORT MYERS FL 33908","Replace (5) windows and (1) door size for size Impact","Permit Expired","0","ePlan",
"TMP2023-00984","11541 DOGWOOD LN, FORT MYERS BEACH FL 33931","RV placement for temporary housing due to hurricane Ian","Permit Issued","0","Paper Submittal",
"ROF2023-19873","41 OSTER CT, CAPTIVA FL 33924","Reroof Shingle Off/Shingle On (13.6sq)","Closed-CC Issued","0","ePlan",
"ROF2023-19872","1916 FLAMINGO DR, NORTH FORT MYERS FL 33917","REROOF MODIFIED BITMAN OFF MODIFIED BITMAN ON","Closed-CC Issued","0","ePlan",
"ROF2023-19871","4003 26TH ST SW, LEHIGH ACRES FL 33976","tear off old roof. dispose of debris. install new asphalt shingle roof.","Closed-CC Issued","0","ePlan",
"RES2023-10481","7696 FARRELL RD, BOKEELIA FL 33922","Carport","Closed-CO Issued","0","ePlan",
"ROF2023-19870","7206 CYPRESS DR, FORT MYERS FL 33907","SHINGLE TO SHINGLE REROOF.","Closed-CC Issued","0","ePlan",
"DSH2023-00455","3667 CLIPPER LN, SAINT JAMES CITY FL 33956","REPLACE (2) OUTSIDE LIFT PILINGS","Closed-CC Issued","0","ePlan",
"POL2023-00813","4323 14TH ST W, LEHIGH ACRES FL 33971","above ground pool","Closed-CC Issued","0","ePlan",
"OPN2023-03804","11700 LADY ANNE CIR, CAPE CORAL FL 33991","SIZEXSIZE REPLACEMENT OF IMPACT ENTRY DOOR**R01**Add 9 impact windows","Closed-CC Issued","2","ePlan",
"FNC2023-02183","4999 E RIVERSIDE DR, FORT MYERS FL 33905","Furnish and install 4ft high - 130 ft of chainlink fence and 4ft high - 100ft of wood fence. 2 (5ft) gates with a 25' rolling wood fence gate.","Closed-CC Issued","0","ePlan",
"ELE2023-03353","17221 BALFOUR TER, FORT MYERS FL 33913","Installing New 200 amp meter main, Grounding system, New feeders","Closed-Voided","0","ePlan",
"RES2023-10480","14545 AERIES WAY DR, FORT MYERS FL 33912","Replace Screen Enclosure with like for like footprint","Closed-CC Issued","0","ePlan",
"RES2023-10479","9052 FLAMINGO CIR, NORTH FORT MYERS FL 33903","Carport & screen room pan roof replacement and install 4th wall","Closed-CC Issued","0","ePlan",
"RES2023-10478","631 SIOUX TRAIL, FORT MYERS BEACH FL 33931","REMODEL","Permit Expired","0","Paper Submittal",
"MEC2023-05630","13960 EAGLE RIDGE LAKES DR, 201, FORT MYERS FL 33912","HVACChange Out 3 Ton 15.2 Seer Rheem System W/7.5 KW Heat","Closed-CC Issued","0","ePlan",
"ROF2023-19869","281 N AMERS ST, NORTH FORT MYERS FL 33903","Replace roof metal to metal","Closed-Withdrawn","0","ePlan",
"ROF2023-19868","8405 SUNCOAST DR, NORTH FORT MYERS FL 33917","Re- Roofing","Permit Expired","0","ePlan",
"ROF2023-19867","17141 EAST LAKE DR, NORTH FORT MYERS FL 33917","Shingle to Metal + flat reroof","Closed-CC Issued","0","ePlan",
"RES2023-10477","11951 ROSEMOUNT DR, FORT MYERS FL 33913","DEN ADDITION.","Closed-CC Issued","0","Paper Submittal",
"ELE2023-03352","7205 CYPRESS DR, FORT MYERS FL 33907","LOW VOLTAGE AS PER PLANS","Closed-CC Issued","0","ePlan",
"RES2023-10476","149 LAKESIDE CIR, NORTH FORT MYERS FL 33903","Replace storm damaged partial lanai & carport pan roof","Closed-CC Issued","0","ePlan",
"MEC2023-05629","17831 VACA CT, FORT MYERS FL 33908","like for like replacement 3.5 ton 15 seer split system","Closed-CC Issued","0","ePlan",
"ROF2023-19866","1357 TORREYA CIR, NORTH FORT MYERS FL 33917","RE-ROOF LIKE FOR LIKE SHINGLE & FLAT *Inspections Done By Private Provider – Inspection Solutions*","Closed-CC Issued","0","ePlan",
"FNC2023-02182","1008 ANGUS AVE, LEHIGH ACRES FL 33974","6 foot metal privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-19865","3358 ROYAL CANADIAN TRCE, 1, FORT MYERS FL 33907","Removal of existing shingles and replace with shingles.","Closed-Withdrawn","0","ePlan",
"MEC2023-05628","726 PUCCINI AVE S, LEHIGH ACRES FL 33974","A/C CHANGEOUT","Closed-CC Issued","0","ePlan",
"OCC2023-00447","15271 MCGREGOR BLVD, 19, FORT MYERS FL 33908","Barbershop, M-F 8am-5pm, Sat 8am-12pm","Permit Expired","0","Paper Submittal",
"RES2023-10475","118 SEGUNDO LN, FORT MYERS FL 33908","4' DRYWALL, INSULATION, BASE CABINETS, VANITIES, TOILETS, INTERIOR DOORS, BASEBOARDS, FINISH FLOOR","Closed-CC Issued","0","Paper Submittal",
"RES2023-10474","3138 VENUS LN, NORTH FORT MYERS FL 33903","Replace storm Damaged pan roof carport on existing concrete","Closed-CC Issued","0","ePlan",
"ELE2023-03351","17701 BRYAN CT, FORT MYERS BEACH FL 33931","ELECTRICAL INSPECTION TO RESTORE POWER PERMIT REQUESTED BY FPL","Closed-CC Issued","0","Paper Submittal",
"DEM2023-03099","4991 S CLEVELAND AVE, STE D1, FORT MYERS FL 33907","interior Demolition of existing retail space","Ready-Documents Required","4","ePlan",
"MEC2023-05627","4112 35TH ST SW, LEHIGH ACRES FL 33976","2.5 ton change out","Closed-CC Issued","0","ePlan",
"RES2023-10473","6161 BEAU LN, BOKEELIA FL 33922","carport","Closed-CO Issued","0","ePlan",
"ROF2023-19864","13232 RADCLIFFE DR, FORT MYERS FL 33966","Remove existing roofing materials and replacing them with new asphalt shingles","Closed-CC Issued","0","ePlan",
"FIR2023-01625","15861 GREY FRIARS CT, FORT MYERS FL 33912","replace existing 250 gallon under ground tank with new 500 gallon under ground tank","Closed-Withdrawn","1","ePlan",
"FNC2023-02181","1333 MACOMBO RD, FORT MYERS FL 33919","4' chainlink 1 gate hurricane ian repair","Closed-CC Issued","0","ePlan",
"ROF2023-19863","13862 FIFTH ST, FORT MYERS FL 33905","**Partial - Re-Roof; Remove the Existing Shingle Roof; Install New Shingle Roof. Patrial Roof Section**","Closed-CC Issued","0","ePlan",
"OPN2023-03803","9181 MARIGOLD CT, FORT MYERS FL 33919","INSTALL 21 IMPACT WINDOWS AND 4 IMPACT DOORS","Closed-CC Issued","0","ePlan",
"RES2023-10472","16129 EDGEMONT DR, FORT MYERS FL 33908","Install Pool Enclosure Over Partial New Concrete Footers With A Screen Roof.","Closed-CO Issued","0","ePlan",
"PLU2023-00609","18427 USEPPA RD, FORT MYERS FL 33967","Repipe domestic water system throughout home","Closed-CC Issued","0","ePlan",
"ROF2023-19862","13008 FOURTH ST, FORT MYERS FL 33905","Shingle reroof","Closed-CC Issued","0","ePlan",
"FNC2023-02180","4214 13TH ST SW, LEHIGH ACRES FL 33976","Building a 6-foot fence in the back of my property and the two sides of my home.","Closed-Voided","0","ePlan",
"ROF2023-19861","17921 DURRANCE RD, NORTH FORT MYERS FL 33917","remove existing metal,renail decking to current code,install peel and stick underlayment,install 1x4 battens,install 26 gauge gulf rib metal package","Closed-CC Issued","0","ePlan",
"RES2023-10471","6450 NEAL RD, FORT MYERS FL 33905","Single Family Residence","Closed-CO Issued","1","ePlan",
"RES2023-10470","809 WILLARD AVE, LEHIGH ACRES FL 33972","Building a 3 bedroom & 3 bathroom residence including a two vehicle garage.","Permit Issued","2","ePlan",
"RES2023-10469","4211 18TH ST SW, LEHIGH ACRES FL 33976","New Re-roof of my primary property","Closed-Withdrawn","0","ePlan",
"RES2023-10468","10313 FIRE FLAG TRL, FORT MYERS FL 33905","Shed Remodel","Closed-CO Issued","0","ePlan",
"POL2023-00812","5356 ANCHORAGE DR, SAINT JAMES CITY FL 33956","Pool and deck *Inspections Done By Private Provider- eAtlantic Engineering*","Closed-CC Issued","2","ePlan",
"RES2023-10467","18951 PALM BEACH BLVD, ALVA FL 33920","New Screen Enclosure","Permit Expired","1","ePlan",
"FNC2023-02179","13772 PINE VILLA LN, FORT MYERS FL 33912","6 foot solid metal with gates","Closed-CC Issued","0","ePlan",
"ROF2023-19860","6717 GARLAND ST, FORT MYERS FL 33966","Tearoff and ReRoof fiberglass shingles","Closed-CC Issued","0","ePlan",
"MEC2023-05626","352 NEW YORK DR, FORT MYERS FL 33905","Like for like replacement & duct work replacement","Permit Expired","0","ePlan",
"RES2023-10466","17336 BIRCHWOOD LN, FORT MYERS FL 33908","Rough in plumbing for for bathroom remodelKitchen remodel, existing layoutNew insulation and drywallNew LVP flooring","Closed-Voided","0","ePlan",
"ROF2023-19859","15474 SPRING LINE LN, FORT MYERS FL 33905","Remove existing roof and install new roof","Closed-CC Issued","0","ePlan",
"DEM2023-03098","104 OAK LN, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"ELE2023-03350","17800 STEVENS BLVD, FORT MYERS BEACH FL 33931","supply and install 200 amp meter combo on a banjo pedestal with an underground service","Closed-Withdrawn","0","ePlan",
"ROF2023-19858","1611 GREENWOOD AVE, LEHIGH ACRES FL 33972","Remove asphalt shingle and underlayment and replace with same.","Closed-CC Issued","0","ePlan",
"ELE2023-03349","11350 CYPRESS LN, FORT MYERS BEACH FL 33931","supply and install 200 amp meter combo panel on a banjo pedestal with undergound service","Permit Expired","0","ePlan",
"ELE2023-03348","17790 STEVENS BLVD, FORT MYERS BEACH FL 33931","supply and install 200 amp meter combo on a banjo pedestal with underground service","Closed-CC Issued","0","ePlan",
"OPN2023-03802","4711 5TH ST W, LEHIGH ACRES FL 33971","Replace (6) windows size for size Impact","Closed-Withdrawn","0","ePlan",
"OPN2023-03801","1600 HAZEL AVE S, LEHIGH ACRES FL 33976","Replace (1) door size for size Impact","Closed-CC Issued","0","ePlan",
"OPN2023-03800","11453 WATERFORD VILLAGE DR, FORT MYERS FL 33913","Replace (2) sliding glass doors size for size Impact","Closed-CC Issued","0","ePlan",
"RES2023-10465","282 RAINBOW DR, NORTH FORT MYERS FL 33903","Replacement carport, like for like","Closed-CC Issued","0","ePlan",
"ROF2023-19857","9830 QUAIL RUN, NORTH FORT MYERS FL 33917","Tear off and reroof shingles ,install self adhered underlayment and GAF shingles","Closed-CC Issued","0","ePlan",
"RES2022-11474-R01","19681 SUMMERLIN RD, 16, FORT MYERS FL 33908","adding metal roof to plan noa 21-1217-02 underlayment and metal FL 30343.01","Closed-Revision Approved","1","ePlan",
"ELE2023-03347","15300 CAPTIVA DR, CAPTIVA FL 33924","Change Main 200 AMP breaker from Unit 1","Closed-Withdrawn","0","ePlan",
"SOL2023-01019","14401 ALICO RD, FORT MYERS FL 33913","Installation of54 roof mounted pv solar panels with breaker in MSP, main panel upgrade.","Closed-CC Issued","0","ePlan",
"ELE2022-03388-R02","373 ODESSA ST, LEHIGH ACRES FL 33972","Revisions requested by inspector: conductor from meter to gateway and from gateway tomain panel is #4/0 and location of CTs changed to actual location","Closed-Revision Approved","2","ePlan",
"SOL2023-01018","245 BYRON AVE, NORTH FORT MYERS FL 33917","Installation of 20 roof mounted pv solar panels with breaker in MSP, no electrical modifications.","Closed-CC Issued","0","ePlan",
"ROF2023-19856","202 HOMER AVE N, LEHIGH ACRES FL 33971","SHINGLE RE ROOF: 29SQS","Closed-CC Issued","0","ePlan",
"ELE2023-03346","13542 PINE VILLA LN, FORT MYERS FL 33912","Combine 2 sub panels into 1. Add interlock kit to the new panel for portable generation connection.","Closed-Withdrawn","0","ePlan",
"COM2023-02085","19800 VILLAGE CENTER DR, 100, FORT MYERS FL 33913","tenant improvement *Plan Review & Inspections Done By Private Provider – Inspected.com*","Closed-CO Issued","1","ePlan",
"OPN2023-03799","13211 WINSFORD LN, FORT MYERS FL 33966","Window replacement *Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"ROF2023-19855","1155 LAUREL DR, NORTH FORT MYERS FL 33917","Hurricane IanRe-Roof Shinglepitch 4/123399 SquaresNo Flat","Closed-CC Issued","0","ePlan",
"ROF2023-19854","4433 RUTHANN CT, NORTH FORT MYERS FL 33917","Hurricane IanRe-Roof Shingle4/12 2893 Squaresno flat","Closed-CC Issued","0","ePlan",
"ROF2023-19853","4440 RUTHANN CT, NORTH FORT MYERS FL 33917","Hurricane IanShingle Re-Roofpitch 4/122547 squares No Flat","Closed-CC Issued","0","ePlan",
"ROF2023-19852","551 CATALINA DR, NORTH FORT MYERS FL 33903","ROOF REPLACEMENT - HURRICANE IAN *Inspections Done By Private Provider – Sands Engineering, LLC*","Closed-CC Issued","0","ePlan",
"RES2023-10464","5429 SAGO AVE, FORT MYERS FL 33907","12' x 20' Shed","Payment Required","0","ePlan",
"RES2023-10463","10641 HABITAT TRL, BOKEELIA FL 33922","INTERIOR REMODEL TO INCLUDE DRYWALL, INSULATION, AND FINISH CARPENTRY DUE TO HURRICANE IAN DAMAGE *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-Withdrawn","0","ePlan",
"RES2023-10462","10641 HABITAT TRL, BOKEELIA FL 33922","EXTERIOR SURFACES AS WELL AS REPAIR DECK SAME FOR SAME**Inspections done by Private Provider- Struxtures Engineering Corp*","Closed-CC Issued","0","ePlan",
"ROF2023-19851","2702 24TH ST SW, LEHIGH ACRES FL 33976","Shingle Re Roof","Closed-CC Issued","0","ePlan",
"TMP2023-00983","115 MAPLE LN, FORT MYERS FL 33908","lot 115 maple ln","Permit Issued","0","ePlan",
"ELE2023-03345","212 LAKE AVE, LEHIGH ACRES FL 33936","Sledjesky Panel Swap Like by Like","Closed-CC Issued","0","ePlan",
"OPN2023-03798","9553 LASSEN CT, FORT MYERS FL 33919","Installing 4 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"OPN2023-03797","13760 SILVER LAKE CT, FORT MYERS FL 33912","Installing 1 Storm Catcher Rolldown Screen MOT,1 Standard Alum RD MOT & 1 Standard Alum RD MAN *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2023-05625","17100 TERRAVERDE CIR, 7, FORT MYERS FL 33908","A/C changeout","Closed-CC Issued","0","ePlan",
"OPN2023-03796","1371 CURRIER CIR, FORT MYERS FL 33919","Installing 4 Standard Alum RD MAN &  1 Storm Catcher Slide Screen **REVISION** Add openings #16,17 Standard Aluminum Rolldown MAN FL#31658.1   *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","1","ePlan",
"FNC2023-02178","119 CHISHOLM TRL, NORTH FORT MYERS FL 33917","install temporary fencing to carport area","Closed-Withdrawn","0","ePlan",
"RES2023-10461","117 CHISHOLM TRL, NORTH FORT MYERS FL 33917","Replace 10 panels of carport damaged by hurricane","Closed-CC Issued","0","ePlan",
"OPN2023-03795","11341 COMPASS POINT DR, FORT MYERS FL 33908","Replacing 9 SXS Vinyl Impact Picture Windows *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2023-05624","18323 CUTLASS DR, FORT MYERS BEACH FL 33931","REPLACEMENT OF EXISTING 3.5 TON SYSTEM.","Waiting on Applicant Updates","0","ePlan",
"FNC2023-02177","14042 NEVIS DR, FORT MYERS FL 33905","737' of 4' CL w/ gates","Closed-CC Issued","0","ePlan",
"COM2023-02084","8250 LOGISTICS DR, FORT MYERS FL 33912","LIMITED SITE WORK AT EXISTING INTERNAL DRIVE LANE TO FACILITATE THE REMOTE CHECK-IN / CHECK-OUT OF TRUCKS ENTERING AND/OR LEAVING THE SITE. ASSOCIATED SITE WORK AT GUARD HOUSE TO INCLUDE: NEW CONCRETE PADS, EXTENTION OF EXISTING CONCRETE PADS, INSTALLATION OF TENANT EQUIPMENT ON PADS, PAVEMENT STRIPING, FENCING, MANUAL SWING GATES, PEDESTRIAN GUARD RAILS, BOLLARDS, NON-LIGHT POLE & BASE INSTALLATION, AND CAMERA INSTALLATION.","Closed-Voided","0","ePlan",
"COM2023-02083","4991 S CLEVELAND AVE, STE D1, FORT MYERS FL 33907","-REMOVALS OF EXISTING PARTITIONS, LIGHTING, URINAL, MILLWORK & FINISHES.","Closed-Voided","0","ePlan",
"MEC2023-05623","5484 HARBOUR CASTLE DR, FORT MYERS FL 33907","Install 3.5 ton 15.25 seer2 10kw split system","Closed-CC Issued","0","ePlan",
"RES2023-10460","8691 CAJUPUT COVE, FORT MYERS FL 33919","screen enclosure replacement","Closed-CO Issued","0","ePlan",
"POL2023-00811","17456 CABRINI WAY, ESTERO FL 33928","Build pool/spa paver deck and screen enclosure","Permit Expired","1","ePlan",
"ROF2023-19850","3515 16TH ST SW, LEHIGH ACRES FL 33976","tear off and instal new shingle","Closed-CC Issued","0","ePlan",
"MEC2023-05622","9540 CYPRESS LAKE DR, FORT MYERS FL 33919","LIKE FOR LIKE AC CHANGEOUTREPLACEMENT SPLIT SYSTEM4 TON- 16.8 SEER- 10 KW","Closed-CC Issued","0","ePlan",
"OPN2023-03794","3117 MOROS CT, FORT MYERS FL 33905","Installing 1 SCRD MOT & 1 Storm Catcher Slide Screen *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"MEC2023-05621","637 ASTARIAS CIR, FORT MYERS FL 33919","AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM)","Closed-CC Issued","0","ePlan",
"ROF2023-19849","8311 VILLAGE EDGE CIR, FORT MYERS FL 33919","RE ROOF TILE TO TILENOA'S 21-07120.03 & 20-1008.03","Closed-CC Issued","0","ePlan",
"OPN2023-03793","1300 ROMANO KEY CIR, PUNTA GORDA FL 33955","Installing 7 Storm Catcher Screens various & 3 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"COM2023-02082","0 HERITAGE HEIGHTS C/E, FORT MYERS FL 33908","INSTALLATION OF (1) CANTILEVER SHADE STRUCTURE COVER. - Install over the CBU mailboxes/concrete pad for community ""Heritage Heights"".","Permit Expired","0","ePlan",
"RES2023-10459","17900 BRYAN CT, FORT MYERS BEACH FL 33931","Replace Carport","Closed-CC Issued","0","ePlan",
"ROF2023-19848","8046 GOPHER TORTOISE TRL, LEHIGH ACRES FL 33972","Remove and replace 250sq ft of existing shingle roof. *Inspections done by Private Provider- Coastal Code Services*","Closed-CC Issued","0","ePlan",
"ELE2023-03344","204 MONROE AVE, LEHIGH ACRES FL 33936","Replace service riser due to damage from hurricane, 200A panel swap.","Permit Expired","0","ePlan",
"MEC2023-05620","12296 MATTERHORN RD, A4, FORT MYERS FL 33913","HVAC Change Out Split System 1.5Ton","Closed-CC Issued","0","ePlan",
"ROF2023-19847","8320 WHISKEY PRESERVE CIR, FORT MYERS FL 33919","8320 WHISKEY PRESERVE CIRCLERemove Existing Tile Roofing / Replace with Tile Roofing / Direct to Deck Underlayment","Closed-CC Issued","0","ePlan",
"ROF2023-19846","3314 43RD ST SW, LEHIGH ACRES FL 33976","Re roof with dimensional shingle","Closed-CC Issued","0","ePlan",
"COM2023-02081","13460 SHIRE LN, FORT MYERS FL 33912","Propane canopy will be erected to house the propane tank to be used for propane sales at the planned Tractor Supply store.","Ready-Documents Required","7","ePlan",
"ROF2023-19845","8331 WHISKEY PRESERVE CIR, FORT MYERS F 33919","8331 WHISKEY CREEK CIRCLERemove Existing Tile Roofing / Replace with Tile Roofing / Direct to Deck Underlayment","Closed-CC Issued","0","ePlan",
"ROF2023-19844","8310 VILLAGE EDGE CIR, FORT MYERS FL 33919","RE ROOF TILE TO TILENOA' S21-0712.03  &  20-1008.03","Closed-CC Issued","0","ePlan",
"OPN2023-03792","1704 JOSE GASPAR DR, BOCA GRANDE FL 33921","Installing 1 Standard Alum RD MOT FL31658.1Installing 1 Lexan Panel FL28390.1","Closed-CC Issued","1","ePlan",
"MEC2023-05619","123 ZENITH CIR, FORT MYERS FL 33913","Replacement of split system (air handler and condenser).Remove existing air handler and condenser.Install new 2.5 ton air handler and condenser.","Closed-CC Issued","0","ePlan",
"RES2023-10458","17161 OAKSTEAD DR, ALVA FL 33920","New SFR","Closed-CO Issued","369","ePlan",
"ROF2023-19843","4298 HARBOUR LN, NORTH FORT MYERS FL 33903","Tear off the tile roof & install new tile","Closed-CC Issued","0","ePlan",
"MEC2023-05618","3320 15TH ST W, LEHIGH ACRES FL 33971","HVAC Change Out Split System 3.5Ton","Closed-CC Issued","1","ePlan",
"RES2023-10457","5217 FLAMINGO DR, SAINT JAMES CITY FL 33956","Carport","Closed-CC Issued","0","ePlan",
"ROF2023-19842","8300 VILLAGE EDGE CIR, FORT MYERS FL 33919","RE ROOF TILE TO TILE NOA'S 21-0712.03 & 20-1008.03","Closed-CC Issued","0","ePlan",
"RES2023-10456","20513 CAMINO TORCIDO LOOP, NORTH FORT MYERS FL 33917","Single Family Residence","Closed-CO Issued","66","ePlan",
"ROF2023-19841","4702 5TH ST W, LEHIGH ACRES FL 33971","Shingle Reroof","Closed-CC Issued","0","Paper Submittal",
"DSH2023-00454","10540 TREVI ISLE WAY, MIROMAR LAKES FL 33913","INSTALL FLOATING DOCK WITH BOATLIFT","Closed-CC Issued","0","ePlan",
"FNC2023-02176","16780 TARPON WAY, NORTH FORT MYERS FL 33917","6 ft metal fence with gates","Closed-Voided","0","Paper Submittal",
"ROF2023-19840","919 MANRESA AVE S, LEHIGH ACRES FL 33974","Remove and replace existing shingle roof *Inspections done by Private Provider- Coastal Code Services*","Closed-CC Issued","0","ePlan",
"OPN2023-03791","3300 NORTH KEY DR, 7E, NORTH FORT MYERS FL 33903","Remove & Replace Size for Size 3 Windows in 2 Openings with Impact Product","Closed-CC Issued","0","ePlan",
"ROF2023-19839","8290 VILLAGE EDGE CIR, FORT MYERS FL 33919","RE ROOF TILE TO TILE NOA' S 21-0712.03 & 20-1008.03","Closed-CC Issued","0","ePlan",
"OPN2023-03790","1640 TREASURE LN, BOCA GRANDE FL 33921","Installing 5 Storm Catcher Rolldown Screens MOT FL11291.1","Closed-CC Issued","0","ePlan",
"OPN2023-03789","2460 WOODLAND CIR, FORT MYERS FL 33907","Replacing 2 doors, sliding glass door and french door, both same size.","Closed-CC Issued","0","ePlan",
"RES2023-10455","100 E JASMINE RD, LEHIGH ACRES FL 33936","Roof over existing shingle roof with metal roofing","Closed-Voided","0","ePlan",
"RES2023-10454","703 COOLIDGE AVE, LEHIGH ACRES FL 33936","Single Family Residence","Permit Issued","1","ePlan",
"ROF2023-19838","13007 THIRD ST, FORT MYERS FL 33905","Remove and replace existing shingle roof *Inspections done by Private Provider- Coastal Code Services*","Closed-CC Issued","0","ePlan",
"ROF2023-19837","8280 VILLAGE EDGE CIR, FORT MYERS FL 33919","RE ROOF TILE TO TILE NOA'S 21-0712.03 & 20-1008.03","Closed-CC Issued","0","ePlan",
"MEC2023-05617","13130 CROSS CREEK BLVD, 103, FORT MYERS FL 33912","HVAC Change out","Closed-CC Issued","0","ePlan",
"FNC2023-02175","6047 LANGDON AVE, FORT MYERS FL 33905","6' chain link fence with wood gates","Closed-CC Issued","0","Paper Submittal",
"RES2023-10453","21351 CORKSCREW RANCH RD, ESTERO FL 33928","Single Family Residence","Permit Issued","3","ePlan",
"ELE2023-03343","65 EMILY LN, FORT MYERS BEACH FL 33931","Replace meter main comboInstall 30 amp 125v receptacle below panel","Closed-Withdrawn","0","ePlan",
"RES2023-10452","11090 CHAMPIONSHIP DR, FORT MYERS FL 33913","Replace screen enclosure like for like due to Hurricane Ian","Closed-CO Issued","0","ePlan",
"FNC2023-02174","15460 RIVER BY RD, FORT MYERS FL 33908","Install 94 Lf of 4' high vinyl-coated chain link fence with no gates.","Closed-CC Issued","0","ePlan",
"OPN2023-03788","5315 BAYSIDE VILLAS, 16, CAPTIVA FL 33924","REPLACE SLIDING GLASS DOOR, 1 SH & 2 HR WINDOWS WITH IMPACT IN EXISTING OPENINGS NO OPENING SIZE CHANGE","Closed-CC Issued","0","ePlan",
