"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-02204","8688 REDWOOD DR, SAINT JAMES CITY FL 33956","repair 2.5 square of roof","Closed-Voided","0","ePlan",
"RES2023-00954","20945 NAPA LOOP, ESTERO FL 33928","CONSTRUCTION OF NEW SFR","Closed-CO Issued","918","ePlan",
"RES2023-00953","913 SALLY AVE N, LEHIGH ACRES FL 33971","Remove damages shingles due to storm and replace","Closed-Voided","0","ePlan",
"MEC2023-00520","1017 LA PALOMA BLVD, NORTH FORT MYERS FL 33903","Replaced A/C @ Del Tura/ 1017 La Paloma Blvd","Closed-CC Issued","0","ePlan",
"MRV2023-00049","15878 BLUE SKIES DR, NORTH FORT MYERS FL 33917","install WZ3 Mobile Home","Closed-CO Issued","3","ePlan",
"ROF2023-02203","845 OAKRIDGE AVE S, LEHIGH ACRES FL 33974","Remove and install shingle roof","Closed-CC Issued","0","ePlan",
"ROF2023-02202","4546 TENNESSEE WAY, FORT MYERS FL 33905","Re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-02201","9701 ORANGE RIVER BLVD, FORT MYERS FL 33905","Remove and replace all underlayment and shingles","Closed-CC Issued","0","ePlan",
"TMP2023-00108","15061 STRINGFELLOW RD, BOKEELIA FL 33922","TEMP FEMA TT WITH POWER POLE","Permit Issued","0","ePlan",
"ROF2023-02200","1357 SHEFFIELD WAY, FORT MYERS FL 33919","Re-roof, tear-off -Multiple","Closed-CC Issued","0","ePlan",
"ROF2023-02199","19855 EAGLE TRACE CT, NORTH FORT MYERS FL 33903","shingles off new shingles onLOT 18H","Closed-CC Issued","0","ePlan",
"ROF2023-02198","19868 DIAMOND HILL CT, NORTH FORT MYERS FL 33903","Remove shingles and place new shingles","Closed-CC Issued","0","ePlan",
"ROF2023-02197","19438 RAVINES CT, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02196","19628 EAGLE TRACE CT, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ELE2023-00373","6300 SUGAR BUSH LN, D, FORT MYERS FL 33908","replace nm cable that was under water, replace outlets and switches","Closed-Voided","0","ePlan",
"DEM2023-00358","13640 GRACKLE DR, FORT MYERS FL 33908","Demolish entire house damaged by Hurricane Ian.","Closed-CC Issued","0","ePlan",
"ROF2023-02195","19596 EAGLE TRACE CT, NORTH FORT MYERS FL 33903","shingle off and place new shingles Lot 22A","Closed-CC Issued","0","ePlan",
"ROF2023-02194","4951 ORANGE GROVE BLVD, NORTH FORT MYERS FL 33903","reroof for modified roof","Closed-Withdrawn","0","ePlan",
"ROF2023-02193","9954 BARDMOOR CT, NORTH FORT MYERS FL 33903","shingles off shingles on","Closed-CC Issued","0","ePlan",
"ROF2023-02192","1549 REYNARD DR, FORT MYERS FL 33919","shingle roof off shingle roof on","Closed-CC Issued","0","ePlan",
"ROF2023-02191","8844 FORDHAM ST, FORT MYERS FL 33907","Tear off and install new shingles","Closed-CC Issued","0","ePlan",
"ROF2023-02190","616 MONTCLAIR AVE S, LEHIGH ACRES FL 33974","Remove and Replace Shingles","Closed-CC Issued","0","ePlan",
"ROF2023-02189","19649 CHARLESTON CIR, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02188","2760 STEAM BOAT LOOP, NORTH FORT MYERS FL 33903","re. roof remove ols shingles and install new tridimensional shingles","Closed-CC Issued","0","ePlan",
"RES2023-00952","17594 WINDING OAK LN, NORTH FORT MYERS FL 33917","New single family home","Closed-CO Issued","239","ePlan",
"ROF2023-02187","17014 TERRAVERDE CIR, FORT MYERS FL 33908","Re-build Garage Roof damaged by Hurricane Ian","Permit Expired","0","ePlan",
"ROF2023-02186","6079 LACOTA AVE, FORT MYERS FL 33905","REPLACE SHIGNLE ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-02185","15517 SPRING LINE LN, FORT MYERS FL 33905","REPLACE SHINGLE ROOF","Closed-CC Issued","0","ePlan",
"MEC2023-00519","16685 LAKE CIRCLE DR, 1025, FORT MYERS FL 33908","Remove ac system (Both pcs) due to salt water damage, replace both pcs, condenser and air handler","Closed-CC Issued","0","ePlan",
"RES2023-00951","20370 NAPA LOOP, ESTERO FL 33928","New SFR","Closed-CO Issued","568","ePlan",
"ROF2023-02184","19638 WOODFIELD CIR, NORTH FORT MYERS FL 33903","re /r oof remove old shingles install new tridimensional shingles","Closed-CC Issued","0","ePlan",
"MEC2023-00518","16655 LAKE CIRCLE DR, 833, FORT MYERS FL 33908","Remove condenser and A/H due to salt water damage and replace with new equipment.","Closed-CC Issued","0","ePlan",
"ROF2023-02183","17028 TERRAVERDE CIR, FORT MYERS FL 33908","Re-build garage Roof Damaged by Hurricane Ian","Permit Expired","0","ePlan",
"MEC2023-00517","16645 LAKE CIRCLE DR, 741, FORT MYERS FL 33908","Remove salt water damage condenser and replace with new","Closed-CC Issued","0","ePlan",
"ROF2023-02182","17016 TERRAVERDE CIR, FORT MYERS FL 33908","Re-build Garage Roof damaged by Hurricane Ian","Closed-CC Issued","0","ePlan",
"ROF2023-02181","17026 TERRAVERDE CIR, FORT MYERS FL 33908","Re-build Garage Roof damaged by Hurricane Ian","Closed-CC Issued","0","ePlan",
"ROF2023-02180","8401 GASSNER WAY, LEHIGH ACRES FL 33972","Remove & Replace Shingle Roof","Closed-CC Issued","0","ePlan",
"ROF2023-02179","6570 HIGHLAND PINES CIR, FORT MYERS FL 33966","RE ROOF MAIN DWELLINGSHINGLE TO SHINGLE WITH MODBIT VALLEY****REVISION-CHANGE UNDERLAYMENT TO NOA 18-0409.06","Closed-CC Issued","1","ePlan",
"ROF2023-02178","10361 CANAL BROOK LN, LEHIGH ACRES FL 33936","RE ROOF MAIN DWELLINGTILE TO TILE","Closed-CC Issued","0","ePlan",
"ROF2023-02177","8380 GASSNER WAY, LEHIGH ACRES FL 33972","Remove & Replace Shingle Roof","Closed-CC Issued","0","ePlan",
"DEM2023-00357","2776 N IBIS CT, SAINT JAMES CITY FL 33956","Hurricane demo of trailer and outer buildings. (Excluding garage)","Closed-Withdrawn","0","ePlan",
"MEC2023-00516","71 EMILY LN, FORT MYERS BEACH FL 33931","replace","Closed-Withdrawn","0","ePlan",
"ROF2023-02176","3814 5TH ST SW, LEHIGH ACRES FL 33976","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ELE2023-00372","14160 DUKE HWY, ALVA FL 33920","electrical work for boat lift motor","Closed-Voided","0","ePlan",
"ROF2023-02175","3011 SHELTERED OAK PL, NORTH FORT MYERS FL 33903","residential re roof","Closed-CC Issued","0","ePlan",
"MEC2023-00515","20687 DENNISPORT LN, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"RES2023-00950","8030 CLEAVES RD, NORTH FORT MYERS FL 33903","repair hurricane damage includes insulation , drywall,electrical ,plumbing, cabinets flooring ,interior doors trim","Closed-Voided","0","ePlan",
"SOL2022-01424-R01","15757 BEACHCOMBER AVE, FORT MYERS FL 33908","Panel layout change. Envoy 15 amp breaker in generator slot of the gateway. Junction box tap for the 2 batteries using polaris blocks.","Closed-Revision Approved","1","ePlan",
"DEM2023-00356","3743 ROYAL PALM DR, SAINT JAMES CITY FL 33956","Remove old trailer and debris from Hurricane Ian destruction","Closed-CC Issued","0","ePlan",
"ROF2023-02174","15025 BONAIRE CIR, FORT MYERS FL 33908","RE ROOF - MAIN HOUSETILE TO TILE","Closed-Withdrawn","0","ePlan",
"ROF2023-02173","651 RUM RD, UPPER CAPTIVA FL NA","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2023-02172","7630 CAMBRIDGE MANOR PL, FORT MYERS FL 33907","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"RES2023-00949","12070 HIDDEN LINKS DR, FORT MYERS FL 33913","Replace pool enclosure, same footprint","Closed-CO Issued","0","ePlan",
"COM2023-00323","15960 CHAMBERLIN PKWY, FORT MYERS FL 33912","Hurricane damage.  Repair structural steel.","Closed-CC Issued","0","ePlan",
"ROF2023-02171","59 SANDPIPER CT, CAPTIVA FL 33924","Install 25 squares of new metal roofing system","Closed-CC Issued","0","ePlan",
"ROF2023-02170","2854 CLOISTER RD, 325, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle *Inspections Done By Private Provider – ECS Florida, LLC*","Closed-CC Issued","0","ePlan",
"ROF2023-02169","6166 PARK RD, FORT MYERS FL 33908","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02168","9880 TARPON KEY CT, FORT MYERS FL 33905","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02167","5204 30TH ST SW, LEHIGH ACRES FL 33973","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02166","17500 FAN PALM CT, NORTH FORT MYERS FL 33917","Fiberglass shingle tearoff and ReRoof","Closed-CC Issued","0","ePlan",
"RES2023-00948","59 SANDPIPER CT, CAPTIVA FL 33924","25 squares of removing old roof and installing a new metal roof","Closed-Voided","0","ePlan",
"ELE2023-00371","4205 10TH ST W, LEHIGH ACRES FL 33971","Install (2) 20 amp dedicated GFCI circuits for jetted bathtub","Closed-CC Issued","0","ePlan",
"ROF2023-02165","3021 LONGVIEW LN, NORTH FORT MYERS FL 33917","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2023-02164","3651 CATAMARAN LN, SAINT JAMES CITY FL 33956","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2022-03588-R01","12550 EAGLE POINTE CIR, FORT MYERS FL 33913","Material shortage","Closed-Voided","1","ePlan",
"ROF2023-02163","18250 SLATER RD, NORTH FORT MYERS FL 33917","Re-roof","Closed-CC Issued","0","ePlan",
"ELE2023-00370","1610 MAPLE DR, FORT MYERS FL 33907","Replace the raiser 4/0 cables, New weather head, and update grounding system.","Closed-Withdrawn","0","ePlan",
"OPN2023-00388","15041 PADDLE CREEK DR, 101, FORT MYERS FL 33919","REMOVE & REPLACE SIZE/SIZE 8 WINDOWS W/ IMPACT","Closed-CC Issued","0","ePlan",
"ROF2023-02162","17765 DRACENA CIR, NORTH FORT MYERS FL 33917","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ELE2023-00369","2484 CHERIMOYA LN, SAINT JAMES CITY FL 33956","REPLACE MAIN ELECTRICAL PANEL, LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-00947","2912 OLEANDER ST, B1, SAINT JAMES CITY FL 33956","Repair of flood damage, drywall removed 4' up. Installation of drywall, trim and cabinets.  Also will be replumbing, removing the copper lines while the walls are open.","Closed-Voided","0","ePlan",
"ROF2023-02161","1500 CANAL ST, LEHIGH ACRES FL 33936","Shingle to Shingle roof replacement with 3.15 sqs flat roof","Closed-CC Issued","0","ePlan",
"ROF2023-02160","2343 KENT AVE, FORT MYERS FL 33907","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES","Closed-CC Issued","0","ePlan",
"MEC2023-00514","14723 CONSTITUTION WAY, NORTH FORT MYERS FL 33917","Air Conditioner","Closed-CC Issued","1","ePlan",
"MEC2023-00513","55 NANCY LN, FORT MYERS BEACH FL 33931","Install 2.5 ton 14 seer 10kw package unit","Closed-CC Issued","0","ePlan",
"ROF2023-02159","14058 CARIBBEAN BLVD, FORT MYERS FL 33905","Re-Roofing Shingle Roof","Closed-CC Issued","0","ePlan",
"ROF2023-02158","5422 SAN LUIS DR, NORTH FORT MYERS FL 33903","Tear off old shingle roof an reroof with new dimensional shingles at 5422 San Luis Dr, North Fort Myers, FL 33903","Closed-CC Issued","0","ePlan",
"ROF2023-02157","11342 ROYAL TEE CIR, CAPE CORAL FL 33991","Remove existing underlayment and shingles, then install new underlayment and shingles.","Closed-CC Issued","0","ePlan",
"RES2023-00946","2619 28TH ST SW, LEHIGH ACRES FL 33976","One story single-family residence","Waiting on Applicant","1","ePlan",
"ELE2023-00368","12 EBOE ST, ALVA FL 33920","Install (2) 20 amp dedicated GFCI circuits for jetted bathtub.","Closed-CC Issued","0","ePlan",
"RES2023-00945","2707 28TH ST SW, LEHIGH ACRES FL 33976","One story single-family residence","Waiting on Applicant","0","ePlan",
"ROF2023-02156","8566 REDWOOD DR, SAINT JAMES CITY FL 33956","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02155","2901 37TH ST SW, LEHIGH ACRES FL 33976","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES.","Closed-CC Issued","0","ePlan",
"RES2023-00944","7110 HENDRY CREEK DR, FORT MYERS FL 33908","Foundation Repair-Helical Piers","Closed-CC Issued","0","ePlan",
"RES2023-00943","3208 VERA CT, LEHIGH ACRES FL 33976","One story single-family residence","Ready-Documents Required","1","ePlan",
"ROF2023-02154","14101 DANPARK LOOP, FORT MYERS FL 33912","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"MEC2023-00512","747 SOUTH HARBOR DR, 1, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ROF2022-12245-R01","16265 PELICAN DR, NORTH FORT MYERS FL 33903","change from shingle to metal 25621.01R02 underlayment 20-0818.08","Closed-Revision Approved","2","ePlan",
"ROF2023-02153","205 W 10TH ST, LEHIGH ACRES FL 33972","Re-Roof Shingle Hurricane Ian DamageShingle - FL10674-R17Underlayment - FL34539.1Vent - FL10758-R8","Closed-CC Issued","0","ePlan",
"ROF2023-02152","13130 LANGTON CT, FORT MYERS FL 33919","Re-Roofing Shingle roof","Closed-CC Issued","0","ePlan",
"ROF2023-02151","3213 7TH ST SW, LEHIGH ACRES FL 33976","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES.","Closed-CC Issued","0","ePlan",
"FNC2023-00125","6035 JOPLIN AVE, FORT MYERS FL 33905","6' chain link fence with gates","Closed-CC Issued","0","ePlan",
"MEC2023-00511","15780 PORTOFINO SPRINGS BLVD, 109, FORT MYERS FL 33908","4 TON SPLIT SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-02150","4614 3RD ST W, LEHIGH ACRES FL 33971","Remove existing roofing material and replace with new shingles","Closed-CC Issued","0","ePlan",
"ROF2023-02149","3706 9TH ST SW, LEHIGH ACRES FL 33976","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"RES2023-00942","2798 CLOISTER ST, NORTH FORT MYERS FL 33903","Repairing roof and carport","Closed-Withdrawn","0","ePlan",
"RES2023-00941","1604 ELVA AVE S, LEHIGH ACRES FL 33976","New one-story single family residence","Waiting on Applicant","1","ePlan",
"MEC2023-00510","9243 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Install 3 ton 15.2 seer2 10kw split system","Closed-CC Issued","0","ePlan",
"ROF2023-02148","3108 9TH ST SW, LEHIGH ACRES FL 33976","Roof replacement","Closed-CC Issued","0","ePlan",
"MEC2023-00509","747 SOUTH HARBOR DR, 2, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ROF2022-11362-R01","16049 AURA LN, BOKEELIA FL 33922","changing from shingles to metal","Closed-Revision Approved","1","ePlan",
"ROF2023-02147","6035 JOPLIN AVE, FORT MYERS FL 33905","Tear off damaged shingles and replace with new.","Closed-CC Issued","0","ePlan",
"ROF2023-02146","6616 FULLER DR, BOKEELIA FL 33922","METAL OVER SHINGLE ROOF","Permit Expired","0","Paper Submittal",
"OPN2023-00387","13971 EAGLE RIDGE LAKES DR, 202, FORT MYERS FL 33912","Remove & Replace 4 Windows Size for Size *Revision - Adding two additional openings. 5 and 6*","Closed-CC Issued","1","ePlan",
"RES2023-00940","12044 HIDDEN LINKS DR, FORT MYERS FL 33913","replace storm damaged pool enclosure in the same place","Closed-CO Issued","0","ePlan",
"ROF2023-02145","2583 YORK RD, SAINT JAMES CITY FL 33956","SHINGLE TO SHINGLE RE=ROOF **R01-Shingle to Metal Re-Roof**","Permit Expired","1","Paper Submittal",
"ROF2023-02144","9168 HENRY RD, FORT MYERS FL 33967","Shingle off, shingle on","Closed-CC Issued","0","ePlan",
"MEC2023-00508","771 HARBORSHORE DR, 1, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ROF2023-02143","14347 BOKEELIA RD, BOKEELIA FL 33922","tear off, plywood repair, install flashing, and re-shingle","Closed-CC Issued","0","ePlan",
"SOL2023-00070","6271 KEY BISCAYNE BLVD, FORT MYERS FL 33908","Install solar pool heat use existing solar controller","Closed-CC Issued","0","ePlan",
"RES2023-00939","15200 FIDDLESTICKS BLVD, FORT MYERS FL 33912","brick paver pool deck extension with footers (12''x12'' with 2 x #5 rebar)","Closed-CC Issued","0","ePlan",
"ROF2023-02142","12308 FOURTH ST, FORT MYERS FL 33905","Shingle tear off and Re-roof","Closed-CC Issued","0","ePlan",
"DSH2023-00036","763 SOUTH HARBOR DR, BOCA GRANDE FL 33921","REPAIR OF 10X160 ACCESS WALKWAY AND 25X50 TERMIANL DOCK IN SAME FOOT PRINT WILL NOT BE INSTALLING NEW PILINGS. REPAIR ON EXISTING PILINGS","Closed-CC Issued","0","ePlan",
"MEC2023-00507","775 HARBORSHORE DR, 1, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ROF2023-02141","1509 PINE AVE, LEHIGH ACRES FL 33972","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES.","Closed-CC Issued","0","ePlan",
"ELE2023-00367","13939 PINE LODGE LN, FORT MYERS FL 33913","Install customer supplied Tesla car charger","Closed-CC Issued","0","ePlan",
"ROF2023-02140","748 BARCLAY AVE, LEHIGH ACRES FL 33974","Re-Roofing Shingle Roof","Closed-CC Issued","0","ePlan",
"ROF2023-02139","23191 TUCKAHOE RD, ALVA FL 33920","Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2023-02138","18497 FLAMINGO RD, FORT MYERS FL 33967","SHINGLE RESIDENTIAL REROOF","Closed-CC Issued","0","ePlan",
"OPN2023-00386","5449 PEPPERTREE DR, 13, FORT MYERS FL 33908","Replacing 2 windows, size for size","Closed-CC Issued","0","ePlan",
"TMP2023-00107","3782 BLUEBERRY LN, SAINT JAMES CITY FL 33956","Temporary Rv due to hurricane Ian","Permit Issued","0","Paper Submittal",
"MEC2023-00506","775 HARBORSHORE DR, 2, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"ROF2023-02137","140 CARAVAN CIR, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2022-09809-R01","16311 BOYCE DR, BOKEELIA FL 33922","changing from shingle to metal","Closed-Revision Approved","1","ePlan",
"FIR2023-00126","12681 ALLENDALE CIR, FORT MYERS FL 33912","LP gas line to future cooktop*Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"MEC2023-00505","4855 DOCKSIDE DR, 202, FORT MYERS FL 33919","Replace existing Air Conditioning equipment only","Closed-CC Issued","0","ePlan",
"OPN2023-00385","13870 MCGREGOR BLVD, FORT MYERS FL 33919","REMOVE & REPLACE SIZE/SIZE 4 WINDOWS W/ IMPACT","Closed-CC Issued","0","ePlan",
"RES2023-00938","3607 RITA LN, SAINT JAMES CITY FL 33956","REMODEL DUE TO HURRICANE DAMAGE","Closed-CC Issued","0","Paper Submittal",
"ROF2023-02136","6047 TIERRA ENTRADA, NORTH FORT MYERS FL 33903","Tear off old shingle roof an reroof with new dimensional shingles at 6047 Tierra Entrada, North Fort Myers, FL 33903","Closed-CC Issued","0","ePlan",
"ROF2022-11554-R01","6987 PICKADILLY CT, FORT MYERS FL 33919","Add flat roof","Closed-Revision Approved","1","ePlan",
"SOL2022-01996-R01","471 WOODMAN DR, LEHIGH ACRES FL 33972","Revised to Jinko 375 W panels","Closed-Revision Approved","1","ePlan",
"OPN2023-00384","16186 CROWN ARBOR WAY, FORT MYERS FL 33908","INSTALL REPLACE ALUM ELECT ROLL SHUTTERS FROM STORM DAMAGE","Closed-CC Issued","0","ePlan",
"DEM2023-00355","3782 BLUEBERRY LN, SAINT JAMES CITY FL 33956","Demolition of primary structure due to hurricane Ian","Permit Expired","0","Paper Submittal",
"ROF2023-02135","2900 COLIN AVE S, LEHIGH ACRES FL 33976","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-02134","2901 MADERA CIR, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"RES2023-00937","18890 NALLE RD, NORTH FORT MYERS FL 33917","New SF home *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","1","ePlan",
"RES2023-00936","1031 AVERLY ST, FORT MYERS FL 33919","Interior Remodel","Permit Expired","1","ePlan",
"SOL2022-02215-R01","1026 ALVIN AVE, LEHIGH ACRES FL 33971","Layout revision: the grounding ends at the disconnect instead of the msp","Closed-Revision Approved","2","ePlan",
"RES2023-00935","12416 KELLY SANDS WAY, FORT MYERS FL 33908","Replace bottom four feet of drywall due to hurricane damage, replace doors, paint, replace base board, replace flooring with vinyl flooring.","Waiting on Applicant","0","ePlan",
"ROF2023-02133","4107 22ND ST SW, LEHIGH ACRES FL 33976","Re-Roof Shingle Hurricane Ian Damage","Closed-CC Issued","0","ePlan",
"ROF2023-02132","19281 MEREDITH RD, NORTH FORT MYERS FL 33917","METAL RE ROOF (STANDING SEAM)","Closed-CC Issued","0","ePlan",
"SOL2022-01773-R01","15791 QUAIL TRL, BOKEELIA FL 33922","removed ac disconnect and added labeling on PG E-01","Closed-Revision Approved","1","ePlan",
"ROF2023-02131","17141 CYPRESS CREEK DR, NORTH FORT MYERS FL 33917","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2023-02130","5562 AMOROSO DR, FORT MYERS FL 33919","Re-roof, tear-off - Metal","Closed-CC Issued","1","ePlan",
"ROF2023-02129","2232 DEL MAR DR, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-02128","7868 BARRANCAS AVE, BOKEELIA FL 33922","Re Roof","Closed-CC Issued","0","Paper Submittal",
"ROF2023-02127","8401 BUCKINGHAM RD, FORT MYERS FL 33905","Remove the existing shingle roof system and install a new shingle roof system.","Closed-CC Issued","0","ePlan",
"MEC2023-00504","970 RESTFUL RD, NORTH FORT MYERS FL 33917","Replaced A/C @ Lazy Days","Closed-CC Issued","0","ePlan",
"DSH2023-00035","3932 CHERRY LN, SAINT JAMES CITY FL 33956","BUILD NEW 118 sq ft DOCK, REPLACE 2 LIFT PILINGS & RE-INSTALL LIFT","Closed-CC Issued","0","ePlan",
"RES2023-00934","3676 CITRUS ST, SAINT JAMES CITY FL 33956","REMODEL DUE TO HURRICANE DAMAGE","Permit Expired","0","Paper Submittal",
"RES2023-00933","16262 CROWN ARBOR WAY, FORT MYERS FL 33908","REPLACE STORM DAMAGED POOL ENCLOSURE IN THE SAME PLACE","Closed-CO Issued","0","ePlan",
"MEC2023-00503","18910 KNOLL LANDING DR, FORT MYERS FL 33908","Replacement of 1 condenser only","Closed-Withdrawn","0","ePlan",
"ROF2023-02126","405 SANTA HELENA LN, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle","Closed-Withdrawn","0","ePlan",
"ROF2023-02125","5069 NORTHAMPTON DR, FORT MYERS FL 33919","Roof Tear off and Re-Shingle from Hurricane Damage","Closed-CC Issued","1","ePlan",
"MEC2023-00502","11620 WILD FLAX DR, FORT MYERS FL 33908","Replaced A/C @ Holiday Condo","Closed-CC Issued","0","ePlan",
"ROF2023-02124","3812 3RD ST SW, LEHIGH ACRES FL 33976","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"MEC2023-00501","4712 PALM BEACH BLVD, FORT MYERS FL 33905","replacing (1) existing HVAC unit that was vandalized ""like for like""","Waiting on Applicant","0","ePlan",
"FIR2022-00195-R01","3300 35TH ST SW, LEHIGH ACRES FL 33976","Add a range and gas line","Closed-Revision Approved","1","ePlan",
"ROF2023-02123","17043 TERRAVERDE CIR, FORT MYERS FL 33908","Re-roof, tear-off - Shingle  ***Inspections Done By Private Provider-Inspected.Com ***","Closed-CC Issued","0","ePlan",
"RES2023-00932","3677 CITRUS ST, SAINT JAMES CITY FL 33956","INSULATION, DRYWALL, INTERIOR DOORS, CABNETS","Permit Expired","0","Paper Submittal",
"ELE2023-00366","11161 PALM BEACH BLVD, FORT MYERS FL 33905","Addressing issues from code enforcement for illegal electric. Bringing up to code","Closed-CC Issued","0","ePlan",
"ROF2023-02122","3815 LEE BLVD, LEHIGH ACRES FL 33971","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-00931","3713 4TH ST W, LEHIGH ACRES FL 33971","Shingle Reroof","Closed-Voided","0","ePlan",
"PLU2023-00067","253 CONNECTICUT AVE, FORT MYERS FL 33905","Replace old water lines with new pex piping.","Closed-Voided","0","ePlan",
"RES2023-00930","480 GULF BLVD, 8, BOCA GRANDE FL 33921","interior remodel","Closed-Voided","0","ePlan",
"ROF2023-02121","11653 ROYAL TEE CIR, CAPE CORAL FL 33991","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"ELE2023-00365","25 SALUT CT, FORT MYERS FL 33908","replace meter jaws on pedestal","Closed-CC Issued","0","ePlan",
"FNC2023-00124","5239 CENTENNIAL BLVD, LEHIGH ACRES FL 33971","4 feet high chain-link fence with gates.","Permit Issued","0","ePlan",
"COM2023-00322","16051 ONEAL DR, NORTH FORT MYERS FL 33903","Tear out and replacement of metal decking for roof","Closed-CC Issued","0","ePlan",
"OPN2023-00383","2356 LEMON ST, SAINT JAMES CITY FL 33956","REPLACING 12 WINDOWS AND 1 DOOR W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"RES2023-00929","3354 RAINBOW LN, NORTH FORT MYERS FL 33903","Install new carport on existing slab, same footprint","Closed-CO Issued","0","ePlan",
"RES2023-00928","5980 WISCONSIN ST, BOKEELIA FL 33922","REMODEL DUE TO HURRICANE DAMAGE DRYWALL, INSULATION,INTERIOR DOOR, A/C","Permit Expired","0","Paper Submittal",
"ROF2023-02120","14400 SANDARAC DR, BOKEELIA FL 33922","Re Roof","Closed-CC Issued","0","Paper Submittal",
"ELE2022-03162-R02","16340 INNOVATION LN, FORT MYERS FL 33913","Added door contacts with associated low voltage cabling to four (4) warehouse roll up doors","Closed-Voided","2","ePlan",
"RES2021-00468-RPI01","829 CARBON ST E, LEHIGH ACRES FL 33974","Change house layout","Closed-Revision Approved","3","ePlan",
"ROF2023-02119","16051 ONEAL DR, NORTH FORT MYERS FL 33903","TPO","Closed-CC Issued","0","ePlan",
"ROF2023-02118","676 MUSCOGEE DR, NORTH FORT MYERS FL 33903","Re-roof, tear-off - Shingle - flat","Closed-CC Issued","0","ePlan",
"FIR2023-00125","12730 COMMONWEALTH DR, FORT MYERS FL 33913","Modify existing sprinkler system.","Permit Issued","0","ePlan",
"ROF2023-02117","11850 LADY ANNE CIR, CAPE CORAL FL 33991","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2023-02116","19779 KARA CIR, NORTH FORT MYERS FL 33903","Tear off old shingle roof and reroof with new dimensional shingles.","Closed-CC Issued","0","ePlan",
"ROF2023-02115","5919 TARPON RD, BOKEELIA FL 33922","Re-roof, tear-off - Metal - flat","Permit Expired","0","ePlan",
