"Record Number","Address","Description","Status","Related Records","Submittal Type",
"RES2023-11662","4081 SAN CLEMENTE CT, NORTH FORT MYERS FL 33917","Pool Enclosure *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CO Issued","0","ePlan",
"RES2023-11661","100 ORTONA ST, LEHIGH ACRES FL 33936","installing a pre built shed","Closed-Withdrawn","0","ePlan",
"RES2023-11660","12826 DRESDEN CT, FORT MYERS FL 33912","After the fact concrete deck addition with footers","Closed-CC Issued","0","ePlan",
"ROF2023-21300","8728 BRITTANIA DR, FORT MYERS FL 33912","Tile reroof","Closed-CC Issued","0","ePlan",
"DSH2023-00520","775 CAL COVE DR, FORT MYERS FL 33919","468 sqft dock with one boat lift.","Closed-CC Issued","0","ePlan",
"FIR2023-01838","14701 S TAMIAMI TRL, FORT MYERS FL 33912","Johnson Controls Security Solutions is to provide and install a cellular unit with antenna to replace phone line on the existing fire system, remove phones lines and test.","Closed-CC Issued","0","ePlan",
"FNC2023-02520","16297 AURA LN, BOKEELIA FL 33922","4' chainlink hurricane Ian repair/replacement","Closed-CC Issued","0","ePlan",
"RES2023-11659","20375 CAMINO TORCIDO LOOP, NORTH FORT MYERS FL 33917","New single family home","Closed-CO Issued","66","ePlan",
"ROF2023-21299","3315 39TH ST SW, LEHIGH ACRES FL 33976","Shingle Tear Off and Shingle Re Roof","Closed-CC Issued","0","ePlan",
"RES2023-11658","3400 42ND ST SW, LEHIGH ACRES FL 33976","New single family residence","Closed-CO Issued","1","ePlan",
"RES2023-11657","1406 LEROY AVE, LEHIGH ACRES FL 33972","NEW RESIDENTIAL SINGLE FAMILY HOME","Closed-CO Issued","3","ePlan",
"DSH2023-00519","2063 MACADAMIA ST, SAINT JAMES CITY FL 33956","Rebuild existing finger pier that was damaged by Ian.","Closed-CC Issued","0","ePlan",
"RES2023-02185-R01","4365 BERKSHIRE RD, SAINT JAMES CITY FL 33956","*Revision to Re-Roof, add SGD and 1 Window      DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, A/C CHANGE OUT","Closed-Revision Approved","1","Paper Submittal",
"RES2023-11656","20347 CAMINO TORCIDO LOOP, NORTH FORT MYERS FL 33917","New single family home","Closed-CO Issued","66","ePlan",
"RES2023-11655","12641 KELLY PALM DR, FORT MYERS FL 33908","Re construction of damages caused by hurricane Ian. Like for Like.","Closed-CC Issued","0","ePlan",
"ROF2023-21298","9017 PINEAPPLE RD, FORT MYERS FL 33967","Tear off existing shingles and underlayment. Install new shingles & underlayment.","Closed-CC Issued","0","ePlan",
"COP2023-00317","350 HOMESTEAD RD S, LEHIGH ACRES FL 33936","11 CG in conjunction with Country Club/Golf Course with outdoor seating","Closed-Completed","0","Paper Submittal",
"ROF2023-21297","12674 IVORY STONE LOOP, FORT MYERS FL 33913","Re-Roof, Remove and Replace Roof.","Closed-CC Issued","0","ePlan",
"COM2023-02337","0 ACCESS UNDETERMINED, LEHIGH ACRES FL 33936","New Multi-family Construction, Building one of 10 structures. 8 units total with associated parking.   200-214 gianna cir","Waiting on Applicant","10","ePlan",
"RES2023-11654","2137 BERKLEY WAY, LEHIGH ACRES FL 33973","Replace damaged screen enclosure with new, no change to footprint.","Closed-CC Issued","0","ePlan",
"DSH2023-00518","11661 ROSETO CT, FORT MYERS FL 33913","FLOATING DOCK","Closed-CC Issued","0","ePlan",
"MEC2023-06347","422 ROYAL BONNET CT, FORT MYERS FL 33908","Replace Split system AC *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"MEC2023-06346","14200 ARROW POINT CT, ESTERO FL 33928","LIKE FOR LIKE REPLACEMENT 3 TON 17 SEER SPLIT SYSTEM","Closed-CC Issued","1","ePlan",
"ELE2023-03785","7001 KREAMERS DR, BOKEELIA FL 33922","Remove Existing Aerial electrical service and move to other location on property, Install new aerialelectrical service with 200 amp meter main combo assembly with grounding per NEC 250.50","Payment Required","0","ePlan",
"COM2023-02336","12581 KELLY SANDS WAY, 530, FORT MYERS FL 33908","Reconstruction of damages caused by Hurricane Ian. Like for Like.","Waiting on Applicant","0","ePlan",
"OPN2023-04309","8440 VILLAGE EDGE CIR, 5, FORT MYERS FL 33919","Installation of 4 accordion shutters impact rated","Closed-CC Issued","0","ePlan",
"ROF2023-21296","2600 PALO DURO BLVD, NORTH FORT MYERS FL 33917","REROOF SFR; TEAR OFF AND REPLACE BORAL METAL TILE","Closed-CC Issued","0","ePlan",
"MEC2023-06345","560 MONTEREY ST, NORTH FORT MYERS FL 33903","A/C SPLIT SYSTEM INSTALLDUCT SYSTEM INSTALL","Closed-CC Issued","1","ePlan",
"FNC2023-02519","2506 50TH ST SW, LEHIGH ACRES FL 33976","Install 281 Lf of 6' high privacy vinyl fence with 1 gate","Closed-CC Issued","0","ePlan",
"ROF2023-21295","735 MILWAUKEE BLVD, LEHIGH ACRES FL 33974","Shingle To Shingle","Closed-CC Issued","0","ePlan",
"RES2023-11653","17861 CASTLE HARBOR DR, FORT MYERS FL 33967","Install new 9'x27' pan roof screen enc. Extend concrete patio 3'x27'","Closed-CO Issued","0","ePlan",
"ROF2023-21294","12238 CHAMPIONSHIP CIR, FORT MYERS FL 33913","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-21293","364 ARLINGTON AVE, FORT MYERS FL 33905","SHINGLE RE-ROOF HURRICANE IAN RELATED","Closed-CC Issued","0","ePlan",
"MEC2023-06344","13819 LILY PAD CIR, FORT MYERS FL 33907","AC CHANGEOUT 3 TON SPLIT SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-21292","8142 GOPHER TORTOISE TRL, LEHIGH ACRES FL 33972","Shingle re-roof.","Closed-CC Issued","0","ePlan",
"OPN2023-04308","530 5TH ST W, 2, BOCA GRANDE FL 33921","replace 2 windows sz4sz with impact","Closed-CC Issued","0","ePlan",
"OPN2023-04307","5705 FOXLAKE DR, 3, NORTH FORT MYERS FL 33917","Replace (2) windows and (2) sliding glass doors size for size Impact","Closed-CC Issued","0","ePlan",
"OPN2023-04306","1523 WHISKEY CREEK DR, FORT MYERS FL 33919","Remove five (5) existing non-impact windows and install new impacts windows. Remove one (1) non-impact sliding glass door with new impact sliding glass door.","Closed-CC Issued","0","ePlan",
"OPN2023-04305","13000 SANDY KEY BND, 3203, NORTH FORT MYERS FL 33903","replace 1 window sz4sz with impact","Closed-Withdrawn","0","ePlan",
"RES2023-11652","16671 SHELBY LN, NORTH FORT MYERS FL 33917","Replace vinyl siding with hardyboard siding on primary structure.","Closed-CC Issued","0","Paper Submittal",
"ELE2023-03784","235 STOCKTON ST, NORTH FORT MYERS FL 33903","Replace 200amp meter due to burning neutral lug","Permit Expired","0","ePlan",
"ROF2023-21291","8644 SOUTHWIND BAY CIR, FORT MYERS FL 33908","REMOVE AND REPLACE ROOF, TILE TO TILE","Closed-CC Issued","0","ePlan",
"FNC2023-02518","5249 MARTIN CV, BOKEELIA FL 33922","Install 84' of black 4' high 2-rail aluminum fence with two 5' wide gates affixed with aluminum specific pool code hardware","Closed-CC Issued","0","ePlan",
"RES2023-11651","18279 PARKSVILLE DR, ESTERO FL 33928","New SFR","Closed-CO Issued","585","ePlan",
"DSH2023-00517","3090 MATECUMBE KEY RD, PUNTA GORDA FL 33955","Install boat lift in slip N-83","Closed-CC Issued","0","ePlan",
"ROF2023-21290","12236 CHAMPIONSHIP CIR, FORT MYERS FL 33913","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"OCC2023-00519","350 HOMESTEAD RD S, LEHIGH ACRES FL 33936","Golf Course 6:00 am until 7:00pmCountry Club 7:00am until 5:00pm","Permit Expired","0","Paper Submittal",
"RES2023-11650","20385 NAPA LOOP, ESTERO FL 33928","New SFR","Closed-CO Issued","568","ePlan",
"RES2023-11649","24 KANO CT, FORT MYERS FL 33908","Construct 12' x 30' Carport, and 10' x 12' Shed Roof Replacement on existing shed w/Aluminum Roof Pans.","Closed-CO Issued","0","ePlan",
"ROF2023-21289","3410 24TH ST W, LEHIGH ACRES FL 33971","Remove existing roof and install new metal roof","Closed-CC Issued","0","ePlan",
"FNC2023-02517","18044 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Replace Hurricane damaged pool fence with new pool fence and gates-","Closed-CC Issued","0","ePlan",
"ROF2023-21288","12232 CHAMPIONSHIP CIR, FORT MYERS FL 33913","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"RES2023-11648","425 PIEDMONT ST, LEHIGH ACRES FL 33974","Build new duplex","Closed-CO Issued","9","ePlan",
"FNC2023-02516","2023 CHURCHILL AVE N, LEHIGH ACRES FL 33971","6' chain link with gates","Permit Expired","0","Paper Submittal",
"RES2023-02545-R01","2672 MANGROVE ST, SAINT JAMES CITY FL 33956","R-01 Converting carport that is been raised to a one bed and one bathroom","Closed-Revision Approved","1","ePlan",
"RES2022-08700-R01","601 LINCOLN BLVD, LEHIGH ACRES FL 33936","Want to change  the monolithic slab to Stem wall","Closed-Revision Approved","6","Paper Submittal",
"ROF2023-21287","3004 RITA AVE N, LEHIGH ACRES FL 33971","REMOVE AND RPLACE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"OPN2023-04304","5400 PLANTATION RD, CAPTIVA FL 33924","Install 2 motorized aluminum roll down hurricane shutters","Closed-CC Issued","0","ePlan",
"RES2023-11647","16622 CORAL DR, FORT MYERS FL 33908","Carport, Shed, Shed Electric","Closed-CO Issued","1","ePlan",
"ROF2023-21286","2209 MACADAMIA ST, SAINT JAMES CITY FL 33956","Complete Metal Tear off and Re Roof of Metal","Closed-CC Issued","0","ePlan",
"RES2023-11646","7602 HELEN RD, BOKEELIA FL 33922","Carport w/ shed","Closed-CO Issued","0","Paper Submittal",
"MRV2023-00497","5003 GULFGATE LN, SAINT JAMES CITY FL 33956","Replacement mobile home","Closed-CO Issued","2","ePlan",
"ROF2023-21285","17 LARGO CT, FORT MYERS FL 33908","RE-ROOF METAL TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2023-21284","7251 WINKLER RD, FORT MYERS FL 33919","Shingle to Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"RES2023-11645","12211 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"POL2023-00948","3561 TRAIL DAIRY CIR, NORTH FORT MYERS FL 33917","Pool, Deck, Screen","Closed-CC Issued","1","ePlan",
"RES2023-11644","5830 INVERNESS CIR, NORTH FORT MYERS FL 33903","20x20 shed. section for storage and section to be screened for entertainment.","Waiting on Applicant","0","ePlan",
"ROF2023-21283","3714 15TH ST SW, LEHIGH ACRES FL 33976","ROOF REPLACEMENT","Closed-CC Issued","0","ePlan",
"FIR2023-01837","15712 CALOOSA CREEK CIR, FORT MYERS FL 33908","Install 500 gallon UG LP tank connected to 24KW generator","Closed-CC Issued","1","ePlan",
"ROF2023-21282","3203 59TH ST W, LEHIGH ACRES FL 33971","Shingle to Metal","Closed-CC Issued","0","ePlan",
"OPN2023-04303","8171 CLEAVES RD, NORTH FORT MYERS FL 33903","Replacing 10 windows like for like size for sizePeplacing 2 Advisar Doors Like for like Size for sizeReplacing 1 SGD size for size Like for like","Closed-CC Issued","0","ePlan",
"PLU2023-00667","900 WILLOW DR, LEHIGH ACRES FL 33936","Replace the cast iron drainage plumbing for the kitchen drain line with new PVC pipe and fittings. Sawcut necessary areas for slab access, replace estimated 30ft of drainage piping.","Closed-Withdrawn","0","ePlan",
"RES2023-11643","508 BELL BLVD S, LEHIGH ACRES FL 33974","Build new duplex","Closed-CO Issued","9","ePlan",
"FNC2023-02515","9550 CYPRESS CHASE CT, FORT MYERS FL 33967","6' vinyl two gates","Closed-CC Issued","0","ePlan",
"RES2023-11642","11479 ISLAND AVE, MATLACHA FL 33993","REPLACING HURRICANE DAMAGED CARPORT WITH PAN ROOF.","Closed-CC Issued","0","ePlan",
"ROF2023-21281","4418 LAKESIDE AVE, NORTH FORT MYERS FL 33903","T/O, R/R 24 GAUGE GULFLOK METAL ROOF W/ TU PLUS UNDERLAYMENT. 24 SQ. 0/12, 1/12, 3/12 PITCHES.","Closed-CC Issued","0","ePlan",
"ELE2023-03783","15712 CALOOSA CREEK CIR, FORT MYERS FL 33908","Install 24kw generator on a 2' aluminum stand with (1) 200 amp ATS connected to 500 galllon UG LP tank","Closed-CC Issued","1","ePlan",
"POL2023-00947","15 APACHE ST, LEHIGH ACRES FL 33936","Above Ground Pool","Closed-CC Issued","0","Paper Submittal",
"RES2023-11641","12252 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"RES2023-11640","2601 65TH ST W, LEHIGH ACRES FL 33971","LANIA","Closed-CO Issued","0","Paper Submittal",
"DEM2023-03189","826 NINO LN, FORT MYERS FL 33908","826 Nino LnDemolish home due to hurricane damage","Closed-CC Issued","0","ePlan",
"ELE2023-03782","789 7TH ST E, BOCA GRANDE FL 33921","60 amp / 240 volt service for dock power","Closed-CC Issued","0","ePlan",
"FNC2023-02514","668 GRANT BLVD, LEHIGH ACRES FL 33974","6 foot aluminum privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-21280","4200 COURTNEY RD, SAINT JAMES CITY FL 33956","Shingle to metal roof replacement.","Closed-CC Issued","0","ePlan",
"POL2023-00946","1439 COVINGTON CIR W, FORT MYERS FL 33919","installation of pool, spa, deck, and equipment","Closed-CC Issued","0","ePlan",
"FNC2023-00426-R01","3597 SAN CARLOS DR, SAINT JAMES CITY FL 33956","Add pool latch & hinges to new gates. 1 wood, 1 chain link. Details included on original permit app.","Closed-Revision Approved","1","ePlan",
"OPN2023-04302","10411 VIA PARMA WAY, MIROMAR LAKES FL 33913","Installing 5 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"RES2023-11639","8920 WOODGATE MANOR CT, FORT MYERS FL 33908","Replacement Pool Enclosure","Closed-CC Issued","0","ePlan",
"MRV2023-00496","11521 DWARF GINSENG DR, FORT MYERS FL 33908","Replacement Mobile Home","Closed-CO Issued","0","ePlan",
"RES2023-11638","5206 5TH ST W, LEHIGH ACRES FL 33971","SCREENED IN LANAI","Closed-CO Issued","0","Paper Submittal",
"OPN2023-03804-R02","11700 LADY ANNE CIR, CAPE CORAL FL 33991","Add 9 impact windows","Closed-Voided","2","ePlan",
"ROF2023-21279","3513 STABILE RD, SAINT JAMES CITY FL 33956","24 GA STANDING SEAM METAL ROOF REPLACEMENT","Closed-CC Issued","0","ePlan",
"RES2023-11637","668 GRANT BLVD, LEHIGH ACRES FL 33974","COVERED OPEN LANAI","Closed-CC Issued","0","Paper Submittal",
"RES2023-11636","12242 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"ROF2023-21278","11785 ROYAL TEE CT, CAPE CORAL FL 33991","Tile to tile reroof","Closed-Withdrawn","0","ePlan",
"FIR2023-01836","18151 MIROMAR LAKES PKWY, MIROMAR LAKES FL 33913","Add/relocate alarm devices for new kitchen expansion.","Closed-CC Issued","6","ePlan",
"OPN2023-02382-R01","15880 JONES RD, NORTH FORT MYERS FL 33917","Adding product approval number #239.4","Closed-Revision Approved","1","ePlan",
"ELE2023-03781","11201 COMPASS POINT DR, FORT MYERS FL 33908","Remove and Replace 125A panel, like for like.","Closed-CC Issued","0","ePlan",
"ROF2023-21277","5389 SERENITY CV, BOKEELIA FL 33922","SHINGLE ROOF REPLACEMENT","Closed-CC Issued","0","ePlan",
"RES2023-11635","12232 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"FNC2023-02513","18465 ROSEWOOD RD, FORT MYERS FL 33967","6' chain link with no gates","Permit Expired","0","Paper Submittal",
"ROF2023-21276","2900 42ND ST W, LEHIGH ACRES FL 33971","SHINGLE REROOF","Closed-CC Issued","0","ePlan",
"ROF2023-21275","942 HAPPY RD, NORTH FORT MYERS FL 33903","Remove and replace existing shingle roof  ***Inspections Done By Private Provider-Coastal Code Service***","Closed-CC Issued","0","ePlan",
"OPN2022-04233-R01","8951 BANYAN COVE CIR, FORT MYERS FL 33919","Adding 3 windows and 1 SGD","Closed-Revision Approved","1","ePlan",
"ROF2023-21274","12234 CHAMPIONSHIP CIR, FORT MYERS FL 33913","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-21273","2632 DAVIS BLVD, FORT MYERS FL 33905","REMOVE AND REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"ROF2023-21272","3724 11TH ST W, LEHIGH ACRES FL 33971","Remove and replace existing shingle roof ***Inspections Done By Private Provider-Coastal Code Service***","Closed-CC Issued","0","ePlan",
"DSH2023-00516","4809 GRIFFIN BLVD, FORT MYERS FL 33908","Construct 1,240 sqft dock and install a new 16k lift","Closed-CC Issued","1","ePlan",
"ROF2023-21271","1200 BROAD ST W, A9-A14, LEHIGH ACRES FL 33936","PRESBYTERIAN BLDG A UNITS A9-A14 RE-ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"FIR2023-01835","11743 SOLANO DR, FORT MYERS FL 33966","Connect existing natural gas to 18kw generator","Closed-CC Issued","2","ePlan",
"MEC2023-06341","5741 ZIP DR, FORT MYERS FL 33905","change out 5 ton 15 seer 10 kw split system","Closed-CC Issued","0","ePlan",
"SOL2023-01157","7681 MARX DR, NORTH FORT MYERS FL 33917","Installation of 9 PV solar roof mounted panels (Load Side Tap)","Closed-CC Issued","0","ePlan",
"OCC2023-00518","3620 COLONIAL BLVD, 180, FORT MYERS FL 33966","For administrative and HR office","Closed-Cert of Use Issued","0","Paper Submittal",
"ELE2023-03780","11743 SOLANO DR, FORT MYERS FL 33966","Install 18kw generator with (1) 200 amp ATS connected to existing natural gas","Closed-CC Issued","1","ePlan",
"FNC2023-02512","12214 SAVANNA LAKES BLVD, LEHIGH ACRES FL 33974","4' ALUM 2 GATES","Closed-CC Issued","0","ePlan",
"COM2023-02335","20391 SUMMERLIN RD, FORT MYERS FL 33908","This project is a remodel of an existing 7-Eleven.  Interior work consists of demolition of walls, doors and platforms.  Installation of new walls, doors, walk in cooler and shelving.  Exterior work consists of patch and repair to match existing.","Permit Expired","1","ePlan",
"RES2023-11634","502 E CLEVELAND LN, LEHIGH ACRES FL 33936","10x16 shed (VIO2023-03763)","Closed-CO Issued","0","ePlan",
"OPN2023-04301","2452 CHERIMOYA LN, SAINT JAMES CITY FL 33956","Size for size impact and non-impact windows, doors, sgd's and shutters","Closed-CC Issued","0","ePlan",
"RES2023-00920-R01","11451 REBECCA CIR, FORT MYERS BEACH FL 33931","To change our scope of work on our existing permit to include removing our existing asphalt shingle roof and install a new asphalt shingle system on our roof.","Closed-Revision Approved","1","ePlan",
"MEC2023-06340","1702 PARK MEADOWS DR, 3, FORT MYERS FL 33907","Replace Package unit on the roof","Permit Expired","0","ePlan",
"FIR2023-01834","11321 VENETIAN LAGOON DR, FORT MYERS FL 33913","Natural Gas to (6) Outlets- Tankless, Dryer, Cooktop, Fireplace, Future BBQ, Future Poolheater","Closed-CC Issued","4","ePlan",
"FIR2023-01833","14571 LEGENDS BLVD N, FORT MYERS FL 33912","Monitoring of existing fire alarm system.","Closed-CC Issued","0","ePlan",
"FIR2023-01832","14561 LEGENDS BLVD N, FORT MYERS FL 33912","Monitoring of fire alarm system.","Closed-CC Issued","0","ePlan",
"RES2023-11633","14870 HOMESTEAD RD, LEHIGH ACRES FL 33971","NEW SINGLE FAMILY RESIDENCE HOME","Closed-CO Issued","3","ePlan",
"ROF2023-21270","1200 BROAD ST W, A3-A8, LEHIGH ACRES FL 33936","PRESBYTERIAN BLDG A UNITS A3 A4 A5 A6 A7 A8","Closed-CC Issued","0","ePlan",
"ROF2023-21269","432 MONTEREY ST, NORTH FORT MYERS FL 33903","Remove and replace existing shingle roof  ***Inspections Done By Private Provider-Coastal Code Service***","Closed-CC Issued","0","ePlan",
"RES2023-11632","3700 39TH ST SW, LEHIGH ACRES FL 33976","Porch addition Lehigh Acres","Closed-CC Issued","0","Paper Submittal",
"RES2023-11631","459 ROBLE LN, FORT MYERS FL 33908","Interior Remodel","Closed-CC Issued","0","ePlan",
"ROF2023-21268","16119 CHELSEA LYN WAY, FORT MYERS FL 33908","Remove existing tile roof and replace with new tile roof","Closed-CC Issued","0","ePlan",
"MEC2023-06339","419 POINSETTIA AVE, LEHIGH ACRES FL 33972","LIKE FORLIKE REPLACMCEENT 3.5 TON 15 SEER SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2023-11630","12222 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"RES2022-12743-R01","1707 MCKINLEY AVE, LEHIGH ACRES FL 33972","Revision to include the covered lanai under A/C living area.","Closed-Revision Approved","4","ePlan",
"POL2023-00945","8355 WOOLEY DR, NORTH FORT MYERS FL 33917","12 X 24 ABOVE GROUND POOL","Permit Expired","0","Paper Submittal",
"PLU2023-00666","2425 SUNRISE BLVD, FORT MYERS FL 33907","INSTALLING A CUSTOM ACRYLIC SHOWER FLOOR, ONE PIECE WALL SURROUND A VALVE","Closed-CC Issued","0","ePlan",
"RES2023-11629","15191 INTRACOASTAL CT, FORT MYERS FL 33908","REPLACE POOL SCREEN ENCLOSURE IN SAME FOOTPRINT - HURRICANE IAN","Closed-CC Issued","0","ePlan",
"DSH2023-00515","15278 BLUE BAY CIR, FORT MYERS FL 33913","FLOATING DOCK","Closed-CC Issued","0","ePlan",
"RES2022-12719-R01","1806 E 15TH ST, LEHIGH ACRES FL 33972","Revision to include the covered lanai under A/C living area.","Closed-Voided","4","ePlan",
"FNC2023-02511","3741 PASSION VINE DR, ALVA FL 33920","install 137' 4ft high 3 rail flat top with (1)5ft wide gate","Closed-Withdrawn","1","ePlan",
"MEC2023-06338","12066 TERRAVERDE CT, 3008, FORT MYERS FL 33908","LIKE FOR LIKE REPLACEMENT 3 TON 16 SEER SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2023-11628","12212 AMBER WAVES RD, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"MEC2023-06337","5520 VIRGINIA DARE LN, NORTH FORT MYERS FL 33917","CHANGE OUT EXISTING SYSTEM AND REPLACE WITH A YORK","Permit Expired","0","ePlan",
"MEC2023-06336","13018 MOODY RIVER PKWY, NORTH FORT MYERS FL 33903","LIKE FOR LIKE REPLACEMENT 4 TON 15 SEER SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2023-11627","12501 OAK BEND DR, FORT MYERS FL 33905","Replace Screen Enclosure Like-For-Like Same Size as Previously Existing","Closed-CC Issued","0","ePlan",
"MEC2023-06335","5529 RAINBOW DR, BOKEELIA FL 33922","Package unit AC change out","Closed-CC Issued","0","ePlan",
"MEC2023-06334","6030 JONATHANS BAY CIR, 302, FORT MYERS FL 33908","LIKE FOR LIKE REPLACMENT 4 TON 14 SEER SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"RES2023-11626","13584 GOLDEN PALMS CIR, FORT MYERS FL 33913","INSTALLATION OF SCREEN ENCLOSURE WITH NO CHANGE TO EXISTING FOOTPRINT","Closed-CO Issued","0","ePlan",
"OPN2022-02542-R01","14373 VINDEL CIR, FORT MYERS FL 33905","Remove 6 accordion shutters and add 1 manual aluminum roll down shutter","Closed-Revision Approved","1","ePlan",
"RES2022-11635-R01","42 VILLAGE SQ, FORT MYERS FL 33908","re-wire home, set tap box for secondary feeds to raise panel to property height","Closed-Revision Approved","1","Paper Submittal",
"ROF2023-21267","8232 NEW JERSEY BLVD, FORT MYERS FL 33967","Full Shingle to Shingle roof replacement, synthetic underlayment","Closed-CC Issued","0","ePlan",
"FIR2023-01577-R01","18401 PALM BEACH BLVD, ALVA FL 33920","Revision - Adding where the lines are connecting to - Generator, 2 Dryers, Indoor Fireplace, Water Heater, and Range","Closed-Revision Approved","1","ePlan",
"OPN2023-04300","5570 LONGLEAF DR, NORTH FORT MYERS FL 33917","install 10 acrylic windbreaks and 2 prime doors in existing screen room.","Closed-CC Issued","0","ePlan",
"ROF2023-21266","9555 DUNKIRK DR, FORT MYERS FL 33919","REMOVE SHINGLES AND UNDERLAYMENT, REPLACE WITH METAL TILE AND UNDERLAYMENT","Closed-CC Issued","0","ePlan",
"RES2020-10585-R02","5950 PARK RD, FORT MYERS FL 33908","Revised deck to show railing, deck post and stair detail","Closed-Revision Approved","5","ePlan",
"MEC2023-06333","7092 NANTUCKET CIR, 5, NORTH FORT MYERS FL 33917","Change out A/C like for like","Closed-CC Issued","0","ePlan",
"MEC2023-06332","12641 STONE VALLEY LOOP, FORT MYERS FL 33913","Changing out the existing 3.5 ton split system with a new 3.5 ton split system","Closed-CC Issued","0","ePlan",
"OPN2023-01733-R02","15350 OLD PINE CT, FORT MYERS FL 33912","Add 9  single hung FL16412.3  Add 13 vinyl impact fixed windows FL14608.3","Closed-Voided","2","ePlan",
"ROF2023-20574-R01","1675 TEMPLE TER, NORTH FORT MYERS FL 33917","Add flat roof 22-0103.12","Closed-Revision Approved","1","ePlan",
"ROF2023-21265","7231 ORANGE AVE, BOKEELIA FL 33922","Replace shingle roof with metal roof due to Hurricane Ian Damage","Waiting on Applicant","0","ePlan",
"RES2023-11625","20370 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"ROF2023-20801-R01","939 ADELPHI CT, FORT MYERS FL 33919","Add flat roof 20-0131.01","Closed-Voided","1","ePlan",
"ROF2023-12951-R01","5558 PERNOD DR, FORT MYERS FL 33919","Revision - Changing the Underlayment to 20-092304 due to material shortages","Closed-Revision Approved","1","ePlan",
"FIR2023-01831","15738 CUTTERS CT, FORT MYERS FL 33908","SET/INSTALL 500GALLON UG LP TANK. CONNECT TO GENERATOR.","Closed-CC Issued","1","ePlan",
"RES2023-11624","20224 MILLRUN DR, ESTERO FL 33928","New Screen Enclosure - Deck & Footer By Others","Closed-CO Issued","3","ePlan",
"ELE2023-03779","15738 CUTTERS CT, FORT MYERS FL 33908","SET/INSTALL 24KW GENERATOR. INSTALL/WIRE 2-200AMP ATSs.","Closed-CC Issued","1","ePlan",
"RES2023-11623","20360 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"ROF2023-19949-R01","1271 SABAL GARDENS DR, NORTH FORT MYERS FL 33903","Reroof 2 layer modified bitumen 22-0301.26","Closed-Voided","1","ePlan",
"ROF2023-14312-R01","8251 LIRIOPE LOOP, LEHIGH ACRES FL 33972","Revision - Changing the Underlayment to 20-0923.04","Closed-Revision Approved","1","ePlan",
"SOL2023-01023-R01","20508 CHESTNUT RIDGE DR, NORTH FORT MYERS FL 33917","Layout change","Closed-Revision Approved","1","ePlan",
"ROF2023-21264","2362 YORK RD, SAINT JAMES CITY FL 33956","Metal Re-roof","Closed-CC Issued","0","ePlan",
"ROF2023-17304-R02","1086 LOVELY LN, NORTH FORT MYERS FL 33903","Add flat roof FL16717-R13","Closed-Voided","2","ePlan",
"ROF2023-21263","6250 PANGOLA RD, FORT MYERS FL 33905","Hurricane Ian      tear off roof and iinstall new metal roof","Closed-CC Issued","0","ePlan",
"MEC2023-03800-R01","11990 STATE ROAD 82, FORT MYERS FL 33913","Adding a second system to this permit, Replacing an existing mini split system- like for like Mini split- 14seer, 2 ton, no kw","Closed-Revision Approved","2","ePlan",
"MEC2023-06331","2100 BARKELEY LN, 24, FORT MYERS FL 33907","2.5 ton ac split system change out","Closed-CC Issued","0","ePlan",
"ROF2023-13275-R02","15561 SHAMROCK DR, FORT MYERS FL 33912","Change from shingle to metal NOA 20-1112.15","Closed-Voided","2","ePlan",
