"Record Number","Address","Description","Status","Related Records","Submittal Type",
"MEC2022-07345","6925 ERIN MARIE CT, FORT MYERS FL 33919","Replacing Unit ""Like for Like""","Closed-CC Issued","0","ePlan",
"RES2022-10044","1039 SUMICA DR, FORT MYERS FL 33919","DRYWALL, DOORS, WINDOWS, CABINETS, ELECTRICAL OUTLETS, HVAC","Permit Expired","0","ePlan",
"MEC2022-07344","16301 NEPTUNE LN, FORT MYERS FL 33908","Replaced A/C @ Holiday Condo","Closed-CC Issued","0","ePlan",
"RES2022-10043","9365 GARDEN POINTE CT, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"OCC2022-00613","6719 WINKLER RD, 100, FORT MYERS FL 33919","Call Center  9am-8pm, M-F","Closed-Cert of Use Issued","0","Paper Submittal",
"RES2022-10042","16328 WILLOWCREST WAY, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"MEC2022-07343","6308 PANTHER LN, FORT MYERS FL 33919","LIKE FOR LIKE AC CHANGE OUT 6308 PANTHER LN BUILDING G 1,2,3,4","Closed-CC Issued","0","ePlan",
"COM2022-01518","11300 CARAVEL CIR, FORT MYERS FL 33908","Installation of new drywall from damage caused by Hurricane Ian","Waiting on Applicant","0","ePlan",
"RES2022-10041","16477 EDGEMONT DR, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"COM2022-01517","11220 CARAVEL CIR, FORT MYERS FL 33908","Installation of new drywall due to damage caused by Hurricane Ian.","Waiting on Applicant","0","ePlan",
"RES2022-10040","16204 EDGEMONT DR, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"ROF2022-08163","7257 VICTORY RD, BOKEELIA FL 33922","Hurricane Ian Damage - Re-roof Detached Garage Only","Closed-CC Issued","0","Paper Submittal",
"RES2022-10039","8721 CAJUPUT COVE, FORT MYERS FL 33919","insulationdrywallelectricala/cplumbingflooringpainting","Closed-Voided","1","ePlan",
"RES2022-10038","201 OKLAHOMA AVE, FORT MYERS FL 33905","reroof","Closed-Voided","0","ePlan",
"RES2022-10037","16456 EDGEMONT DR, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"RES2022-10036","9345 GARDEN POINTE CT, FORT MYERS FL 33908","Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.","Closed-CO Issued","0","ePlan",
"COM2022-01516","11250 CARAVEL CIR, FORT MYERS FL 33908","Installation of new drywall from damage caused by Hurricane Ian","Waiting on Applicant","0","ePlan",
"MEC2022-07342","244 LAGOON DR, FORT MYERS FL 33905","Replace HVAC","Closed-CC Issued","0","ePlan",
"RES2022-10035","6092 PLUMOSA AVE, FORT MYERS FL 33908","water damageinsulationdrywallelectricala/cplumbingpaintingflooring","Closed-Voided","1","ePlan",
"ROF2022-08162","5433 THIRD AVE, FORT MYERS FL 33907","Hurricane Ian Damage - Re-roof","Permit Expired","0","Paper Submittal",
"MEC2022-07341","5608 EIGHTH AVE, FORT MYERS FL 33907","A/C CHANGEOUT 5610 Eighth Ave","Closed-CC Issued","0","ePlan",
"ELE2022-03579","1016 ANGEL FISH LN, FORT MYERS BEACH FL 33931","electrical pedestal replacement","Closed-CC Issued","0","ePlan",
"RES2022-10034","4660 NEW HAVEN DR, FORT MYERS FL 33908","DRYWALL, INSULATION, CABINETS, ELECTRIC OUTLETS, SHINGLE RE-ROOF (FL#18355, FL#15216.1), INTERIOR AND EXTERIOR (FL#29477.1) DOORS","Closed-CC Issued","0","Paper Submittal",
"MEC2022-07340","16260 KELLY COVE DR, 250, FORT MYERS FL 33908","AC Replacement","Permit Expired","0","ePlan",
"RES2022-10033","16175 JOHN MORRIS RD, 166, FORT MYERS FL 33908","DRYWALL, INSULATION, DUCTWORK, CABINETS, DOORS, TRIM AND BASEBOARDS, ELETRICAL FOR SERVICE ONLY","Closed-CC Issued","0","ePlan",
"RES2022-10032","3215 26TH ST W, LEHIGH ACRES FL 33971","Single family residence","Ready-Documents Required","2","ePlan",
"RES2022-10031","665 GRANT BLVD, LEHIGH ACRES FL 33974","Duplex","Ready-Documents Required","2","ePlan",
"ELE2022-03578","912 HIGH TIDE LN, FORT MYERS BEACH FL 33931","Electrical Pedestal Replacement","Closed-Withdrawn","0","ePlan",
"MEC2022-07339","6308 SUGAR BUSH LN, F, FORT MYERS FL 33908","AC Replacement","Permit Expired","0","ePlan",
"RES2022-10030","73 CORTEZ WAY, FORT MYERS BEACH FL 33931","Redo damaged drywall","Closed-Voided","1","ePlan",
"MEC2022-07338","11137 SUNGLOW LN, FORT MYERS FL 33908","Hurricane Ian Damage - Duct Work Only","Permit Expired","0","Paper Submittal",
"MEC2022-07337","11067 STARDUST DR, FORT MYERS FL 33908","DUCT WORK ONLY","Closed-CC Issued","0","Paper Submittal",
"ROF2022-08161","2614 15TH ST W, LEHIGH ACRES FL 33971","Remove and replace roof covering on main residence and shed behind the house.","Closed-CC Issued","0","ePlan",
"ROF2022-08160","19185 INNISBROOK CT, NORTH FORT MYERS FL 33903","Shingle Re-roof","Closed-CC Issued","0","ePlan",
"MEC2022-07336","11060 STARDUST DR, FORT MYERS FL 33908","DUCT WORK ONLY","Closed-CC Issued","0","Paper Submittal",
"RES2022-10029","11189 SUNGLOW LN, FORT MYERS FL 33908","REPLACE DUCT WORK AND INSULATION","Permit Expired","0","ePlan",
"RES2022-10028","6413 ROYAL WOODS DR, FORT MYERS FL 33908","Hurricane Ian Damage Re-model","Closed-CC Issued","0","Paper Submittal",
"RES2022-10027","4624 NEW HAVEN DR, FORT MYERS FL 33908","Interior Remodel - 4' DRYWALL, INSULATION IN ATTIC, BASE BOARDS, 12' UPPER AND LOWER KITCHEN CABINETS, WATER HEATER, NEW TUB, BATHROOM VANITIES, ELECTRIC RE-WIRE, REPLACE HVAC SYSTEM FOR A TOTAL OF $17085","Closed-CC Issued","0","ePlan",
"POL2022-01441","9194 BEXLEY DR, FORT MYERS FL 33967","New pool, spa, paver deck","Closed-Withdrawn","0","ePlan",
"RES2022-10026","12250 PALM BEACH BLVD, FORT MYERS FL 33905","Hurricane Water Damage.  Sheetrock, insulation, ceiling tile, flooring, painting. Re-secure roofing material (corner) approximately 5'x8'.","Closed-Voided","1","Paper Submittal",
"MEC2022-07335","13331 SEASIDE HARBOUR DR, NORTH FORT MYERS FL 33903","ac change out, like for like, no duct work","Closed-CC Issued","0","ePlan",
"ROF2022-08159","16321 DOMESTIC AVE, BLDG 2, FORT MYERS FL 33912","Re-Roof; Remove the Existing Flat Roof; Install New Flat Roof.","Closed-CC Issued","0","ePlan",
"RES2022-10025","654 SENECA TRL, FORT MYERS BEACH FL 33931","Interior remodel, includes insulation & drywall, cabinets & flooring, duct work, doors, trim, exterior sgd (fl#11646.1)","Closed-CC Issued","2","Paper Submittal",
"ELE2022-03577","11510 DOGWOOD LN, FORT MYERS BEACH FL 33931","Redo electrical meter panel due to hurricane to bring up to par for FPL.","Closed-Withdrawn","0","ePlan",
"MEC2022-07334","2170 CORONA DEL SIRE DR, NORTH FORT MYERS FL 33917","AC change out/split system","Closed-CC Issued","0","ePlan",
"MRV2022-00226","781 FRENCHMANS CREEK RD, NORTH FORT MYERS FL 33903","Replacement Mobile Home","Closed-CO Issued","1","ePlan",
"MRV2022-00225","16 ELAND DR, NORTH FORT MYERS FL 33903","nstall Replacement Singlewide Mobile Home","Closed-CO Issued","2","ePlan",
"MRV2022-00224","568 PEACE CT, FORT MYERS FL 33917","DEO/CDBG-DR program-related Install Replacement Singlewide Mobile Home","Closed-CO Issued","1","ePlan",
"ROF2022-08158","17692 ACACIA DR, NORTH FORT MYERS FL 33917","RE-ROOF SHINGLE TO SHINGLE","Permit Expired","0","ePlan",
"ROF2022-08157","8990 TIMBER RUN CT, FORT MYERS FL 33908","Remove shingles and underlayment. Install new underlayment and shingles.","Permit Expired","0","ePlan",
"RES2022-10024","8990 TIMBER RUN CT, FORT MYERS FL 33908","Install Drywall, baseboards, trim, cabinetry, plumbing fixtures, doors, and flooring","Closed-Voided","1","ePlan",
"ROF2022-08156","225 DERWENT BLVD, FORT MYERS FL 33908","Tearoff shingles & underlayment, install new self adhered low slope modified base & cap sheet.","Closed-CC Issued","0","ePlan",
"ROF2022-08155","17531 BOAT CLUB DR, FORT MYERS FL 33908","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2022-08154","17431 E CARNEGIE CIR, FORT MYERS FL 33967","Re roof Shingle To Shingle","Closed-CC Issued","0","ePlan",
"ROF2022-08153","4323 15TH ST W, LEHIGH ACRES FL 33971","Tearoff shingle / underlayment. Install new self adhered underlayment & Tamko Shingles","Closed-CC Issued","0","ePlan",
"ROF2022-08152","1607 TREASURE LN, BOCA GRANDE FL 33921","Metal Re-Roof","Permit Expired","0","ePlan",
"ELE2022-03576","18324 DEEP PASSAGE LN, FORT MYERS BEACH FL 33931","Replace service meter with new 200-A service meter.Supply and install new service grounding to current code.Supply and replace (1) electric panel.Supply and replace pool panel. New pool pump will have GFI protection to current code.Pool equipment to be supplied and installed by others.No work to be performed with electrical on first floor. Will only reconnect power for upstairs unit.","Permit Expired","0","ePlan",
"ROF2022-08151","16790 GINA WAY, FORT MYERS FL 33908","Re roof shingle to shingle and flat roof","Closed-CC Issued","0","ePlan",
"COM2022-01515","7341 CONCOURSE DR, FORT MYERS FL 33908","Shade Structure to go over playground on the SW corner of the basketball courts at the Harlem Heights Community Park","Closed-Withdrawn","1","ePlan",
"ROF2022-08150","965 WITTMAN DR, FORT MYERS FL 33919","Replace existing concrete tile roof system with new concrete tile roof system and low slope roof system with modified bitumen.","Closed-CC Issued","0","ePlan",
"ELE2022-03575","14408 BLUE BAY CIR, FORT MYERS FL 33913","installation of 22kw generac generator with ATS","Closed-CC Issued","0","ePlan",
"SOL2022-02073","3725 5TH ST W, LEHIGH ACRES FL 33971","Install roof mounted solar PV system.","Permit Expired","0","ePlan",
"FIR2022-02307","14408 BLUE BAY CIR, FORT MYERS FL 33913","Connect generator to existing TECO meter","Closed-CC Issued","0","ePlan",
"ELE2022-03574","14445 BLUE BAY CIR, FORT MYERS FL 33913","install generac 22kw generator and ATS","Closed-CC Issued","0","ePlan",
"FIR2022-02306","14445 BLUE BAY CIR, FORT MYERS FL 33913","connect generator to existing TECO meter","Closed-CC Issued","0","ePlan",
"ROF2022-08149","4648 NEW HAVEN DR, FORT MYERS FL 33908","Roof Tearoff and Re-Roof Fiberglass shingles","Closed-CC Issued","0","ePlan",
"ELE2022-03573","13880 BLUE BAY CIR, FORT MYERS FL 33913","Install Generac Generator with ATS","Closed-CC Issued","0","ePlan",
"FIR2022-02305","13880 BLUE BAY CIR, FORT MYERS FL 33913","Connect Generator to existing Teco meter.","Closed-CC Issued","0","ePlan",
"MEC2022-07333","10704 MIRASOL DR, 804, MIROMAR LAKES FL 33913","Replace Main AC like for like","Closed-CC Issued","0","ePlan",
"MEC2022-07332","5378 ASHTON CIR, FORT MYERS FL 33907","Replace AC system like for like","Closed-CC Issued","0","ePlan",
"MEC2022-07331","16101 SIESTA DR, FORT MYERS FL 33908","Replace package unit like for like","Closed-CC Issued","0","ePlan",
"MEC2022-07330","16203 ASHEBORO CT, FORT MYERS FL 33908","Replace Package unit like for like","Closed-CC Issued","0","ePlan",
"RES2022-10023","105 NAVAHO CT, LEHIGH ACRES FL 33974","Single-Family Home","Closed-CO Issued","4","ePlan",
"ROF2022-08148","428 JOURFERIE RD, LEHIGH ACRES FL 33974","RE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2022-08147","3504 3RD ST SW, LEHIGH ACRES FL 33976","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2022-08146","0 SEVEN LAKES CONDO C/E, FORT MYERS FL 33907","TPO Reroof","Closed-Voided","0","ePlan",
"ROF2022-08145","542 EMPIRE AVE S, LEHIGH ACRES FL 33974","REROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2022-08144","3212 30TH ST W, LEHIGH ACRES FL 33971","RE ROOF SHINGLE TO SHINLGE","Closed-CC Issued","0","ePlan",
"DEM2022-00378","17641 PEPPARD DR, FORT MYERS BEACH FL 33931","Demolish and haul away Hurricane Ian damaged mobile home","Closed-Withdrawn","0","ePlan",
"ROF2022-08143","1111 HUDSON ST E, LEHIGH ACRES FL 33974","RE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2022-08142","3723 16TH ST W, LEHIGH ACRES FL 33971","REROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2022-08141","15005 BALMORAL LOOP, FORT MYERS FL 33919","Shingle re-roof","Closed-CC Issued","0","ePlan",
"ROF2022-08140","2031 XELDA AVE N, LEHIGH ACRES FL 33971","RE ROOF SHIGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"ROF2022-08139","2137 FLORA AVE, FORT MYERS FL 33907","RE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"DEM2022-00377","17581 PEPPARD DR, FORT MYERS BEACH FL 33931","Demolish and haul away Hurricane Ian damaged mobile home","Closed-Withdrawn","0","ePlan",
"ROF2022-08138","217 MORSE PLAZA, FORT MYERS FL 33905","RE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","1","ePlan",
"OPN2022-03648","14541 FARRINGTON WAY, 206, FORT MYERS FL 33912","REPLACE SIZE FOR SIZE 9 WINDOWS FOR IMPACT","Closed-CC Issued","0","ePlan",
"OCC2022-00612","4750 BAYLINE DR, 5, NORTH FORT MYERS FL 33917","We operate a private personal training and group class fitness center.  We are open by appointment only for personal training.  We hold group classes at 6am, 9am and 5:30pm.","Closed-Cert of Use Issued","0",,
"MEC2022-07329","16182 KELLY WOODS DR, FORT MYERS FL 33908","A/C CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"SOL2022-02072","2603 7TH ST SW, LEHIGH ACRES FL 33976","ROOF MOUNTED SOLAR PANEL INSTALL","Permit Expired","0","ePlan",
"ROF2022-08137","8911 FALCON POINTE LOOP, FORT MYERS FL 33912","REROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"MEC2022-07328","12191 KELLY SANDS WAY, 1518, FORT MYERS FL 33908","A/C CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MRV2022-00223","4957 MOUIE LN, SAINT JAMES CITY FL 33956","Replacing interior Floors and Carport roof and supports","Closed-Voided","0","ePlan",
"ROF2022-08136","112 PEARSON ST, LEHIGH ACRES FL 33974","RE ROOF SHINGLE TO SHINGLE","Closed-CC Issued","0","ePlan",
"OCC2022-00611","17471 JEAN ST, FORT MYERS FL 33967","Truck dealership with service and parts sales. The hours of operation will be 6 am to 8 pm M-F, 7 am to 1 pm Sat., and closed Sun.","Closed-Cert of Use Issued","0",,
"DEM2022-00376","17610 PEPPARD DR, FORT MYERS BEACH FL 33931","Demolish and haul away Hurricane Ian damaged mobile home","Closed-Administrative","0","ePlan",
"ROF2022-08135","3957 VILLMOOR LN, FORT MYERS FL 33919","Shingle and Flat Roof Re-Roof","Closed-CC Issued","0","ePlan",
"DEM2022-00375","11721 VALLEYVIEW DR, FORT MYERS FL 33908","Demolition of permanaent travel trailer with attached room","Closed-CC Issued","0","ePlan",
"DEM2022-00374","11651 CARDIFF DR, FORT MYERS FL 33908","Demolition of permanent travel trailer with attached room","Closed-CC Issued","0","ePlan",
"MEC2022-07327","3000 GRAY HERON CT, NORTH FORT MYERS FL 33903","REPLACEMENT  OF A 4 TONS 16 SEER STRAIGHT COOL SYSTEM","Closed-CC Issued","0","ePlan",
"ELE2022-03572","11471 REBECCA CIR, FORT MYERS BEACH FL 33931","Removed entire electrical service that was submerged by Hurricane Ian, replaced with new meter can. Updated grounding system as per code. Disconnected any wiring that was on ground floor.","Closed-CC Issued","0","ePlan",
"ROF2022-08134","4448 SAINT CLAIR AVE W, NORTH FORT MYERS FL 33903","We'll be tearing off the existing roof down to the wood. We'll then replace any bad wood found, install peel and stick underlayment then shingles over that.","Closed-CC Issued","0","ePlan",
"ELE2022-03571","17741 REBECCA AVE, FORT MYERS BEACH FL 33931","service change","Closed-CC Issued","0","ePlan",
"ROF2022-08133","14717 MAHOE CT, FORT MYERS FL 33908","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Closed-CC Issued","0","ePlan",
"MEC2022-07326","24 FONTEIN CT, FORT MYERS FL 33908","Change out like for like package unit","Closed-CC Issued","0","ePlan",
"ROF2022-08132","569 VAL MAR DR, FORT MYERS FL 33919","We'll be tearing off the existing roof down to the wood. We'll then replace any bad wood found, install peel and stick underlayment then shingles over that.","Closed-CC Issued","0","ePlan",
"ROF2022-08131","9260 BUCKINGHAM RD, FORT MYERS FL 33905","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Closed-CC Issued","0","ePlan",
"ROF2022-08130","116 HORIZON BLVD, NORTH FORT MYERS FL 33903","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Permit Expired","0","ePlan",
"ROF2022-08129","4456 SAINT CLAIR AVE W, NORTH FORT MYERS FL 33903","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Permit Expired","0","ePlan",
"ROF2022-08128","14830 MAHOE CT, FORT MYERS FL 33908","Shingle Re-Roof *Inspections Done By Private Provider – Beryl Project Engineering*","Closed-CC Issued","0","ePlan",
"MEC2022-07325","5507 TENTH AVE, FORT MYERS FL 33907","AC like for like replacement  2 ton package unit *Inspections Done By Private Provider – Inspected.com*","Permit Expired","0","ePlan",
"MEC2022-07324","12970 KELLY GREENS BLVD, FORT MYERS FL 33908","AC CHANGEOUT 4 TON SPLIT SYSTEM AND DUCTSYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2022-07323","16651 SEAGULL BAY CT, BOKEELIA FL 33922","Change out like for like split system HVAC","Closed-CC Issued","0","ePlan",
"RES2022-10022","3303 21ST ST SW, LEHIGH ACRES FL 33976","New single family residence","Closed-CO Issued","1","ePlan",
"RES2022-10021","18212 CUTLASS DR, FORT MYERS BEACH FL 33931","4' DRYWALL, INSULATION, CABINETS, ELECTRICAL, MECHANICAL","Closed-CC Issued","0","Paper Submittal",
"ROF2022-08127","14782 MAHOE CT, FORT MYERS FL 33908","Shingle Re-Roof*Inspections Done By Private Provider – Beryl Project Engineering*","Permit Expired","0","ePlan",
"MEC2022-07322","2805 19TH ST W, LEHIGH ACRES FL 33971","Replace 4T Split AC System, like for like","Closed-CC Issued","0","ePlan",
"RES2022-10020","3513 25TH ST SW, LEHIGH ACRES FL 33976","New Single family Residence","Permit Expired","1","ePlan",
"RES2022-10019","17830 EGLANTINE LN, FORT MYERS BEACH FL 33931","FLOOD DAMAGE BELOW 4 FEET. DRYWALL, BASE CABINETS, FLOORING, HVAC, PAINT, DOORS AND TRIM","Permit Expired","0","ePlan",
"ROF2022-08126","7798 DELLA BITTA LN, BOKEELIA FL 33922","Shingle to Metal","Closed-CC Issued","0","ePlan",
"ROF2022-08125","4276 SAINT CLAIR AVE W, NORTH FORT MYERS FL 33903","Shingle Re Roof with Flat Deck","Closed-CC Issued","0","ePlan",
"RES2022-10018","7549 PARADISE TREE DR, NORTH FORT MYERS FL 33917","New single family home","Closed-CO Issued","240","ePlan",
"ELE2022-03570","5475 GENESEE PKWY, BOKEELIA FL 33922","Repair wires/repair weather head","Closed-CC Issued","0","ePlan",
"MEC2022-07321","16191 BATON ROUGE CT, FORT MYERS FL 33908","1 TON 16 SEER 12000 BTU MITSUBISHI MINI-SPLIT IN THE LANAI, AND REPLACING 14' SUPPLY & RETURN LIKE FOR LIKE.","Closed-CC Issued","0","ePlan",
"SOL2022-02071","3105 WALNUT GROVE LN, ALVA FL 33920","SOLAR POOL HEATER ROOF MOUNTED HOOKED UP TO EXISTING POOL EQUIPMENT","Closed-CC Issued","0","ePlan",
"DEM2022-00373","31 FONTEIN CT, FORT MYERS FL 33908","Demolish all (mobile home, carport, shed, screen room)","Closed-CC Issued","0","ePlan",
"RES2022-10017","13875 RIVER FOREST DR, FORT MYERS FL 33905","Interior remodel including drywall and electrical outlets, kitchen and bathroom cabinets, interior doors, exterior doors and windows, HVAC","Closed-CC Issued","0","Paper Submittal",
"RES2022-10016","11420 CANOPY LOOP, FORT MYERS FL 33913","screen enclosure on existing deck","Closed-CO Issued","1","ePlan",
"ROF2022-08124","15670 LAKE CANDLEWOOD DR, FORT MYERS FL 33908","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"MEC2022-07320","433 4TH ST W, BOCA GRANDE FL 33921","Replace Existing A/C System Like for Like","Closed-CC Issued","0","ePlan",
"MEC2022-07319","6860 LAKEWOOD ISLE DR, FORT MYERS FL 33908","Replacement of 2 Ton Condensing Unit ONLY - Shadow Wood PreserveAHRI # 201278745","Closed-CC Issued","0","ePlan",
"ROF2022-08123","5645 FOURTH AVE, FORT MYERS FL 33907","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"ROF2022-08122","500 PALM AVE, BOCA GRANDE FL 33921","Shingle Re-roof*Inspections done by Private Provider – All Aspects Inspection Services, LLC*","Closed-CC Issued","0","ePlan",
"DEM2022-00372","17871 PEPPARD DR, FORT MYERS BEACH FL 33931","Demolish and haul away Hurricane Ian damaged mobile home","Closed-Withdrawn","0","ePlan",
"SOL2022-02070","311 RUSHMORE AVE N, LEHIGH ACRES FL 33936","Install roof mounted solar PV system","Permit Expired","0","ePlan",
"MEC2022-07318","5679 CAPTAIN JOHN SMITH LOOP, NORTH FORT MYERS FL 33917","AC Like for Like Replacement Straight Cool","Permit Expired","0","ePlan",
"OCC2022-00610","17471 JEAN ST, FORT MYERS FL 33967","The business will operate as a truck dealership. Truck sales, service and parts will be sold at the business. The hours of operation will be 6 am to 8 pm M-F, 7 am to 1 pm Sat., and closed Sun.","Closed-Voided","0",,
"ELE2022-03569","17830 EGLANTINE LN, FORT MYERS BEACH FL 33931","SERVICE INSPECTION","Permit Expired","0","ePlan",
"FNC2022-02918","14369 REFLECTION LAKES DR, FORT MYERS FL 33907","INSTALLING 32' OF 4'H ALUMINUM FENCE + (1) 4'H X 5'W SINGLE SWING FOR YARD FENCE **THIS NOT FOR POOL PROTECTION**","Closed-Withdrawn","0","ePlan",
"MEC2022-07317","3786 GOLF CART DR, NORTH FORT MYERS FL 33917","MOBILE HOME DUCT CHANGE OUT","Closed-CC Issued","0","ePlan",
"ROF2022-08121","500 PALM AVE, BOCA GRANDE FL 33921","Shingle Re-roof*Inspections done by Private Provider – All Aspects Inspection Services, LLC*","Closed-CC Issued","0","ePlan",
"ELE2022-03568","5878 EASTLING DR, BOKEELIA FL 33922","HURRICANE IAN DAMAGE: Replace riser and meter like for like","Closed-CC Issued","0","ePlan",
"MEC2022-07316","912 WILLARD AVE, LEHIGH ACRES FL 33972","INSTALL 4TON 14SR SPLT SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2022-08120","17141 FRANK RD, ALVA FL 33920","Tile Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2022-08119","2901 DONALD AVE S, LEHIGH ACRES FL 33976","Shingle Reroof","Closed-CC Issued","0","ePlan",
"ELE2022-03567","10 EMILY LN, FORT MYERS BEACH FL 33931","replace 150amp indoor panel, replace meter main combo, update main grounding system and replace outlets and switches in home","Closed-CC Issued","0","ePlan",
"ELE2022-03566","4473 E RIVERSIDE DR, FORT MYERS FL 33905","RECONNECT POWER TO PROPERTY","Closed-CC Issued","0","Paper Submittal",
"RES2022-10015","17313 BIRCHWOOD LN, FORT MYERS FL 33908","Replace bottom 4"" Drywall Replace DoorsReplace Insulation","Closed-CC Issued","0","ePlan",
"ROF2022-08118","4005 4TH ST SW, LEHIGH ACRES FL 33976","RE-ROOF DUE TO HURRICANE DAMAGE","Closed-CC Issued","0","Paper Submittal",
"MEC2022-07315","9893 BIRR ST, FORT MYERS FL 33919","A/C CHANGE OUT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2022-08117","4729 ORANGE GROVE BLVD, NORTH FORT MYERS FL 33903","TPO FLAT RE ROOF NOA  20-0518.02","Closed-CC Issued","0","ePlan",
"ROF2022-08116","500 PALM AVE, BOCA GRANDE FL 33921","Shingle Re-roof*Inspections done by Private Provider – All Aspects Inspection Services, LLC*","Closed-CC Issued","0","ePlan",
"DEM2022-00371","17900 PEPPARD DR, FORT MYERS BEACH FL 33931","Demolish and haul away Hurricane Ian damaged mobile home","Closed-CC Issued","0","ePlan",
"MEC2022-07314","6770 MOSSY GLEN DR, FORT MYERS FL 33908","Replacement of 1 A/C system****REVISED TO CONDENSER ONLY","Closed-CC Issued","1","ePlan",
"RES2022-10014","169 PATIO ST, LEHIGH ACRES FL 33974","20 X 40 SLAB WITH FOOTER","Closed-CC Issued","0","Paper Submittal",
"MRV2022-00222","17650 STEVENS BLVD, FORT MYERS BEACH FL 33931","SET REPLACEMENT HOME ON ENGINEERED PIERS","Closed-Withdrawn","0","ePlan",
"ELE2022-03565","17871 EGLANTINE LN, FORT MYERS BEACH FL 33931","RECONNECTION","Closed-CC Issued","2","Paper Submittal",
"ROF2022-08115","13770 MCGREGOR BLVD, FORT MYERS FL 33919","SHINGLES REROOF","Closed-CC Issued","0","ePlan",
"ROF2022-08114","4520 OHIO AVE, FORT MYERS FL 33905","Re- Roof due to storm damages","Closed-Voided","0","Paper Submittal",
"ROF2022-08113","500 PALM AVE, COTTAGE 44, BOCA GRANDE FL 33921","Shingle Re-roof*Inspections done by Private Provider – All Aspects Inspection Services, LLC*","Closed-CC Issued","0","ePlan",
"MEC2022-07313","17208 ORIOLE RD, FORT MYERS FL 33967","Like for Like Replacement of Air Conditioning Equipment","Closed-CC Issued","0","ePlan",
"MEC2022-07312","3703 BLUE HERON DR, FORT MYERS FL 33908","Split System and Condenser Replacement","Closed-CC Issued","0","ePlan",
"ROF2022-08112","11477 STRINGFELLOW RD, BOKEELIA FL 33922","Shingle Reroof","Closed-CC Issued","0","ePlan",
"SOL2022-02069","4302 21ST ST SW, LEHIGH ACRES FL 33976","Installation of roof mounted PV Solar Panel System","Permit Expired","2","ePlan",
"RES2022-10013","42 NICKLAUS BLVD, NORTH FORT MYERS FL 33903","Sostar - New mobile home roofover","Closed-CC Issued","0","ePlan",
"ROF2022-08111","6601 BRIGHT RD, NORTH FORT MYERS FL 33917","Tear off shingle roof and replace with shinglesNOA 19-0305.04 & 20-0701.02","Closed-CC Issued","0","ePlan",
"ROF2022-08110","12470 COCONUT CREEK CT, FORT MYERS FL 33908","RE ROOF METAL NOA'S  19-0807.02 & 20-1008.03","Closed-CC Issued","0","ePlan",
"SGN2022-00547","5037 S CLEVELAND AVE, 102, FORT MYERS FL 33907","install wall sign hooking to existing electrical.","Closed-CC Issued","0","ePlan",
"SOL2022-02068","2815 31ST ST W, LEHIGH ACRES FL 33971","Photovoltaic solar panels roof mounted to home","Permit Expired","0","ePlan",
"ELE2022-03564","1362 GAIL ST, NORTH FORT MYERS FL 33903","Riser replacement","Closed-CC Issued","0","ePlan",
"SGN2022-00546","5037 S CLEVELAND AVE, 102, FORT MYERS FL 33907","Install wall sign A, Dentists of Fort Myers","Closed-CC Issued","0","ePlan",
"ELE2022-03563","11381 DOGWOOD LN, FORT MYERS BEACH FL 33931","RECONNECTION","Closed-CC Issued","0","Paper Submittal",
