home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf,dqcnc2sv,dqcncgsj,dqcncfjz,dqcp4k9b,dqcncv9e,dqcncvy0,dqcng23k,dqcncf69,dqcng0x3,dqcnc9vh,dqcncvhv,dqcng0rh,dqcnf1g2,dqcp4hth,dqcnf559,dqcp1wk6,dqcng5m8,dqcnc3fk,dqcnfkw0,dqcp1yek,dqcnc1m6,dqcnfkys,dqcp1wbz,dqcnc6ht,dqcnc8ft,dqcngqwq,dqcp1xyv,dqcnfmdf,dqcnfs2t,dqcnfpuy,dqcnfmyp,dqcnc778,dqcp1gmx,dqcp4jxf,dqcn7m99,dqcp1gsz,dqcnc77d,dqcncum1,dqcncuc6,dqcp4j1c,dqcncfne,dqcnfq3v,dqcncu74,dqcnf69x,dqcp1ym5,dqcnc5jg,dqcnep20,dqcnfnyk,dqcnczy0,dqcnft40
dqcnfmdf,0.05743443660965058,0.24566039827450112,0.217220646906222,0.1975688238200373,0.06385833943501705,0.28092421915273086,0.055740397628120095,0.36553150451281113,0.22963914534848312,0.5017850819679918,1.140639322913956e-30,0.6789366019190122,0.01435508002163286,0.18348125742729107,0.0026430988947903898,0.059536828646204715,0.587596292688269,0.02847272051309479,0.5180353043646658,0.10742112346362119,0.46170213305527374,0.27000221796260265,0.34987349622539005,0.530206301357308,0.09591222847072588,0.28181888284366874,0.7550257820630838,0.42816278812388464,0.21030916439340755,0.04147265825264726,0.22755437535706854,0.12384060630835646,0.1340544309328077,0.15630769163604755,0.5805466782390915,0.022539905901111632,0.27218672180843156,0.043959690255066616,0.3125460781611939,0.0429845748663297,0.4571747433945261,0.27294462985851,0.22369318635614507,0.2956284959962581,0.05465839821718157,0.34748228497928246,0.17868129884645842,0.12229997682774738,0.10128528418372779,0.22297619893263876,0.3092956834017331,0.6512157471147432,0.2880992639257637,0.19804355050512146,0.013341458816171254,0.013203107151766416,0.30356982907245067,0.31927396365861577,0.06589335830676432,0.28494102900623536,0.021725350160168883,0.1399871746022687,0.6470127849474252,0.40560105671492347,0.28699376028763957,0.2053046741819888,0.012732521134533733,0.42821604818075565,0.25553728614700216,0.002140003748873087,0.009869127285400082,0.27921846173584675,0.13645359882995275,0.43187013080527525,0.1840292230071753,0.12150573216646973,0.07390782878008792,1.0,0.8935105859439851,0.26706990483687787,0.882999575973977,0.30234854656189236,0.2627768922655581,0.018137315633436474,0.004335775606767537,0.240484109483214,0.20096871356821455,0.7098021317805772,0.8094692383938942,0.351414156865823,0.5077480026734374,0.46174865408094934,0.689773880257171,0.4330374509032283,0.11372994713696412,0.26470397278989405,0.1430985146628454,0.834021052064734,0.06263220905933915,0.19765374784703563
dqcnfs2t,0.02686437006713228,0.23126752550743396,0.2182184804588669,0.13641761933577376,0.03262979545470304,0.14686199426723823,0.027923007808789792,0.4807003837790974,0.11041937030198508,0.33402100200231954,1.0474220512379996e-29,0.6686708092783712,0.007683920848568178,0.11355997917455227,0.0009351250735900521,0.04261311827243814,0.36037444702702803,0.03188415221758453,0.6346726781876298,0.10256774151883272,0.3040106584060214,0.21551659720662592,0.22590734040438717,0.41630937468847923,0.16022190409949888,0.2539107092134011,0.9026168466779472,0.2780685585685068,0.1870725622548326,0.015923669212643377,0.16790892542188804,0.08394104999977382,0.05775401765867345,0.13088660576018044,0.6376309475751033,0.011194212587254108,0.2677701317652366,0.016693762447772625,0.26302528343891074,0.04450244386446298,0.6397252026026613,0.24436550356416978,0.11868503889508697,0.23243438973471436,0.0756441810603094,0.2961148403307097,0.1076225489342214,0.053546480787709114,0.10101720356731832,0.34949853361876915,0.3250503298628931,0.4330804915832858,0.20793069352837992,0.0902141452748904,0.007267145262601715,0.006465244213616143,0.4764230045607507,0.2656401049379887,0.054775318394128525,0.22749609302765866,0.011921184275894075,0.1277508090186821,0.5182847240153661,0.29144794527574003,0.18172692124033038,0.13059296916316604,0.00903033868924129,0.37694048319572354,0.1612895207828407,0.0015345790303797923,0.005217561675342799,0.17659513744872174,0.08978409183566893,0.30763420277117404,0.10910054734409351,0.0872731482501115,0.02723151802067292,0.8935105859439851,1.0,0.14970960440625078,0.67358556337686,0.2938618172980669,0.11133118190645229,0.010035830522400476,0.005863276123712889,0.09986710021110987,0.18362147372776322,0.6606313438713902,0.7039451518212553,0.18843746092790242,0.3910338433211237,0.2509039612386789,0.6386773500174976,0.2933967309452282,0.0796694267209036,0.14177127428601183,0.15364344197181687,0.5678690376241812,0.03130665783485458,0.12184794780488017
dqcnfpuy,0.4151099335628327,0.1987384883915169,0.10744940450952689,0.12583659999580063,0.14188331510296992,0.40819708966905266,0.14747646768962527,0.1744636432112882,0.8942183428725634,0.5088918795117493,3.0455127203867822e-33,0.23989107574070148,0.046464738739398916,0.638642227842634,0.017014307007956652,0.16280960087205648,0.2658229029643066,0.010006800397873297,0.19057048002456642,0.15457893353941898,0.47383904365424107,0.18409809410729117,0.5997916367025138,0.3228121923574232,0.010581859734501563,0.18684913197115666,0.11557858121114437,0.2507134069620513,0.2030322132135649,0.16409420420389567,0.4100219315025593,0.21843154146907534,0.5772584007986118,0.23613010674649496,0.30269429457083113,0.013488056714454959,0.0279082205825432,0.2760480441277105,0.15659992738732675,0.010088291560708423,0.10810760737181548,0.0596486679304695,0.19698860001042623,0.05408111990418194,0.006529222562344684,0.23138324935202126,0.05722966357918757,0.2801940964838471,0.07961935379321568,0.029100160950465213,0.09172950978623909,0.34427128955842384,0.16994012523767404,0.4052063467512158,0.047706237954286634,0.043864385207947956,0.05670046384942198,0.14954494198294965,0.0940553482847497,0.10484690160021873,0.04057195116941508,0.20415213096098933,0.14982921813686376,0.2703940654638415,0.6707650548955393,0.0640408788614504,0.014883079428306275,0.09606596458943094,0.6388853428897807,0.007928483605750585,0.005630163441588048,0.8064430325312497,0.03364778905409303,0.23339913814488908,0.26283973739272376,0.053057190626147846,0.270757164379244,0.26706990483687787,0.14970960440625078,1.0,0.45562473675898,0.158312435539349,0.40123813987605866,0.009844604951251012,0.0016045962257162343,0.41563534321407153,0.21371211569132706,0.33248283810233265,0.23701803949759429,0.33390934693798713,0.3133882447096874,0.28557287502605727,0.3139555052623806,0.34523244248513757,0.21034259346685716,0.15185187750472645,0.07432234027951248,0.4894816778511503,0.6512853841103944,0.7596289637500401
dqcnfmyp,0.08791385145657342,0.19553208664318694,0.1578863830133118,0.339766709868636,0.08501228979454745,0.4104308314766715,0.07808625420200486,0.36391369162761483,0.4427334565873853,0.5845311157393391,4.929699929499348e-31,0.5127002296757805,0.024561989779345213,0.34002920184717617,0.004586295381302036,0.06203904056497589,0.576336515537524,0.0401265930389463,0.4905225343828461,0.18861600659877392,0.6810137731842377,0.2828923831342923,0.5639762098736953,0.5659176811066868,0.07791848947690427,0.4173994839947719,0.5483236191146228,0.4436578005309888,0.17089126711484415,0.07003999318079626,0.2807732919955143,0.12496885759960773,0.267392201532456,0.14262980796439073,0.506068792444094,0.026446690010295953,0.15052842370194874,0.07126937166999205,0.29724047276056187,0.04183887398713193,0.3986860668530051,0.17667698221117856,0.3397234902154315,0.2014773024909892,0.05578665177156924,0.3458512200166246,0.13578485197609852,0.20021465206366057,0.08250199574742294,0.18213150763381544,0.20695413102773072,0.7294843381745852,0.3264687570966187,0.3339350764293351,0.021952845517545182,0.024258271786444473,0.25733111004369214,0.30220036817663454,0.122928272331716,0.25598583947093656,0.03345252503252646,0.24449876863086437,0.6229866389626548,0.38302852043074487,0.4655548088429524,0.15192524984918418,0.023707731689172895,0.2958262958538881,0.4489416067345732,0.002296229411789655,0.011285480968531698,0.4988636888108396,0.08986363914912517,0.4103190590386491,0.25850556207484177,0.19027723788736628,0.1213706632270604,0.882999575973977,0.67358556337686,0.45562473675898,1.0,0.21688982050602737,0.40581973460718135,0.0202655294807714,0.0061640256860133235,0.3793002667404967,0.1691984265616872,0.5996527597811074,0.6335710791846438,0.4204606071997944,0.5577077803333558,0.6602095894797264,0.5702337271728117,0.6004469114636477,0.11383056707839455,0.2874789830527125,0.17944867515351465,0.9493801851833567,0.12917996979740884,0.3893568399132719
dqcnc778,0.115175565114118,0.9569099176206958,0.8888446650722492,0.0082170507838164,0.2017242327710018,0.16496405340337753,0.16729279317707205,0.16901496565550042,0.087144797385357,0.15136231518344828,3.636738987599129e-29,0.7903634702490919,0.010493815937499984,0.10166740774742525,0.00157425096531658,0.08117404323506933,0.31307757000414876,0.004722285951290905,0.13762863036769876,0.028021217854268355,0.15041927420362702,0.2663247429918541,0.15896616605381797,0.38617048608709675,0.03313274532546004,0.050104537227898135,0.35846937317344274,0.39614060813866664,0.927131539877648,0.012594491543143701,0.43491441434741773,0.11152185670538375,0.025678077459836225,0.8009978655037056,0.5910389206312711,0.0074059904107408,0.4114188187638612,0.03141364595225104,0.2924104854264759,0.008458878412270882,0.12888881357899415,0.6160809992742347,0.03298833477262552,0.16185414487782143,0.00972254217314996,0.5572364522782306,0.05501002649889231,0.029960930890382945,0.5831671832626107,0.061456655215673076,0.8496530297780551,0.2819049147732246,0.1606874027418387,0.029700399425784268,0.013020189618097288,0.006952545927613871,0.08734350276029873,0.2789092792817047,0.012084708860424636,0.24888782617830413,0.011738555950156177,0.03526350567856725,0.19656245590943128,0.1462762261578524,0.20269370023600453,0.07097196814201973,0.0013232179143968731,0.6311800068401627,0.10599366851477508,0.004080546249955849,0.007541557608976155,0.12485356611853897,0.0530465001430733,0.5389381441610777,0.1891256407160224,0.004032281883817093,0.02239949824828342,0.30234854656189236,0.2938618172980669,0.158312435539349,0.21688982050602737,1.0,0.049575083783457145,0.002171446065747768,0.0014214522871093594,0.0481840967733984,0.8955873428746554,0.7497460130170289,0.6065271414393711,0.07751963809198446,0.34364040119130995,0.05618333724054442,0.78048363197282,0.13130563370600176,0.11431901679165292,0.20141481815755702,0.04267750794376066,0.2343223135492204,0.07541643445752902,0.08267270252898895
dqcp1gmx,0.17803202893322873,0.04605529425441477,0.026259733637184098,0.14068826776827936,0.05737951171898992,0.3287282380633864,0.05633566071246624,0.029515026458149837,0.5353112043465275,0.5309533565116659,1.8351516848619765e-36,0.11882997552170686,0.01913786206694219,0.16140441805375422,0.02471204898929459,0.07023333402864429,0.42867332045699313,0.0020925785322396914,0.06352567351207493,0.020264866023950417,0.2685957731341492,0.07723760431673037,0.22729650913691138,0.16293523686210268,0.001976333519776875,0.05998137420826932,0.06347739871249118,0.21148148057943195,0.048547339316671705,0.30606458506306056,0.09032966742104075,0.1586652806818748,0.643508941806291,0.04443092717700059,0.07812661583841726,0.03335717302475348,0.02958444215564001,0.3480509992005825,0.07597807586625654,0.006430874292415733,0.030011436992379327,0.04180472333083073,0.31540209445911793,0.1114980318996746,0.0017405963595603837,0.06912180619084823,0.26218091914319014,0.45308912422359443,0.011756394069808482,0.007261974425542024,0.031747152196732416,0.3445950976640618,0.11076894216601768,0.7203197414072127,0.01731443709289156,0.023679073872632076,0.012108989485319655,0.07950539055330388,0.019594225249772102,0.07367352992410857,0.025318934945218332,0.03165603291764842,0.16613860101091815,0.35873978287516556,0.2006753583605661,0.2500567153625732,0.0070575308690764725,0.07628706963144072,0.2118241247838022,0.0025378153401697727,0.007669828316980375,0.24077118481229287,0.15253753085537036,0.158008538730858,0.116887518409758,0.07865067892688682,0.618778759307646,0.2627768922655581,0.11133118190645229,0.40123813987605866,0.40581973460718135,0.049575083783457145,1.0,0.035610151728427714,0.00012594304359317502,0.9962962860927269,0.04244266827032852,0.15116278082408646,0.20357801407465975,0.7489833978453421,0.1623160520890227,0.5716130743751631,0.14770615249111116,0.22402164057622195,0.13216899317539504,0.22714956790584104,0.016389852878133052,0.5544350367939792,0.138661710754832,0.1933703486090327
dqcp4jxf,0.018154120092455334,0.001697915331689199,0.0008609888831746279,0.02637636827873657,0.0005278589105764817,0.02449652774742653,0.002162778277483217,0.0018540437998197778,0.010843344512187075,0.03660596031702547,5.957066179216027e-39,0.007007963299122822,0.10168302279462592,0.011991398559928179,0.24185550333103634,0.006094515945770151,0.01576107361248782,0.0008214275389597228,0.00599048074482682,0.00044824761420623614,0.006071087216651809,0.038557722525263294,0.004347989615487472,0.020488096679846066,0.00041477261882393013,0.001718602068867726,0.004598058903289201,0.005030692634316357,0.0017042906461420576,0.21798971048385976,0.007565525712573607,0.014108461899632227,0.021538504416673338,0.001255913200571289,0.00436459430909249,0.31962237564044144,0.00152129929570915,0.012575853455941938,0.045692157045795316,0.1261178436496115,0.002626924131038375,0.001560658456017625,0.1705547458054886,0.16058424645079172,5.540787606034549e-05,0.0016010979283214522,0.03385829472252892,0.27260392710929976,0.0011656017799854042,0.002093672211140401,0.0012897272005050584,0.010371298647330612,0.05267285806486192,0.12670067427615472,0.0948527380358616,0.12001656185281542,0.0009832287356834688,0.048079731612963424,0.007392336517416376,0.0427206494560526,0.16081135819015394,0.000731576643511843,0.0062944668491164936,0.0361936709936131,0.0034457145064374036,0.032868854483433727,0.058878482570986136,0.003170893055399817,0.018489075113039447,0.062252318648219784,0.038257217332458036,0.00503498307125163,0.024207283971392917,0.004101993661058051,0.006634897684701918,0.07950719019284251,0.025386781801776177,0.018137315633436474,0.010035830522400476,0.009844604951251012,0.0202655294807714,0.002171446065747768,0.035610151728427714,1.0,7.195774015612116e-06,0.03445991187897218,0.0014143987863306845,0.007670567494562155,0.01162586642240068,0.05023206417967077,0.01924339281620446,0.01891769098764912,0.007514361549052388,0.023391389807961568,0.011826305491108306,0.004590915824604918,0.009437088019175595,0.025801174843296235,0.008933933613734847,0.003689948938332034
dqcn7m99,3.407095915684074e-05,0.0016311711120376444,0.003961361773600447,0.010814271376562316,0.0029142284819025422,0.006939568966288044,0.00343659326661578,0.02762964487554898,0.0016925042393482281,0.00021633712419842686,2.677076970874811e-18,0.0028701414981641203,0.0011718712084990964,0.01658941183957147,6.740102138112001e-07,2.793289142878358e-06,0.0013977554947820735,0.5019658980118741,0.006563934424110381,0.15255989290670927,0.02859653686682656,0.016665988100425487,0.027112355079133094,0.021437779970254978,0.2804014088394537,0.12517130150870456,0.015067515146278293,0.006287506792789464,0.0009837863377031154,6.291808175026706e-06,0.012157037206720574,5.560137978428943e-06,8.912877785622627e-05,0.0010344577254567063,0.00810776368521519,0.00018445589337987174,0.0017501365805894123,1.8386738995131577e-06,0.013204424072630375,0.0062830188853444675,0.02154231137187849,0.0023093452819418583,0.0033821377680852433,0.0002564299044523336,0.43095031921638133,0.024562156519585137,2.119666469846457e-06,0.00014276955146959514,0.00773788420223259,0.11799659802136886,0.004721398725655932,0.008919071318229523,0.019495597815647976,0.00014300126848058658,0.0007830772769230186,0.0009739468855388449,0.047848588186817864,0.01305343426266611,0.11949369458414495,0.010511381408409723,0.0013557678919635541,0.11974243894063905,0.019499189057366608,4.573410318431651e-05,0.019120386639633766,2.995984159630152e-06,0.0098044411400602,0.003086232442425694,0.01787978753374707,4.870806808332106e-07,0.0010477191730504402,0.012069287451974796,9.656383579556266e-07,0.006195236560463592,0.022442555667311945,0.005424050830266698,3.613003365347341e-06,0.004335775606767537,0.005863276123712889,0.0016045962257162343,0.0061640256860133235,0.0014214522871093594,0.00012594304359317502,7.195774015612116e-06,1.0,0.00010521908986789738,0.0014372141071267869,0.004263776609761091,0.0025308131928551687,4.7277618447248316e-05,0.025165012351911188,0.003489203879856224,0.0036603246464019423,0.03442754349555832,5.629879807396615e-06,0.0023704435338950344,0.1617779284513532,0.0029192129593371636,0.0008652468195838468,0.011322852761875578
dqcp1gsz,0.1979749703306545,0.04563034981918221,0.0251204240009517,0.1276718756079249,0.057113731205445446,0.31893200584573933,0.05656448455237626,0.027440436190267613,0.5487197957408053,0.529866556692015,1.0091973874204255e-36,0.11222408135559114,0.019402440934952664,0.16247583814185615,0.027331669154122912,0.07713674297430274,0.40246840126611594,0.0017808447517818496,0.059035538304301714,0.018946545984949742,0.25286959120234037,0.07306463398146507,0.21980453102850694,0.15279690523776335,0.0016457581294951444,0.054258196285445,0.056259175157204015,0.19842186528906705,0.04870245609693538,0.32810964556965166,0.09000597236199946,0.16933409958193998,0.6752078195019219,0.04540988421438047,0.07447949533652755,0.031458556872417776,0.026099695276581857,0.38786343292903525,0.07114283873624046,0.005712320829870689,0.026976917779313846,0.03826414417863249,0.29736677135015666,0.10288093104035645,0.001413041691126453,0.06510239880345219,0.25596653429277466,0.46198906553527314,0.011412058938708764,0.0061983359606275915,0.0295637236476273,0.319873046338769,0.10291421393762681,0.7289420079048275,0.01777589383857249,0.023911855707193393,0.010645693006579839,0.07412911087156897,0.01825607740088523,0.06779283817139788,0.024966318425281478,0.029734706425904974,0.1468298392150988,0.35744170491401395,0.19828701273501026,0.24397006346181466,0.006553936989694802,0.06973385383887358,0.20976500359752054,0.0028367367747998713,0.0070703095160860995,0.24079565747586149,0.1486155997744135,0.14861227740452954,0.11229654915587646,0.07039430007599719,0.6628250285575787,0.240484109483214,0.09986710021110987,0.41563534321407153,0.3793002667404967,0.0481840967733984,0.9962962860927269,0.03445991187897218,0.00010521908986789738,1.0,0.042629924950141194,0.1438518324946915,0.1893374829975628,0.7467397296644727,0.15173852416841355,0.5283239310668304,0.14061765455626365,0.20847109620817564,0.1415733590767396,0.21215235133962138,0.014769590177312043,0.524374507759599,0.15108244512407623,0.19536220021627385
dqcnc77d,0.17730427693682216,0.9843913343708286,0.8107853785785722,0.006561855185327794,0.2366992474146937,0.16202883247162703,0.20590361017611253,0.16461856997424118,0.11203581873756624,0.13474865574151676,2.3044676769061903e-29,0.6120444006483025,0.013578548414460039,0.14382945673349576,0.0019987313908527327,0.10207851915754114,0.2158166492907859,0.0041356473240408715,0.11551949242546376,0.03597892635704301,0.1446470804418192,0.24304152210722968,0.1811866110094512,0.3352889166491925,0.022844441722249535,0.047711564761599774,0.22823533732033932,0.3152192775249443,0.9867338849695572,0.013916831371054659,0.5380196700107702,0.11813432468712648,0.03117254503454932,0.9728876147281335,0.5491347906579142,0.005113476048934507,0.21526575778085186,0.04051454919952607,0.2443886773542077,0.005822295287692058,0.10043397566588416,0.40338535992471525,0.02658585639375428,0.08862794377316918,0.0064720168266146965,0.5285885773553837,0.03071717909817725,0.029859009163099443,0.6313729618055465,0.04241650343244727,0.6599423738294736,0.2153950308605287,0.1335210112370579,0.028614218626092727,0.01752554786899193,0.008713334502374721,0.0669663225800353,0.22667642276002611,0.014506301111453478,0.1838992279084392,0.012684796788330269,0.04435657348447299,0.12345470197638284,0.11483138919539095,0.25537889779418615,0.04029821454648258,0.001356002707426652,0.4098017200024873,0.13429786974567962,0.005718601562256518,0.005544746420573801,0.1658678299040217,0.02799998770559923,0.4344981445689329,0.20034306549434402,0.0028512748946209585,0.02362759034889585,0.20096871356821455,0.18362147372776322,0.21371211569132706,0.1691984265616872,0.8955873428746554,0.04244266827032852,0.0014143987863306845,0.0014372141071267869,0.042629924950141194,1.0,0.625617499376314,0.41663469239752454,0.0609632401261718,0.2980806109708992,0.04056968048563671,0.6436350733245328,0.11714790768902565,0.12492440738809288,0.14671534257758986,0.040551035436175505,0.18144954401053057,0.13909918169683147,0.11978158926629537
dqcncum1,0.12856983818243128,0.6959047459145543,0.6068496201550014,0.059155673447260027,0.1640384666627178,0.3043985908759004,0.14227130727335913,0.3945637879442948,0.2239457542646412,0.3836656858318309,1.1150153654352802e-29,0.9739308990053125,0.01940464926903793,0.2316395649034791,0.002967235937525496,0.10571964140701832,0.5271672861887974,0.018442739135290733,0.3979996645037244,0.0980286375786049,0.38955955095095757,0.3799481797413691,0.36995634228132884,0.6328819513972566,0.08195780314900246,0.1871262223467131,0.6773942186672984,0.5372510148229441,0.634829779011433,0.032411281631263764,0.49170482611828126,0.16757768595136238,0.09026980407169705,0.5325941517646218,0.8611314802054408,0.015757936727780565,0.37510718317711006,0.05437936370551863,0.4149890173849179,0.02609611077976467,0.3581575487794637,0.493959451428688,0.11665183930440876,0.24793918508192536,0.03335677928449376,0.6313781094316765,0.109651240675972,0.08510064624892974,0.3587021007854167,0.16852295594545494,0.6733015225361213,0.5648838576867301,0.29562418163314125,0.10845340372337857,0.020977919240966997,0.01495365939867113,0.24335433065804138,0.4051933898073898,0.04869821171120439,0.3456353048472958,0.023672914885473455,0.12358679138340013,0.4495561906519106,0.31973816148252976,0.38760484752762775,0.1349090178141311,0.006572824058228012,0.6311789063530509,0.2692517225743764,0.0046553862551372135,0.010747563679913235,0.31064394266819034,0.09178032907707133,0.6328410430003759,0.27372600585936196,0.03114027907218071,0.05618795731023456,0.7098021317805772,0.6606313438713902,0.33248283810233265,0.5996527597811074,0.7497460130170289,0.15116278082408646,0.007670567494562155,0.004263776609761091,0.1438518324946915,0.625617499376314,1.0,0.8851243131042865,0.21364674843119918,0.5849429911209996,0.21081231780945345,0.9971787803163896,0.343242709443825,0.1648231011114834,0.28511315901584283,0.12336971658507122,0.5910797376629598,0.1225130223267594,0.22082118482528432
dqcncuc6,0.08900454962839989,0.4961378100836823,0.4760981042484932,0.06390516106559613,0.14846336412617078,0.3208538994456931,0.12366657081832423,0.23979876409997422,0.18400497964688953,0.3777638795590723,4.030426718619051e-30,0.9021881728403034,0.015020397776112828,0.14936949320475473,0.0029271586823592707,0.06910706067248203,0.730494990925621,0.014020985092630799,0.29197599772148153,0.054174435099232934,0.36449346608085553,0.3377979809550959,0.29312108909671253,0.59732335629957,0.0632843414284488,0.14641088359494092,0.686238229612601,0.6255085912828848,0.45158690326463446,0.03507571468368683,0.33333236360080337,0.13556633953365682,0.0826858394409722,0.342091054128213,0.615660755527156,0.02462715682367958,0.5337522575297519,0.0505308346481879,0.3917790230460629,0.026322843280569722,0.2643883683421923,0.5881733328675999,0.14768394390531664,0.37532627277810915,0.029970833864290055,0.5225766439948706,0.18658951621432998,0.09572568174975077,0.23718155362105572,0.1336305319058433,0.6077127288034395,0.6706965718638261,0.30725395186523563,0.12268564776516686,0.015425585102652234,0.012594312071623625,0.17149567095672733,0.3966143525045936,0.03129005265118251,0.38433755680772674,0.021812998742299687,0.0715789733219245,0.5883499605943074,0.34260149987090893,0.2802335385323574,0.21860256959637486,0.005439046635587234,0.7617042616560984,0.19230008419474887,0.0027172276062138716,0.01546027015979377,0.21060824831084515,0.15727812457176993,0.6890055228912927,0.24991516983907533,0.03723795116832061,0.06543075788114137,0.8094692383938942,0.7039451518212553,0.23701803949759429,0.6335710791846438,0.6065271414393711,0.20357801407465975,0.01162586642240068,0.0025308131928551687,0.1893374829975628,0.41663469239752454,0.8851243131042865,1.0,0.2718525495765617,0.5592789724204932,0.2954739660470627,0.8969725746530427,0.34170864928862055,0.12659552264784274,0.4088671311608084,0.08756441964069442,0.6736406809326482,0.06762832315167532,0.13856042411885133
dqcp4j1c,0.19346327294590293,0.06796444301966802,0.0328578854249369,0.09694878207413929,0.023634766111371337,0.16883101101371606,0.023370173346636727,0.048321558443856445,0.3343690727392439,0.8257525958479632,8.484290215612416e-38,0.1890050136397166,0.011331151496808363,0.10015640716593074,0.02450993542812231,0.21297439528688286,0.3553211089353533,0.001014057703029918,0.12710922854570147,0.013058864847847126,0.15562525857529436,0.0649291905270213,0.13091484994088262,0.13369335631179488,0.002061225715159814,0.03908752227017762,0.09446404560575886,0.13907703078406816,0.07114800569988915,0.31888173977175693,0.07262569834101902,0.4165893805917263,0.551639201266983,0.05857918946209089,0.1277179310549482,0.021150009209962822,0.03500844204148988,0.41561731664370416,0.07188412155809747,0.0073888785976039114,0.0545108266279659,0.04433894690501262,0.18995297019744561,0.1724464844595788,0.0010399867553537048,0.054022088630602545,0.5696942036224834,0.3682026033924469,0.012560149718439937,0.009789360153493047,0.04152741751755055,0.24203075952134662,0.07638126824125256,0.6419304553112427,0.011339496834441855,0.012426347588340908,0.02044664647064318,0.07356753505732834,0.01098103148444799,0.06218058734301657,0.015242745936517496,0.020867739167020432,0.12277845025025727,0.7686332170297248,0.11911141445455894,0.569522189853455,0.004017432345521025,0.08263538938747997,0.13688811537346746,0.0078014893702419335,0.0031715527835756317,0.16328697367681297,0.40674551823085525,0.1198944404567309,0.05362303459900597,0.061436259405212246,0.6417824295958132,0.351414156865823,0.18843746092790242,0.33390934693798713,0.4204606071997944,0.07751963809198446,0.7489833978453421,0.05023206417967077,4.7277618447248316e-05,0.7467397296644727,0.0609632401261718,0.21364674843119918,0.2718525495765617,1.0,0.12433260929487061,0.3394341401746452,0.2104120647589126,0.13412917346550476,0.36215524368702967,0.11765643521964453,0.013146804263743319,0.5469637785256931,0.09915590429709342,0.12466449348976158
dqcncfne,0.09867551000702357,0.33073656327530965,0.36164313800965603,0.1543037931454955,0.283323467209816,0.7158335065889304,0.3480728426182161,0.2533332487397754,0.29396265765456736,0.1982472551589618,1.2238228471064343e-27,0.5003828347065136,0.11135117574683243,0.47438204764593855,0.007590130369272325,0.020792423328625378,0.5252710439265768,0.1131387520873633,0.20661964470738403,0.18138322726569903,0.6642285192671804,0.8069755347417054,0.6048381918595157,0.9949507689534773,0.1520540867535936,0.34721223962244724,0.46313213270979,0.6831169603245054,0.2915408688506641,0.04296894670436212,0.6841677295356929,0.040240287529737684,0.08297024215731852,0.2656176496255894,0.4596188444349028,0.08802577717620967,0.26672798875034565,0.02660969234235365,0.7871694673676842,0.10745042949415057,0.22153281753671278,0.36565368735478343,0.3862348960542753,0.2654683260442265,0.08456863998917401,0.6941821967478273,0.035588101189967886,0.16727380405088904,0.3555041255273441,0.22774097215670447,0.4076079309361734,0.7365869359747511,0.8170001930775836,0.14397558789495354,0.10356351097830668,0.09916801442325418,0.1735854764741117,0.7919139043464459,0.2141842287399409,0.7402374905650939,0.13964590275741878,0.21845819464412494,0.6291902849057673,0.11319644894386158,0.5732418759237331,0.041851167250122945,0.05775055707653747,0.4761446184731863,0.548599445924536,0.0036479924089724666,0.09406556485950003,0.41311147369740714,0.023505019007848613,0.6808705184562326,0.7334966283205725,0.10456219936848093,0.03574698553790125,0.5077480026734374,0.3910338433211237,0.3133882447096874,0.5577077803333558,0.34364040119130995,0.1623160520890227,0.01924339281620446,0.025165012351911188,0.15173852416841355,0.2980806109708992,0.5849429911209996,0.5592789724204932,0.12433260929487061,1.0,0.35801308881413035,0.5712634806578925,0.8236616963967385,0.03766617163908462,0.45239814165308345,0.37233326967019115,0.5430096001885167,0.17298351039455417,0.31138623022624135
