home,time,repair_state,vacancy_state,sales_state
dqcnc6tb,17,1,0,0
dqcnc778,17,1,0,0
dqcnc77d,17,0,0,1
dqcnc78q,17,1,0,0
dqcnc7bc,17,0,0,1
dqcnc7hq,17,1,0,1
dqcnc8ft,17,0,0,1
dqcnc9vh,17,0,0,1
dqcncdq7,17,1,0,0
dqcncf4c,17,1,0,0
dqcncf69,17,0,1,0
dqcncf6c,17,0,0,0
dqcncfjz,17,0,1,0
dqcncfne,17,0,0,1
dqcncfq5,17,0,0,1
dqcncgsj,17,1,0,0
dqcncsjm,17,0,1,0
dqcnctbb,17,0,1,0
dqcncu6f,17,0,1,0
dqcncu74,17,0,0,1
dqcncuc6,17,0,0,0
dqcncum1,17,0,0,1
dqcncv9e,17,1,1,0
dqcncvhv,17,0,0,1
dqcncvkb,17,0,1,0
dqcncvy0,17,0,1,0
dqcncwc5,17,0,1,0
dqcncx6x,17,0,0,1
dqcnczy0,17,0,0,1
dqcne1qu,17,0,1,0
dqcne4gy,17,0,0,0
dqcne6ct,17,0,0,1
dqcnenmf,17,0,1,1
dqcnep20,17,0,1,0
dqcner94,17,0,0,1
dqcnf1g2,17,0,0,0
dqcnf3uz,17,1,0,1
dqcnf559,17,0,0,1
dqcnf69x,17,1,1,0
dqcnf6cg,17,0,0,0
dqcnf6cj,17,0,0,1
dqcnf794,17,0,0,0
dqcnfffs,17,0,1,0
dqcnfk5z,17,1,0,0
dqcnfkw0,17,0,1,0
dqcnfkys,17,0,0,1
dqcnfmdf,17,0,0,0
dqcnfmyp,17,0,0,1
dqcnfnyk,17,0,1,0
dqcnfpuy,17,1,0,0
dqcnfpuz,17,1,0,0
dqcnfq3v,17,1,1,1
dqcnfqc3,17,1,0,0
dqcnfs2t,17,1,1,0
dqcnft40,17,0,0,1
dqcng06w,17,0,0,1
dqcng0rh,17,0,0,1
dqcng0x3,17,0,0,0
dqcng23k,17,0,1,0
dqcng43b,17,1,0,0
dqcng4te,17,0,0,1
dqcng5m8,17,1,0,0
dqcngjkj,17,0,0,1
dqcngqhc,17,0,0,0
dqcngqwq,17,0,1,1
dqcp176g,17,0,1,0
dqcp1gmx,17,1,0,0
dqcp1gsz,17,1,0,1
dqcp1gxv,17,1,0,0
dqcp1rx0,17,0,1,1
dqcp1rzr,17,1,1,0
dqcp1wbz,17,0,1,1
dqcp1wg8,17,0,0,0
dqcp1wk6,17,0,0,0
dqcp1xyv,17,1,0,0
dqcp1yek,17,1,0,0
dqcp1ym5,17,0,0,1
dqcp1ys8,17,1,0,0
dqcp1yv9,17,0,1,0
dqcp1z6r,17,0,0,1
dqcp473c,17,0,1,0
dqcp4hth,17,0,0,1
dqcp4j1c,17,0,0,1
dqcp4jxf,17,0,0,1
dqcp4k9b,17,1,0,0
dqcp4kgx,17,0,1,0
dqchf7jt,18,1,1,0
dqcn7m99,18,0,0,1
dqcn9r0y,18,0,0,1
dqcn9xvx,18,1,0,0
dqcnbbdq,18,1,1,0
dqcnbchm,18,0,1,0
dqcnc0gn,18,0,1,0
dqcnc0y3,18,0,0,0
dqcnc1m6,18,1,1,0
dqcnc29k,18,0,1,0
dqcnc2sv,18,1,0,0
dqcnc3fk,18,0,1,0
dqcnc5jg,18,1,1,0
dqcnc6ht,18,0,1,0
dqcnc6tb,18,1,0,0
dqcnc778,18,1,0,0
dqcnc77d,18,0,0,1
dqcnc78q,18,1,0,0
dqcnc7bc,18,0,0,1
dqcnc7hq,18,1,0,1
dqcnc8ft,18,0,0,1
dqcnc9vh,18,0,0,1
dqcncdq7,18,1,0,0
dqcncf4c,18,1,0,0
dqcncf69,18,0,1,0
dqcncf6c,18,0,0,0
dqcncfjz,18,0,1,0
dqcncfne,18,0,0,1
dqcncfq5,18,0,0,1
dqcncgsj,18,1,0,0
dqcncsjm,18,0,1,0
dqcnctbb,18,0,1,0
dqcncu6f,18,0,1,0
dqcncu74,18,0,0,1
dqcncuc6,18,0,0,0
dqcncum1,18,0,0,1
dqcncv9e,18,1,1,0
dqcncvhv,18,0,0,1
dqcncvkb,18,0,1,0
dqcncvy0,18,0,1,0
dqcncwc5,18,0,1,0
dqcncx6x,18,0,0,1
dqcnczy0,18,0,0,1
dqcne1qu,18,0,1,0
dqcne4gy,18,0,0,0
dqcne6ct,18,0,0,1
dqcnenmf,18,0,1,1
dqcnep20,18,0,1,0
dqcner94,18,0,0,1
dqcnf1g2,18,0,0,0
dqcnf3uz,18,1,0,1
dqcnf559,18,0,0,1
dqcnf69x,18,1,1,0
dqcnf6cg,18,0,0,0
dqcnf6cj,18,0,0,1
dqcnf794,18,0,0,0
dqcnfffs,18,0,1,0
dqcnfk5z,18,1,0,0
dqcnfkw0,18,0,1,0
dqcnfkys,18,0,0,1
dqcnfmdf,18,0,0,0
dqcnfmyp,18,0,0,1
dqcnfnyk,18,0,1,0
dqcnfpuy,18,1,0,0
dqcnfpuz,18,1,0,0
dqcnfq3v,18,1,1,1
dqcnfqc3,18,1,0,0
dqcnfs2t,18,1,1,0
dqcnft40,18,0,0,1
dqcng06w,18,0,0,1
dqcng0rh,18,0,0,1
dqcng0x3,18,0,0,0
dqcng23k,18,0,1,0
dqcng43b,18,1,0,0
dqcng4te,18,0,0,1
dqcng5m8,18,1,0,0
dqcngjkj,18,0,0,1
dqcngqhc,18,0,0,0
dqcngqwq,18,0,1,1
dqcp176g,18,0,1,0
dqcp1gmx,18,1,0,0
dqcp1gsz,18,1,0,1
dqcp1gxv,18,1,0,0
dqcp1rx0,18,0,1,1
dqcp1rzr,18,1,1,0
dqcp1wbz,18,0,1,1
dqcp1wg8,18,0,0,0
dqcp1wk6,18,0,0,0
dqcp1xyv,18,1,0,0
dqcp1yek,18,1,0,0
dqcp1ym5,18,0,0,1
dqcp1ys8,18,1,0,0
dqcp1yv9,18,0,1,0
dqcp1z6r,18,0,0,1
dqcp473c,18,0,1,0
dqcp4hth,18,0,0,1
dqcp4j1c,18,0,0,1
dqcp4jxf,18,0,0,1
dqcp4k9b,18,1,0,0
dqcp4kgx,18,0,1,0
dqchf7jt,19,1,1,0
dqcn7m99,19,0,0,1
dqcn9r0y,19,0,0,1
dqcn9xvx,19,1,0,0
dqcnbbdq,19,1,1,0
dqcnbchm,19,0,1,0
dqcnc0gn,19,0,1,0
dqcnc0y3,19,0,0,0
dqcnc1m6,19,1,1,0
dqcnc29k,19,0,1,0
dqcnc2sv,19,1,0,0
dqcnc3fk,19,0,1,0
dqcnc5jg,19,1,1,0
dqcnc6ht,19,0,1,0
dqcnc6tb,19,1,0,0
dqcnc778,19,1,0,0
dqcnc77d,19,0,0,1
dqcnc78q,19,1,0,0
dqcnc7bc,19,0,0,1
dqcnc7hq,19,1,0,1
dqcnc8ft,19,0,0,1
dqcnc9vh,19,0,0,1
dqcncdq7,19,1,0,0
dqcncf4c,19,1,0,0
dqcncf69,19,0,1,0
dqcncf6c,19,0,0,0
dqcncfjz,19,0,1,0
dqcncfne,19,0,0,1
dqcncfq5,19,0,0,1
dqcncgsj,19,1,0,0
dqcncsjm,19,0,1,0
dqcnctbb,19,0,1,0
dqcncu6f,19,0,1,0
dqcncu74,19,0,0,1
dqcncuc6,19,0,0,0
dqcncum1,19,0,0,1
dqcncv9e,19,1,1,0
dqcncvhv,19,0,0,1
dqcncvkb,19,0,1,0
dqcncvy0,19,0,1,0
dqcncwc5,19,0,1,0
dqcncx6x,19,0,0,1
dqcnczy0,19,0,0,1
dqcne1qu,19,0,1,0
dqcne4gy,19,0,0,1
dqcne6ct,19,0,0,1
dqcnenmf,19,0,1,1
dqcnep20,19,0,1,0
dqcner94,19,0,0,1
dqcnf1g2,19,0,0,0
dqcnf3uz,19,1,0,1
dqcnf559,19,0,0,1
dqcnf69x,19,1,1,0
dqcnf6cg,19,0,0,0
dqcnf6cj,19,0,0,1
dqcnf794,19,0,1,0
dqcnfffs,19,0,1,0
dqcnfk5z,19,1,0,0
dqcnfkw0,19,0,1,0
dqcnfkys,19,0,0,1
dqcnfmdf,19,0,0,0
dqcnfmyp,19,0,0,1
dqcnfnyk,19,0,1,0
dqcnfpuy,19,1,0,0
dqcnfpuz,19,1,0,0
dqcnfq3v,19,1,1,1
dqcnfqc3,19,1,0,0
dqcnfs2t,19,1,1,0
dqcnft40,19,0,0,1
dqcng06w,19,0,0,1
dqcng0rh,19,0,0,1
dqcng0x3,19,0,0,0
dqcng23k,19,0,1,0
dqcng43b,19,1,0,0
dqcng4te,19,0,0,1
dqcng5m8,19,1,0,0
dqcngjkj,19,0,0,1
dqcngqhc,19,0,0,0
dqcngqwq,19,0,1,1
dqcp176g,19,0,1,0
dqcp1gmx,19,1,0,0
dqcp1gsz,19,1,0,1
dqcp1gxv,19,1,0,0
dqcp1rx0,19,0,1,1
dqcp1rzr,19,1,1,0
dqcp1wbz,19,0,1,1
dqcp1wg8,19,0,0,1
dqcp1wk6,19,0,0,0
dqcp1xyv,19,1,0,0
dqcp1yek,19,1,0,0
dqcp1ym5,19,0,0,1
dqcp1ys8,19,1,0,0
dqcp1yv9,19,0,1,0
dqcp1z6r,19,0,0,1
dqcp473c,19,0,1,0
dqcp4hth,19,0,0,1
dqcp4j1c,19,0,0,1
dqcp4jxf,19,0,0,1
dqcp4k9b,19,1,0,0
dqcp4kgx,19,0,1,0
dqchf7jt,20,1,1,0
dqcn7m99,20,0,0,1
dqcn9r0y,20,0,0,1
dqcn9xvx,20,1,0,0
dqcnbbdq,20,1,1,0
dqcnbchm,20,0,1,0
dqcnc0gn,20,0,1,0
dqcnc0y3,20,0,0,0
dqcnc1m6,20,1,1,0
dqcnc29k,20,0,1,0
dqcnc2sv,20,1,0,0
dqcnc3fk,20,0,1,0
dqcnc5jg,20,1,1,0
dqcnc6ht,20,0,1,0
dqcnc6tb,20,1,0,0
dqcnc778,20,1,0,0
dqcnc77d,20,0,0,1
dqcnc78q,20,1,0,0
dqcnc7bc,20,0,0,1
dqcnc7hq,20,1,0,1
dqcnc8ft,20,0,0,1
dqcnc9vh,20,0,0,1
dqcncdq7,20,1,0,0
dqcncf4c,20,1,0,0
dqcncf69,20,0,1,0
dqcncf6c,20,0,0,0
dqcncfjz,20,0,1,0
dqcncfne,20,0,0,1
dqcncfq5,20,0,0,1
dqcncgsj,20,1,0,0
dqcncsjm,20,0,1,0
dqcnctbb,20,0,1,0
dqcncu6f,20,0,1,0
dqcncu74,20,0,0,1
dqcncuc6,20,0,0,0
dqcncum1,20,0,0,1
dqcncv9e,20,1,1,0
dqcncvhv,20,0,0,1
dqcncvkb,20,0,1,0
dqcncvy0,20,0,1,0
dqcncwc5,20,0,1,0
dqcncx6x,20,0,0,1
dqcnczy0,20,0,0,1
dqcne1qu,20,0,1,0
dqcne4gy,20,0,0,1
dqcne6ct,20,0,0,1
dqcnenmf,20,0,1,1
dqcnep20,20,0,1,0
dqcner94,20,0,0,1
dqcnf1g2,20,0,0,0
dqcnf3uz,20,1,0,1
dqcnf559,20,0,0,1
dqcnf69x,20,1,1,0
dqcnf6cg,20,0,0,0
dqcnf6cj,20,0,0,1
dqcnf794,20,0,1,0
dqcnfffs,20,0,1,0
dqcnfk5z,20,1,0,0
dqcnfkw0,20,0,1,0
dqcnfkys,20,0,0,1
dqcnfmdf,20,0,0,0
dqcnfmyp,20,0,0,1
dqcnfnyk,20,0,1,0
dqcnfpuy,20,1,0,0
dqcnfpuz,20,1,0,0
dqcnfq3v,20,1,1,1
dqcnfqc3,20,1,0,0
dqcnfs2t,20,1,1,0
dqcnft40,20,0,0,1
dqcng06w,20,0,0,1
dqcng0rh,20,0,0,1
dqcng0x3,20,0,0,0
dqcng23k,20,0,1,0
dqcng43b,20,1,0,0
dqcng4te,20,0,0,1
dqcng5m8,20,1,0,0
dqcngjkj,20,0,0,1
dqcngqhc,20,0,0,0
dqcngqwq,20,0,1,1
dqcp176g,20,0,1,0
dqcp1gmx,20,1,0,0
dqcp1gsz,20,1,0,1
dqcp1gxv,20,1,0,0
dqcp1rx0,20,0,1,1
dqcp1rzr,20,1,1,0
dqcp1wbz,20,0,1,1
dqcp1wg8,20,0,0,1
dqcp1wk6,20,0,0,0
dqcp1xyv,20,1,0,0
dqcp1yek,20,1,0,0
dqcp1ym5,20,0,0,1
dqcp1ys8,20,1,0,0
dqcp1yv9,20,0,1,0
dqcp1z6r,20,0,0,1
dqcp473c,20,0,1,0
dqcp4hth,20,0,0,1
dqcp4j1c,20,0,0,1
dqcp4jxf,20,0,0,1
dqcp4k9b,20,1,0,0
dqcp4kgx,20,0,1,0
dqchf7jt,21,1,1,0
dqcn7m99,21,0,0,1
dqcn9r0y,21,0,0,1
dqcn9xvx,21,1,0,0
dqcnbbdq,21,1,1,0
dqcnbchm,21,0,1,0
dqcnc0gn,21,0,1,0
dqcnc0y3,21,0,0,0
dqcnc1m6,21,1,1,0
dqcnc29k,21,0,1,0
dqcnc2sv,21,1,0,0
dqcnc3fk,21,0,1,0
dqcnc5jg,21,1,1,0
dqcnc6ht,21,0,1,0
dqcnc6tb,21,1,0,0
dqcnc778,21,1,0,0
dqcnc77d,21,0,0,1
dqcnc78q,21,1,0,0
dqcnc7bc,21,0,0,1
dqcnc7hq,21,1,0,1
dqcnc8ft,21,0,0,1
dqcnc9vh,21,0,0,1
dqcncdq7,21,1,0,0
dqcncf4c,21,1,0,0
dqcncf69,21,0,1,0
dqcncf6c,21,0,0,0
dqcncfjz,21,0,1,0
dqcncfne,21,0,0,1
dqcncfq5,21,0,0,1
dqcncgsj,21,1,0,0
dqcncsjm,21,0,1,0
dqcnctbb,21,0,1,0
dqcncu6f,21,0,1,0
dqcncu74,21,0,0,1
dqcncuc6,21,0,0,0
dqcncum1,21,0,0,1
dqcncv9e,21,1,1,0
dqcncvhv,21,0,0,1
dqcncvkb,21,0,1,0
dqcncvy0,21,0,1,0
dqcncwc5,21,0,1,0
dqcncx6x,21,0,0,1
dqcnczy0,21,0,0,1
dqcne1qu,21,0,1,0
dqcne4gy,21,0,0,1
dqcne6ct,21,0,0,1
dqcnenmf,21,0,1,1
dqcnep20,21,0,1,0
dqcner94,21,0,0,1
dqcnf1g2,21,0,0,0
dqcnf3uz,21,1,0,1
dqcnf559,21,0,0,1
dqcnf69x,21,1,1,0
dqcnf6cg,21,0,0,0
dqcnf6cj,21,0,0,1
dqcnf794,21,0,1,0
dqcnfffs,21,0,1,0
dqcnfk5z,21,1,0,0
dqcnfkw0,21,0,1,0
dqcnfkys,21,0,0,1
dqcnfmdf,21,0,0,0
dqcnfmyp,21,0,0,1
dqcnfnyk,21,0,1,0
dqcnfpuy,21,1,0,0
dqcnfpuz,21,1,0,0
dqcnfq3v,21,1,1,1
dqcnfqc3,21,1,0,0
dqcnfs2t,21,1,1,0
dqcnft40,21,0,0,1
dqcng06w,21,0,0,1
dqcng0rh,21,0,0,1
dqcng0x3,21,0,0,0
dqcng23k,21,0,1,0
dqcng43b,21,1,0,0
dqcng4te,21,0,0,1
dqcng5m8,21,1,0,0
dqcngjkj,21,0,0,1
dqcngqhc,21,0,0,0
dqcngqwq,21,0,1,1
dqcp176g,21,0,1,0
dqcp1gmx,21,1,0,0
dqcp1gsz,21,1,0,1
dqcp1gxv,21,1,0,0
dqcp1rx0,21,0,1,1
dqcp1rzr,21,1,1,0
dqcp1wbz,21,0,1,1
dqcp1wg8,21,0,0,1
dqcp1wk6,21,0,0,0
dqcp1xyv,21,1,0,0
dqcp1yek,21,1,0,0
dqcp1ym5,21,0,0,1
dqcp1ys8,21,1,0,0
dqcp1yv9,21,0,1,0
dqcp1z6r,21,0,0,1
dqcp473c,21,0,1,0
dqcp4hth,21,0,0,1
dqcp4j1c,21,0,0,1
dqcp4jxf,21,0,0,1
dqcp4k9b,21,1,0,0
dqcp4kgx,21,0,1,0
dqchf7jt,22,1,1,0
dqcn7m99,22,0,0,1
dqcn9r0y,22,0,0,1
dqcn9xvx,22,1,0,0
dqcnbbdq,22,1,1,0
dqcnbchm,22,0,1,0
dqcnc0gn,22,0,1,0
dqcnc0y3,22,0,0,0
dqcnc1m6,22,1,1,0
dqcnc29k,22,0,1,0
dqcnc2sv,22,1,0,0
dqcnc3fk,22,0,1,0
dqcnc5jg,22,1,1,0
dqcnc6ht,22,0,1,0
dqcnc6tb,22,1,0,0
dqcnc778,22,1,0,0
dqcnc77d,22,0,0,1
dqcnc78q,22,1,0,0
dqcnc7bc,22,0,0,1
dqcnc7hq,22,1,0,1
dqcnc8ft,22,0,0,1
dqcnc9vh,22,0,0,1
dqcncdq7,22,1,0,0
dqcncf4c,22,1,0,0
dqcncf69,22,0,1,0
dqcncf6c,22,0,0,0
dqcncfjz,22,0,1,0
dqcncfne,22,0,0,1
dqcncfq5,22,0,0,1
dqcncgsj,22,1,0,0
dqcncsjm,22,0,1,0
dqcnctbb,22,0,1,0
dqcncu6f,22,0,1,0
dqcncu74,22,0,0,1
dqcncuc6,22,0,0,0
dqcncum1,22,0,0,1
dqcncv9e,22,1,1,0
dqcncvhv,22,0,0,1
dqcncvkb,22,0,1,0
dqcncvy0,22,0,1,0
dqcncwc5,22,0,1,0
dqcncx6x,22,0,0,1
dqcnczy0,22,0,0,1
dqcne1qu,22,0,1,0
dqcne4gy,22,0,0,1
dqcne6ct,22,0,0,1
dqcnenmf,22,0,1,1
dqcnep20,22,0,1,0
dqcner94,22,0,0,1
dqcnf1g2,22,0,0,0
dqcnf3uz,22,1,0,1
dqcnf559,22,0,0,1
dqcnf69x,22,1,1,0
dqcnf6cg,22,0,0,0
dqcnf6cj,22,0,0,1
dqcnf794,22,0,1,0
dqcnfffs,22,0,1,0
dqcnfk5z,22,1,0,0
dqcnfkw0,22,0,1,0
dqcnfkys,22,0,0,1
dqcnfmdf,22,0,0,0
dqcnfmyp,22,0,0,1
dqcnfnyk,22,0,1,0
dqcnfpuy,22,1,0,0
dqcnfpuz,22,1,0,0
dqcnfq3v,22,1,1,1
dqcnfqc3,22,1,0,0
dqcnfs2t,22,1,1,0
dqcnft40,22,0,0,1
dqcng06w,22,0,0,1
dqcng0rh,22,0,0,1
dqcng0x3,22,0,0,0
dqcng23k,22,0,1,0
dqcng43b,22,1,0,0
dqcng4te,22,0,0,1
dqcng5m8,22,1,0,0
dqcngjkj,22,0,0,1
dqcngqhc,22,0,0,0
dqcngqwq,22,0,1,1
dqcp176g,22,0,1,0
dqcp1gmx,22,1,0,0
dqcp1gsz,22,1,0,1
dqcp1gxv,22,1,0,0
dqcp1rx0,22,0,1,1
dqcp1rzr,22,1,1,0
dqcp1wbz,22,0,1,1
dqcp1wg8,22,0,0,1
dqcp1wk6,22,0,0,0
dqcp1xyv,22,1,0,0
dqcp1yek,22,1,0,0
dqcp1ym5,22,0,0,1
dqcp1ys8,22,1,0,0
dqcp1yv9,22,0,1,0
dqcp1z6r,22,0,0,1
dqcp473c,22,0,1,0
dqcp4hth,22,0,0,1
dqcp4j1c,22,0,0,1
dqcp4jxf,22,0,0,1
dqcp4k9b,22,1,0,0
dqcp4kgx,22,0,1,0
dqchf7jt,23,1,1,0
dqcn7m99,23,0,0,1
dqcn9r0y,23,0,0,1
dqcn9xvx,23,1,0,0
dqcnbbdq,23,1,1,0
dqcnbchm,23,0,1,0
dqcnc0gn,23,0,1,0
dqcnc0y3,23,0,0,0
dqcnc1m6,23,1,1,0
dqcnc29k,23,0,1,0
dqcnc2sv,23,1,0,0
dqcnc3fk,23,0,1,0
dqcnc5jg,23,1,1,0
dqcnc6ht,23,0,1,0
dqcnc6tb,23,1,0,0
dqcnc778,23,1,0,0
dqcnc77d,23,0,0,1
dqcnc78q,23,1,0,0
dqcnc7bc,23,0,0,1
dqcnc7hq,23,1,0,1
dqcnc8ft,23,0,0,1
dqcnc9vh,23,0,0,1
dqcncdq7,23,1,0,0
dqcncf4c,23,1,0,0
dqcncf69,23,0,1,0
dqcncf6c,23,0,0,0
dqcncfjz,23,0,1,0
dqcncfne,23,0,0,1
dqcncfq5,23,0,0,1
dqcncgsj,23,1,0,0
dqcncsjm,23,0,1,0
dqcnctbb,23,0,1,0
dqcncu6f,23,0,1,0
dqcncu74,23,0,0,1
dqcncuc6,23,0,0,0
dqcncum1,23,0,0,1
dqcncv9e,23,1,1,0
dqcncvhv,23,0,0,1
dqcncvkb,23,0,1,0
dqcncvy0,23,0,1,0
dqcncwc5,23,0,1,0
dqcncx6x,23,0,0,1
dqcnczy0,23,0,0,1
dqcne1qu,23,0,1,0
dqcne4gy,23,0,0,1
dqcne6ct,23,0,0,1
dqcnenmf,23,0,1,1
dqcnep20,23,0,1,0
dqcner94,23,0,0,1
dqcnf1g2,23,0,0,0
dqcnf3uz,23,1,0,1
dqcnf559,23,0,0,1
dqcnf69x,23,1,1,0
dqcnf6cg,23,0,0,0
dqcnf6cj,23,0,0,1
dqcnf794,23,0,1,0
dqcnfffs,23,0,1,0
dqcnfk5z,23,1,0,0
dqcnfkw0,23,0,1,0
dqcnfkys,23,0,0,1
dqcnfmdf,23,0,0,0
dqcnfmyp,23,0,0,1
dqcnfnyk,23,0,1,0
dqcnfpuy,23,1,0,0
dqcnfpuz,23,1,0,0
dqcnfq3v,23,1,1,1
dqcnfqc3,23,1,0,0
dqcnfs2t,23,1,1,0
dqcnft40,23,0,0,1
dqcng06w,23,0,0,1
dqcng0rh,23,0,0,1
dqcng0x3,23,0,0,0
dqcng23k,23,0,1,0
dqcng43b,23,1,0,0
dqcng4te,23,0,0,1
dqcng5m8,23,1,0,0
dqcngjkj,23,0,0,1
dqcngqhc,23,0,0,0
dqcngqwq,23,0,1,1
dqcp176g,23,0,1,0
dqcp1gmx,23,1,0,0
dqcp1gsz,23,1,0,1
dqcp1gxv,23,1,0,0
dqcp1rx0,23,0,1,1
dqcp1rzr,23,1,1,0
dqcp1wbz,23,0,1,1
dqcp1wg8,23,0,0,1
dqcp1wk6,23,0,0,0
dqcp1xyv,23,1,0,0
dqcp1yek,23,1,0,0
dqcp1ym5,23,0,0,1
dqcp1ys8,23,1,0,0
dqcp1yv9,23,0,1,0
dqcp1z6r,23,0,0,1
dqcp473c,23,0,1,0
dqcp4hth,23,0,0,1
dqcp4j1c,23,0,0,1
dqcp4jxf,23,0,0,1
dqcp4k9b,23,1,0,0
dqcp4kgx,23,0,1,0
