home,time,repair_state,vacancy_state,sales_state
dqcnfkw0,8,0,1,0
dqcnfkys,8,0,0,0
dqcnfmdf,8,1,0,1
dqcnfmnj,8,0,1,0
dqcnfmnq,8,1,0,1
dqcnfmyp,8,1,0,1
dqcnfnyk,8,0,1,0
dqcnfpuy,8,0,1,0
dqcnfpuz,8,1,0,1
dqcnfq3v,8,0,0,1
dqcnfq6s,8,0,1,0
dqcnfqc3,8,1,1,0
dqcnfs2t,8,0,1,0
dqcnft40,8,0,1,0
dqcng06w,8,0,0,0
dqcng0es,8,1,0,1
dqcng0g7,8,0,1,0
dqcng0qg,8,1,0,1
dqcng0rh,8,0,0,0
dqcng0x3,8,1,0,1
dqcng23k,8,1,0,1
dqcng2bf,8,0,1,0
dqcng43b,8,1,1,0
dqcng4te,8,1,1,0
dqcng5m8,8,0,0,0
dqcng74n,8,0,1,0
dqcng78b,8,0,1,0
dqcngfnt,8,1,0,1
dqcngggb,8,1,1,1
dqcngjgx,8,0,1,0
dqcngjkj,8,0,0,0
dqcngnjv,8,0,1,0
dqcngqhc,8,1,1,0
dqcngqwq,8,0,1,0
dqcp176g,8,1,1,0
dqcp1bqv,8,0,1,0
dqcp1cqm,8,1,0,1
dqcp1fce,8,0,1,0
dqcp1gmx,8,0,1,0
dqcp1gsz,8,0,1,0
dqcp1gtj,8,0,1,0
dqcp1gxv,8,0,0,0
dqcp1rx0,8,1,0,0
dqcp1rzr,8,1,0,1
dqcp1vqh,8,0,1,0
dqcp1w9k,8,0,1,0
dqcp1wbz,8,0,1,0
dqcp1wft,8,0,1,0
dqcp1wg7,8,0,1,0
dqcp1wg8,8,1,1,0
dqcp1wk6,8,0,0,0
dqcp1xyv,8,0,0,0
dqcp1yek,8,1,1,0
dqcp1ym5,8,0,1,0
dqcp1ymn,8,0,0,1
dqcp1ys8,8,0,0,0
dqcp1yty,8,0,1,0
dqcp1yv9,8,0,0,1
dqcp1z6r,8,1,0,1
dqcp32j7,8,0,1,0
dqcp38qj,8,0,1,0
dqcp3b1f,8,1,0,1
dqcp3b1m,8,1,0,1
dqcp41gr,8,1,0,1
dqcp428v,8,0,1,0
dqcp473c,8,1,0,1
dqcp478m,8,0,1,0
dqcp47ch,8,0,1,0
dqcp4hjy,8,0,1,0
dqcp4hth,8,0,0,1
dqcp4htm,8,0,1,0
dqcp4j1c,8,0,1,0
dqcp4j6s,8,0,1,0
dqcp4jxf,8,1,1,0
dqcp4k9b,8,0,0,0
dqcp4kb6,8,0,1,0
dqcp4kgx,8,0,0,0
dqcp4qdb,8,0,1,0
dqchf7jt,9,1,0,1
dqcjghk2,9,0,0,0
dqcn71f0,9,1,0,1
dqcn7m93,9,0,0,0
dqcn7m99,9,0,0,0
dqcn7pg9,9,0,1,0
dqcn8zhh,9,0,1,0
dqcn8zhj,9,0,1,0
dqcn9pzt,9,0,1,0
dqcn9r0y,9,1,1,0
dqcn9rge,9,0,1,0
dqcn9rqs,9,0,1,0
dqcn9xvx,9,1,0,1
dqcnbbdk,9,0,1,0
dqcnbbdq,9,1,0,1
dqcnbbe7,9,0,1,0
dqcnbbzc,9,0,1,0
dqcnbchm,9,1,0,1
dqcnbchx,9,0,1,0
dqcnc0gn,9,0,0,0
dqcnc0y3,9,1,0,0
dqcnc16p,9,0,1,0
dqcnc1m6,9,1,0,1
dqcnc29k,9,0,0,0
dqcnc2sv,9,1,0,0
dqcnc2w6,9,0,1,0
dqcnc3fk,9,0,0,0
dqcnc48z,9,0,1,0
dqcnc4u8,9,1,0,1
dqcnc5hk,9,0,1,0
dqcnc5jg,9,0,0,0
dqcnc5r3,9,0,1,0
dqcnc5rf,9,0,1,0
dqcnc60q,9,0,1,0
dqcnc6ex,9,0,1,0
dqcnc6ht,9,0,1,0
dqcnc6tb,9,1,0,1
dqcnc778,9,0,1,0
dqcnc77d,9,0,1,0
dqcnc78q,9,1,1,0
dqcnc78x,9,0,1,0
dqcnc7bc,9,1,1,0
dqcnc7bd,9,0,1,0
dqcnc7hq,9,1,1,0
dqcnc7y0,9,0,1,0
dqcnc8ft,9,0,0,0
dqcnc9je,9,1,0,1
dqcnc9vh,9,0,0,0
dqcncb21,9,0,1,0
dqcncc0t,9,0,1,0
dqcncc0x,9,0,1,0
dqcncdq7,9,1,1,0
dqcncesv,9,0,1,0
dqcncf22,9,1,0,1
dqcncf4c,9,1,0,1
dqcncf58,9,1,0,1
dqcncf69,9,1,0,1
dqcncf6c,9,0,0,0
dqcncfjz,9,1,0,1
dqcncfne,9,1,0,1
dqcncfq5,9,1,0,1
dqcncfu4,9,0,1,0
dqcncgpy,9,0,1,0
dqcncgsj,9,0,0,0
dqcncjbv,9,0,1,0
dqcncrp5,9,0,1,0
dqcncsjm,9,1,0,1
dqcncssg,9,1,0,1
dqcncsvg,9,0,1,0
dqcnct4r,9,0,1,0
dqcnct6t,9,0,1,0
dqcnctbb,9,0,0,0
dqcnctex,9,0,1,0
dqcnctq4,9,0,1,0
dqcncu6f,9,1,0,0
dqcncu6h,9,0,1,0
dqcncu74,9,0,1,0
dqcncuc6,9,1,0,1
dqcncucd,9,0,1,0
dqcncueg,9,1,0,1
dqcncum1,9,1,1,0
dqcncv53,9,1,1,1
dqcncv9e,9,0,1,0
dqcncv9s,9,1,0,1
dqcncvhv,9,1,0,1
dqcncvkb,9,1,0,1
dqcncvy0,9,0,0,1
dqcncwc5,9,0,0,0
dqcncx46,9,1,0,1
dqcncx6x,9,1,1,0
dqcncxc2,9,0,1,0
dqcncxsz,9,1,0,1
dqcncxy1,9,0,1,0
dqcnczy0,9,1,0,1
dqcndk23,9,1,0,1
dqcndte4,9,0,1,0
dqcndtxt,9,0,1,0
dqcne0v2,9,1,0,1
dqcne1qu,9,0,0,0
dqcne28u,9,0,1,0
dqcne4gx,9,0,1,0
dqcne4gy,9,1,0,0
dqcne6ct,9,1,0,1
dqcnem9f,9,0,1,0
dqcnenmf,9,0,0,0
dqcnennp,9,0,0,0
dqcnep20,9,0,1,0
dqcner94,9,1,1,0
dqcnf1g2,9,1,0,1
dqcnf3uz,9,0,0,1
dqcnf47s,9,1,0,1
dqcnf4v1,9,0,1,0
dqcnf559,9,1,0,1
dqcnf69x,9,1,0,1
dqcnf6cg,9,1,1,0
dqcnf6cj,9,1,0,1
dqcnf794,9,1,0,1
dqcnf9bj,9,0,1,0
dqcnfc69,9,0,1,0
dqcnfffs,9,0,0,1
dqcnfgqb,9,0,1,0
dqcnfk5z,9,1,0,1
dqcnfkw0,9,0,1,0
dqcnfkys,9,0,0,0
dqcnfmdf,9,1,0,1
dqcnfmnj,9,0,1,0
dqcnfmnq,9,1,0,1
dqcnfmyp,9,1,0,1
dqcnfnyk,9,0,1,0
dqcnfpuy,9,0,1,0
dqcnfpuz,9,1,0,1
dqcnfq3v,9,0,0,1
dqcnfq6s,9,0,1,0
dqcnfqc3,9,1,1,0
dqcnfs2t,9,0,1,0
dqcnft40,9,0,1,0
dqcng06w,9,0,0,0
dqcng0es,9,1,0,1
dqcng0g7,9,0,1,0
dqcng0qg,9,1,0,1
dqcng0rh,9,0,0,0
dqcng0x3,9,1,0,1
dqcng23k,9,1,0,1
dqcng2bf,9,0,1,0
dqcng43b,9,1,1,0
dqcng4te,9,1,1,0
dqcng5m8,9,0,0,0
dqcng74n,9,0,1,0
dqcng78b,9,0,1,0
dqcngfnt,9,1,0,1
dqcngggb,9,1,1,1
dqcngjgx,9,0,1,0
dqcngjkj,9,0,0,0
dqcngnjv,9,0,1,0
dqcngqhc,9,1,1,0
dqcngqwq,9,0,1,0
dqcp176g,9,1,1,0
dqcp1bqv,9,0,1,0
dqcp1cqm,9,1,0,1
dqcp1fce,9,0,1,0
dqcp1gmx,9,0,1,0
dqcp1gsz,9,0,1,0
dqcp1gtj,9,0,1,0
dqcp1gxv,9,0,0,0
dqcp1rx0,9,1,0,0
dqcp1rzr,9,1,0,1
dqcp1vqh,9,0,1,0
dqcp1w9k,9,0,1,0
dqcp1wbz,9,0,1,0
dqcp1wft,9,0,1,0
dqcp1wg7,9,0,1,0
dqcp1wg8,9,1,1,0
dqcp1wk6,9,0,0,0
dqcp1xyv,9,0,0,0
dqcp1yek,9,1,1,0
dqcp1ym5,9,0,1,0
dqcp1ymn,9,0,0,1
dqcp1ys8,9,0,0,0
dqcp1yty,9,0,1,0
dqcp1yv9,9,0,0,1
dqcp1z6r,9,1,0,1
dqcp32j7,9,0,1,0
dqcp38qj,9,0,1,0
dqcp3b1f,9,1,0,1
dqcp3b1m,9,1,0,1
dqcp41gr,9,1,0,1
dqcp428v,9,0,1,0
dqcp473c,9,1,0,1
dqcp478m,9,0,1,0
dqcp47ch,9,0,1,0
dqcp4hjy,9,0,1,0
dqcp4hth,9,0,0,1
dqcp4htm,9,0,1,0
dqcp4j1c,9,0,1,0
dqcp4j6s,9,0,1,0
dqcp4jxf,9,1,1,0
dqcp4k9b,9,0,0,0
dqcp4kb6,9,0,1,0
dqcp4kgx,9,0,0,0
dqcp4qdb,9,0,1,0
dqchf7jt,10,1,0,1
dqcjghk2,10,0,0,0
dqcn71f0,10,1,0,1
dqcn7m93,10,0,0,0
dqcn7m99,10,0,0,0
dqcn7pg9,10,0,1,0
dqcn8zhh,10,0,1,0
dqcn8zhj,10,0,1,0
dqcn9pzt,10,0,1,0
dqcn9r0y,10,1,1,0
dqcn9rge,10,0,1,0
dqcn9rqs,10,0,1,0
dqcn9xvx,10,1,0,1
dqcnbbdk,10,0,1,0
dqcnbbdq,10,1,0,1
dqcnbbe7,10,0,1,0
dqcnbbzc,10,0,1,0
dqcnbchm,10,1,0,1
dqcnbchx,10,0,1,0
dqcnc0gn,10,0,0,0
dqcnc0y3,10,1,0,0
dqcnc16p,10,0,1,0
dqcnc1m6,10,1,0,1
dqcnc29k,10,0,0,0
dqcnc2sv,10,1,0,0
dqcnc2w6,10,0,1,0
dqcnc3fk,10,0,0,0
dqcnc48z,10,0,1,0
dqcnc4u8,10,1,0,1
dqcnc5hk,10,0,1,0
dqcnc5jg,10,0,0,0
dqcnc5r3,10,0,1,0
dqcnc5rf,10,0,1,0
dqcnc60q,10,0,1,0
dqcnc6ex,10,0,1,0
dqcnc6ht,10,0,1,0
dqcnc6tb,10,1,0,1
dqcnc778,10,0,1,0
dqcnc77d,10,0,1,0
dqcnc78q,10,1,1,0
dqcnc78x,10,0,1,0
dqcnc7bc,10,1,1,0
dqcnc7bd,10,0,1,0
dqcnc7hq,10,1,1,0
dqcnc7y0,10,0,1,0
dqcnc8ft,10,0,0,0
dqcnc9je,10,1,0,1
dqcnc9vh,10,0,0,0
dqcncb21,10,0,1,0
dqcncc0t,10,0,1,0
dqcncc0x,10,0,1,0
dqcncdq7,10,1,1,0
dqcncesv,10,0,1,0
dqcncf22,10,1,0,1
dqcncf4c,10,1,0,1
dqcncf58,10,1,0,1
dqcncf69,10,1,0,1
dqcncf6c,10,0,0,0
dqcncfjz,10,1,0,1
dqcncfne,10,1,0,1
dqcncfq5,10,1,0,1
dqcncfu4,10,0,1,0
dqcncgpy,10,0,1,0
dqcncgsj,10,0,0,0
dqcncjbv,10,0,1,0
dqcncrp5,10,0,1,0
dqcncsjm,10,1,0,1
dqcncssg,10,1,0,1
dqcncsvg,10,0,1,0
dqcnct4r,10,0,1,0
dqcnct6t,10,0,1,0
dqcnctbb,10,0,0,0
dqcnctex,10,0,1,0
dqcnctq4,10,0,1,0
dqcncu6f,10,1,0,0
dqcncu6h,10,0,1,0
dqcncu74,10,0,1,0
dqcncuc6,10,1,0,1
dqcncucd,10,0,1,0
dqcncueg,10,1,0,1
dqcncum1,10,1,1,0
dqcncv53,10,1,1,1
dqcncv9e,10,0,1,0
dqcncv9s,10,1,0,1
dqcncvhv,10,1,0,1
dqcncvkb,10,1,0,1
dqcncvy0,10,0,0,1
dqcncwc5,10,0,0,0
dqcncx46,10,1,0,1
dqcncx6x,10,1,1,0
dqcncxc2,10,0,1,0
dqcncxsz,10,1,0,1
dqcncxy1,10,0,1,0
dqcnczy0,10,1,0,1
dqcndk23,10,1,0,1
dqcndte4,10,0,1,0
dqcndtxt,10,0,1,0
dqcne0v2,10,1,0,1
dqcne1qu,10,0,0,0
dqcne28u,10,0,1,0
dqcne4gx,10,0,1,0
dqcne4gy,10,1,0,0
dqcne6ct,10,1,0,1
dqcnem9f,10,0,1,0
dqcnenmf,10,0,0,0
dqcnennp,10,0,0,0
dqcnep20,10,0,1,0
dqcner94,10,1,1,0
dqcnf1g2,10,1,0,1
dqcnf3uz,10,0,0,1
dqcnf47s,10,1,0,1
dqcnf4v1,10,0,1,0
dqcnf559,10,1,0,1
dqcnf69x,10,1,0,1
dqcnf6cg,10,1,1,0
dqcnf6cj,10,1,0,1
dqcnf794,10,1,0,1
dqcnf9bj,10,0,1,0
dqcnfc69,10,0,1,0
dqcnfffs,10,0,0,1
dqcnfgqb,10,0,1,0
dqcnfk5z,10,1,0,1
dqcnfkw0,10,0,1,0
dqcnfkys,10,0,0,0
dqcnfmdf,10,1,0,1
dqcnfmnj,10,0,1,0
dqcnfmnq,10,1,0,1
dqcnfmyp,10,1,0,1
dqcnfnyk,10,0,1,0
dqcnfpuy,10,0,1,0
dqcnfpuz,10,1,0,1
dqcnfq3v,10,0,0,1
dqcnfq6s,10,0,1,0
dqcnfqc3,10,1,1,0
dqcnfs2t,10,0,1,0
dqcnft40,10,0,1,0
dqcng06w,10,0,0,0
dqcng0es,10,1,0,1
dqcng0g7,10,0,1,0
dqcng0qg,10,1,0,1
dqcng0rh,10,0,0,0
dqcng0x3,10,1,0,1
dqcng23k,10,1,0,1
dqcng2bf,10,0,1,0
dqcng43b,10,1,1,0
dqcng4te,10,1,1,0
dqcng5m8,10,0,0,0
dqcng74n,10,0,1,0
dqcng78b,10,0,1,0
dqcngfnt,10,1,0,1
dqcngggb,10,1,1,1
dqcngjgx,10,0,1,0
dqcngjkj,10,0,0,0
dqcngnjv,10,0,1,0
dqcngqhc,10,1,1,0
dqcngqwq,10,0,1,0
dqcp176g,10,1,1,0
dqcp1bqv,10,0,1,0
dqcp1cqm,10,1,0,1
dqcp1fce,10,0,1,0
dqcp1gmx,10,0,1,0
dqcp1gsz,10,0,1,0
dqcp1gtj,10,0,1,0
dqcp1gxv,10,0,0,0
dqcp1rx0,10,1,0,0
dqcp1rzr,10,1,0,1
dqcp1vqh,10,0,1,0
dqcp1w9k,10,0,1,0
dqcp1wbz,10,0,1,0
dqcp1wft,10,0,1,0
dqcp1wg7,10,0,1,0
dqcp1wg8,10,1,1,0
dqcp1wk6,10,0,0,0
dqcp1xyv,10,0,0,0
dqcp1yek,10,1,1,0
dqcp1ym5,10,0,1,0
dqcp1ymn,10,0,0,1
dqcp1ys8,10,0,0,0
dqcp1yty,10,0,1,0
dqcp1yv9,10,0,0,1
dqcp1z6r,10,1,0,1
dqcp32j7,10,0,1,0
dqcp38qj,10,0,1,0
dqcp3b1f,10,1,0,1
dqcp3b1m,10,1,0,1
dqcp41gr,10,1,0,1
dqcp428v,10,0,1,0
dqcp473c,10,1,0,1
dqcp478m,10,0,1,0
dqcp47ch,10,0,1,0
dqcp4hjy,10,0,1,0
dqcp4hth,10,0,0,1
dqcp4htm,10,0,1,0
dqcp4j1c,10,0,1,0
dqcp4j6s,10,0,1,0
dqcp4jxf,10,1,1,0
dqcp4k9b,10,0,0,0
dqcp4kb6,10,0,1,0
dqcp4kgx,10,0,0,0
dqcp4qdb,10,0,1,0
dqchf7jt,11,1,0,1
dqcjghk2,11,0,0,0
dqcn71f0,11,1,0,1
dqcn7m93,11,0,0,0
dqcn7m99,11,0,0,0
dqcn7pg9,11,0,1,0
dqcn8zhh,11,0,1,0
dqcn8zhj,11,0,1,0
dqcn9pzt,11,0,1,0
dqcn9r0y,11,1,1,0
dqcn9rge,11,0,1,0
dqcn9rqs,11,0,1,0
dqcn9xvx,11,1,0,1
dqcnbbdk,11,0,1,0
dqcnbbdq,11,1,0,1
dqcnbbe7,11,0,1,0
dqcnbbzc,11,0,1,0
dqcnbchm,11,1,0,1
dqcnbchx,11,0,1,0
dqcnc0gn,11,0,0,0
dqcnc0y3,11,1,0,0
dqcnc16p,11,0,1,0
dqcnc1m6,11,1,0,1
dqcnc29k,11,0,0,0
dqcnc2sv,11,1,0,0
dqcnc2w6,11,0,1,0
dqcnc3fk,11,0,0,0
dqcnc48z,11,0,1,0
dqcnc4u8,11,1,0,1
dqcnc5hk,11,0,1,0
dqcnc5jg,11,0,0,0
dqcnc5r3,11,0,1,0
dqcnc5rf,11,0,1,0
dqcnc60q,11,0,1,0
dqcnc6ex,11,0,1,0
dqcnc6ht,11,0,1,0
dqcnc6tb,11,1,0,1
dqcnc778,11,0,1,0
dqcnc77d,11,0,1,0
dqcnc78q,11,1,1,0
dqcnc78x,11,0,1,0
dqcnc7bc,11,1,1,0
dqcnc7bd,11,0,1,0
dqcnc7hq,11,1,1,0
dqcnc7y0,11,0,1,0
dqcnc8ft,11,0,0,0
dqcnc9je,11,1,0,1
dqcnc9vh,11,0,0,0
dqcncb21,11,0,1,0
dqcncc0t,11,0,1,0
dqcncc0x,11,0,1,0
dqcncdq7,11,1,1,0
dqcncesv,11,0,1,0
dqcncf22,11,1,0,1
dqcncf4c,11,1,0,1
dqcncf58,11,1,0,1
dqcncf69,11,1,0,1
dqcncf6c,11,0,0,0
dqcncfjz,11,1,0,1
dqcncfne,11,1,0,1
dqcncfq5,11,1,0,1
dqcncfu4,11,0,1,0
dqcncgpy,11,0,1,0
dqcncgsj,11,0,0,0
dqcncjbv,11,0,1,0
dqcncrp5,11,0,1,0
dqcncsjm,11,1,0,1
dqcncssg,11,1,0,1
dqcncsvg,11,0,1,0
dqcnct4r,11,0,1,0
dqcnct6t,11,0,1,0
dqcnctbb,11,0,0,0
dqcnctex,11,0,1,0
dqcnctq4,11,0,1,0
dqcncu6f,11,1,0,0
dqcncu6h,11,0,1,0
dqcncu74,11,0,1,0
dqcncuc6,11,1,0,1
dqcncucd,11,0,1,0
dqcncueg,11,1,0,1
dqcncum1,11,1,1,0
dqcncv53,11,1,1,1
dqcncv9e,11,0,1,0
dqcncv9s,11,1,0,1
dqcncvhv,11,1,0,1
dqcncvkb,11,1,0,1
dqcncvy0,11,0,0,1
dqcncwc5,11,0,0,0
dqcncx46,11,1,0,1
dqcncx6x,11,1,1,0
dqcncxc2,11,0,1,0
dqcncxsz,11,1,0,1
dqcncxy1,11,0,1,0
dqcnczy0,11,1,0,1
dqcndk23,11,1,0,1
dqcndte4,11,0,1,0
dqcndtxt,11,0,1,0
dqcne0v2,11,1,0,1
dqcne1qu,11,0,0,0
dqcne28u,11,0,1,0
dqcne4gx,11,0,1,0
dqcne4gy,11,1,0,0
dqcne6ct,11,1,0,1
dqcnem9f,11,0,1,0
dqcnenmf,11,0,0,0
dqcnennp,11,0,0,0
dqcnep20,11,0,1,0
dqcner94,11,1,1,0
dqcnf1g2,11,1,0,1
dqcnf3uz,11,0,0,1
dqcnf47s,11,1,0,1
dqcnf4v1,11,0,1,0
dqcnf559,11,1,0,1
dqcnf69x,11,1,0,1
dqcnf6cg,11,1,1,0
dqcnf6cj,11,1,0,1
dqcnf794,11,1,0,1
dqcnf9bj,11,0,1,0
dqcnfc69,11,0,1,0
dqcnfffs,11,0,0,1
dqcnfgqb,11,0,1,0
dqcnfk5z,11,1,0,1
dqcnfkw0,11,0,1,0
dqcnfkys,11,0,0,0
dqcnfmdf,11,1,0,1
dqcnfmnj,11,0,1,0
dqcnfmnq,11,1,0,1
dqcnfmyp,11,1,0,1
dqcnfnyk,11,0,1,0
dqcnfpuy,11,0,1,0
dqcnfpuz,11,1,0,1
dqcnfq3v,11,0,0,1
dqcnfq6s,11,0,1,0
dqcnfqc3,11,1,1,0
dqcnfs2t,11,0,1,0
dqcnft40,11,0,1,0
dqcng06w,11,0,0,0
dqcng0es,11,1,0,1
dqcng0g7,11,0,1,0
dqcng0qg,11,1,0,1
dqcng0rh,11,0,0,0
dqcng0x3,11,1,0,1
dqcng23k,11,1,0,1
dqcng2bf,11,0,1,0
dqcng43b,11,1,1,0
dqcng4te,11,1,1,0
dqcng5m8,11,0,0,0
dqcng74n,11,0,1,0
dqcng78b,11,0,1,0
dqcngfnt,11,1,0,1
dqcngggb,11,1,1,1
dqcngjgx,11,0,1,0
dqcngjkj,11,0,0,0
dqcngnjv,11,0,1,0
dqcngqhc,11,1,1,0
dqcngqwq,11,0,1,0
dqcp176g,11,1,1,0
dqcp1bqv,11,0,1,0
dqcp1cqm,11,1,0,1
dqcp1fce,11,0,1,0
dqcp1gmx,11,0,1,0
dqcp1gsz,11,0,1,0
dqcp1gtj,11,0,1,0
dqcp1gxv,11,0,0,0
dqcp1rx0,11,1,0,0
dqcp1rzr,11,1,0,1
dqcp1vqh,11,0,1,0
dqcp1w9k,11,0,1,0
dqcp1wbz,11,0,1,0
dqcp1wft,11,0,1,0
dqcp1wg7,11,0,1,0
dqcp1wg8,11,1,1,0
dqcp1wk6,11,0,0,0
dqcp1xyv,11,0,0,0
dqcp1yek,11,1,1,0
dqcp1ym5,11,0,1,0
dqcp1ymn,11,0,0,1
dqcp1ys8,11,0,0,0
dqcp1yty,11,0,1,0
dqcp1yv9,11,0,0,1
dqcp1z6r,11,1,0,1
dqcp32j7,11,0,1,0
dqcp38qj,11,0,1,0
dqcp3b1f,11,1,0,1
dqcp3b1m,11,1,0,1
dqcp41gr,11,1,0,1
dqcp428v,11,0,1,0
dqcp473c,11,1,0,1
dqcp478m,11,0,1,0
dqcp47ch,11,0,1,0
dqcp4hjy,11,0,1,0
dqcp4hth,11,0,0,1
dqcp4htm,11,0,1,0
dqcp4j1c,11,0,1,0
dqcp4j6s,11,0,1,0
dqcp4jxf,11,1,1,0
dqcp4k9b,11,0,0,0
dqcp4kb6,11,0,1,0
dqcp4kgx,11,0,0,0
dqcp4qdb,11,0,1,0
dqchf7jt,12,1,0,1
dqcjghk2,12,0,0,0
dqcn71f0,12,1,0,1
dqcn7m93,12,0,0,0
dqcn7m99,12,0,0,0
dqcn7pg9,12,0,1,0
dqcn8zhh,12,0,1,0
dqcn8zhj,12,0,1,0
dqcn9pzt,12,0,1,0
dqcn9r0y,12,1,1,0
dqcn9rge,12,0,1,0
dqcn9rqs,12,0,1,0
dqcn9xvx,12,1,0,1
dqcnbbdk,12,0,1,0
dqcnbbdq,12,1,0,1
dqcnbbe7,12,0,1,0
dqcnbbzc,12,0,1,0
dqcnbchm,12,1,0,1
dqcnbchx,12,0,1,0
dqcnc0gn,12,0,0,0
dqcnc0y3,12,1,0,0
dqcnc16p,12,0,1,0
dqcnc1m6,12,1,0,1
dqcnc29k,12,0,0,0
dqcnc2sv,12,1,0,0
dqcnc2w6,12,0,1,0
dqcnc3fk,12,0,0,0
dqcnc48z,12,0,1,0
dqcnc4u8,12,1,0,1
dqcnc5hk,12,0,1,0
dqcnc5jg,12,0,0,0
dqcnc5r3,12,0,1,0
dqcnc5rf,12,0,1,0
dqcnc60q,12,0,1,0
dqcnc6ex,12,0,1,0
dqcnc6ht,12,0,1,0
dqcnc6tb,12,1,0,1
dqcnc778,12,0,1,0
dqcnc77d,12,0,1,0
dqcnc78q,12,1,1,0
dqcnc78x,12,0,1,0
dqcnc7bc,12,1,1,0
dqcnc7bd,12,0,1,0
dqcnc7hq,12,1,1,0
dqcnc7y0,12,0,1,0
dqcnc8ft,12,0,0,0
dqcnc9je,12,1,0,1
dqcnc9vh,12,0,0,0
dqcncb21,12,0,1,0
dqcncc0t,12,0,1,0
dqcncc0x,12,0,1,0
dqcncdq7,12,1,1,0
dqcncesv,12,0,1,0
dqcncf22,12,1,0,1
dqcncf4c,12,1,0,1
dqcncf58,12,1,0,1
dqcncf69,12,1,0,1
dqcncf6c,12,0,0,0
dqcncfjz,12,1,0,1
dqcncfne,12,1,0,1
dqcncfq5,12,1,0,1
dqcncfu4,12,0,1,0
dqcncgpy,12,0,1,0
dqcncgsj,12,0,0,0
dqcncjbv,12,0,1,0
dqcncrp5,12,0,1,0
dqcncsjm,12,1,0,1
dqcncssg,12,1,0,1
dqcncsvg,12,0,1,0
dqcnct4r,12,0,1,0
dqcnct6t,12,0,1,0
dqcnctbb,12,0,0,0
dqcnctex,12,0,1,0
dqcnctq4,12,0,1,0
dqcncu6f,12,1,0,0
dqcncu6h,12,0,1,0
dqcncu74,12,0,1,0
dqcncuc6,12,1,0,1
dqcncucd,12,0,1,0
dqcncueg,12,1,0,1
dqcncum1,12,1,1,0
dqcncv53,12,1,1,1
dqcncv9e,12,0,1,0
dqcncv9s,12,1,0,1
dqcncvhv,12,1,0,1
dqcncvkb,12,1,0,1
dqcncvy0,12,0,0,1
dqcncwc5,12,0,0,0
dqcncx46,12,1,0,1
dqcncx6x,12,1,1,0
dqcncxc2,12,0,1,0
dqcncxsz,12,1,0,1
dqcncxy1,12,0,1,0
dqcnczy0,12,1,0,1
dqcndk23,12,1,0,1
dqcndte4,12,0,1,0
dqcndtxt,12,0,1,0
dqcne0v2,12,1,0,1
dqcne1qu,12,0,0,0
dqcne28u,12,0,1,0
dqcne4gx,12,0,1,0
dqcne4gy,12,1,0,0
dqcne6ct,12,1,0,1
dqcnem9f,12,0,1,0
dqcnenmf,12,0,0,0
dqcnennp,12,0,0,0
dqcnep20,12,0,1,0
dqcner94,12,1,1,0
dqcnf1g2,12,1,0,1
dqcnf3uz,12,0,0,1
dqcnf47s,12,1,0,1
dqcnf4v1,12,0,1,0
dqcnf559,12,1,0,1
dqcnf69x,12,1,0,1
dqcnf6cg,12,1,1,0
dqcnf6cj,12,1,0,1
dqcnf794,12,1,0,1
dqcnf9bj,12,0,1,0
dqcnfc69,12,0,1,0
dqcnfffs,12,0,0,1
dqcnfgqb,12,0,1,0
dqcnfk5z,12,1,0,1
dqcnfkw0,12,0,1,0
dqcnfkys,12,0,0,0
dqcnfmdf,12,1,0,1
dqcnfmnj,12,0,1,0
dqcnfmnq,12,1,0,1
dqcnfmyp,12,1,0,1
dqcnfnyk,12,0,1,0
dqcnfpuy,12,0,1,0
dqcnfpuz,12,1,0,1
dqcnfq3v,12,0,0,1
dqcnfq6s,12,0,1,0
dqcnfqc3,12,1,1,0
dqcnfs2t,12,0,1,0
dqcnft40,12,0,1,0
dqcng06w,12,0,0,0
dqcng0es,12,1,0,1
dqcng0g7,12,0,1,0
dqcng0qg,12,1,0,1
dqcng0rh,12,0,0,0
dqcng0x3,12,1,0,1
dqcng23k,12,1,0,1
dqcng2bf,12,0,1,0
dqcng43b,12,1,1,0
dqcng4te,12,1,1,0
dqcng5m8,12,0,0,0
dqcng74n,12,0,1,0
dqcng78b,12,0,1,0
dqcngfnt,12,1,0,1
dqcngggb,12,1,1,1
dqcngjgx,12,0,1,0
dqcngjkj,12,0,0,0
dqcngnjv,12,0,1,0
dqcngqhc,12,1,1,0
dqcngqwq,12,0,1,0
dqcp176g,12,1,1,0
dqcp1bqv,12,0,1,0
dqcp1cqm,12,1,0,1
dqcp1fce,12,0,1,0
dqcp1gmx,12,0,1,0
dqcp1gsz,12,0,1,0
dqcp1gtj,12,0,1,0
dqcp1gxv,12,0,0,0
dqcp1rx0,12,1,0,0
dqcp1rzr,12,1,0,1
dqcp1vqh,12,0,1,0
dqcp1w9k,12,0,1,0
dqcp1wbz,12,0,1,0
dqcp1wft,12,0,1,0
dqcp1wg7,12,0,1,0
dqcp1wg8,12,1,1,0
dqcp1wk6,12,0,0,0
dqcp1xyv,12,0,0,0
dqcp1yek,12,1,1,0
dqcp1ym5,12,0,1,0
dqcp1ymn,12,0,0,1
dqcp1ys8,12,0,0,0
dqcp1yty,12,0,1,0
dqcp1yv9,12,0,0,1
dqcp1z6r,12,1,0,1
dqcp32j7,12,0,1,0
dqcp38qj,12,0,1,0
