household_id,timestep,vacant,repair,sell
195,13,0,1,0
196,13,0,1,0
197,13,0,1,0
198,13,0,0,1
199,13,0,1,0
200,13,1,0,0
1,14,1,0,0
2,14,0,1,0
3,14,0,1,0
4,14,0,1,0
5,14,0,1,0
6,14,0,1,0
7,14,1,0,0
8,14,0,1,0
9,14,0,1,0
10,14,0,0,1
11,14,0,1,0
12,14,0,1,0
13,14,0,1,0
14,14,0,0,1
15,14,0,1,0
16,14,1,0,0
17,14,0,1,0
18,14,1,0,0
19,14,0,1,0
20,14,0,1,0
21,14,0,1,0
22,14,0,0,1
23,14,0,1,0
24,14,0,0,1
25,14,1,0,0
26,14,0,1,0
27,14,1,0,0
28,14,0,1,0
29,14,1,0,0
30,14,0,1,0
31,14,1,0,0
32,14,0,0,1
33,14,0,1,0
34,14,0,0,1
35,14,1,0,0
36,14,0,1,0
37,14,0,1,0
38,14,1,0,0
39,14,0,1,0
40,14,1,0,0
41,14,0,1,0
42,14,0,1,0
43,14,0,1,0
44,14,0,0,1
45,14,0,1,0
46,14,1,0,0
47,14,0,1,0
48,14,0,1,0
49,14,0,1,0
50,14,0,1,0
51,14,0,1,0
52,14,0,1,0
53,14,0,1,0
54,14,0,1,0
55,14,0,0,1
56,14,0,1,0
57,14,1,0,0
58,14,0,1,0
59,14,0,1,0
60,14,0,1,0
61,14,1,0,0
62,14,0,0,1
63,14,0,0,1
64,14,0,1,0
65,14,0,1,0
66,14,0,1,0
67,14,1,0,0
68,14,0,1,0
69,14,1,0,0
70,14,0,0,1
71,14,0,0,1
72,14,1,0,0
73,14,1,0,0
74,14,0,1,0
75,14,0,1,0
76,14,0,0,1
77,14,1,0,0
78,14,1,0,0
79,14,0,1,0
80,14,0,1,0
81,14,0,1,0
82,14,0,1,0
83,14,0,0,1
84,14,1,0,0
85,14,0,1,0
86,14,0,1,0
87,14,1,0,0
88,14,0,1,0
89,14,1,0,0
90,14,0,1,0
91,14,0,1,0
92,14,0,0,1
93,14,0,1,0
94,14,0,1,0
95,14,0,1,0
96,14,1,0,0
97,14,1,0,0
98,14,1,0,0
99,14,0,1,0
100,14,0,1,0
101,14,0,1,0
102,14,0,1,0
103,14,0,0,0
104,14,1,0,0
105,14,0,1,0
106,14,0,1,0
107,14,0,1,0
108,14,1,0,0
109,14,1,0,0
110,14,0,0,1
111,14,1,0,0
112,14,0,1,0
113,14,0,1,0
114,14,0,0,1
115,14,0,1,0
116,14,0,1,0
117,14,0,0,1
118,14,0,0,1
119,14,0,1,0
120,14,0,1,0
121,14,0,1,0
122,14,0,0,1
123,14,0,1,0
124,14,1,0,0
125,14,1,0,0
126,14,0,1,0
127,14,1,0,0
128,14,0,0,1
129,14,1,0,0
130,14,1,0,0
131,14,0,0,1
132,14,1,0,0
133,14,1,0,0
134,14,0,0,1
135,14,0,1,0
136,14,0,1,0
137,14,0,0,1
138,14,1,0,0
139,14,1,0,0
140,14,0,1,0
141,14,0,1,0
142,14,0,1,0
143,14,0,1,0
144,14,0,0,1
145,14,0,1,0
146,14,0,1,0
147,14,1,0,0
148,14,0,1,0
149,14,0,1,0
150,14,0,0,1
151,14,1,0,0
152,14,0,1,0
153,14,0,0,1
154,14,0,0,1
155,14,0,1,0
156,14,0,1,0
157,14,0,1,0
158,14,0,1,0
159,14,0,1,0
160,14,0,0,1
161,14,0,1,0
162,14,0,1,0
163,14,0,1,0
164,14,0,1,0
165,14,0,1,0
166,14,0,1,0
167,14,0,1,0
168,14,0,0,1
169,14,0,1,0
170,14,1,0,0
171,14,0,1,0
172,14,0,1,0
173,14,0,1,0
174,14,0,1,0
175,14,0,1,0
176,14,0,1,0
177,14,0,1,0
178,14,0,1,0
179,14,0,1,0
180,14,0,1,0
181,14,0,1,0
182,14,0,1,0
183,14,0,0,1
184,14,0,1,0
185,14,1,0,0
186,14,1,0,0
187,14,0,1,0
188,14,1,0,0
189,14,0,1,0
190,14,1,0,0
191,14,0,1,0
192,14,0,1,0
193,14,1,0,0
194,14,0,1,0
195,14,0,1,0
196,14,0,1,0
197,14,0,1,0
198,14,0,0,1
199,14,0,1,0
200,14,1,0,0
1,15,1,0,0
2,15,0,1,0
3,15,0,1,0
4,15,0,1,0
5,15,0,1,0
6,15,0,1,0
7,15,1,0,0
8,15,0,1,0
9,15,0,1,0
10,15,0,0,1
11,15,0,1,0
12,15,0,1,0
13,15,0,1,0
14,15,0,0,1
15,15,0,1,0
16,15,1,0,0
17,15,0,1,0
18,15,1,0,0
19,15,0,1,0
20,15,0,1,0
21,15,0,1,0
22,15,0,0,1
23,15,0,1,0
24,15,0,0,1
25,15,1,0,0
26,15,0,1,0
27,15,1,0,0
28,15,0,1,0
29,15,1,0,0
30,15,0,1,0
31,15,1,0,0
32,15,0,0,1
33,15,0,1,0
34,15,0,0,1
35,15,1,0,0
36,15,0,1,0
37,15,0,1,0
38,15,1,0,0
39,15,0,1,0
40,15,1,0,0
41,15,0,1,0
42,15,0,1,0
43,15,0,1,0
44,15,0,0,1
45,15,0,1,0
46,15,1,0,0
47,15,0,1,0
48,15,0,1,0
49,15,0,1,0
50,15,0,1,0
51,15,0,1,0
52,15,0,1,0
53,15,0,1,0
54,15,0,1,0
55,15,0,0,1
56,15,0,1,0
57,15,1,0,0
58,15,0,1,0
59,15,0,1,0
60,15,0,1,0
61,15,1,0,0
62,15,0,0,1
63,15,0,0,1
64,15,0,1,0
65,15,0,1,0
66,15,0,1,0
67,15,1,0,0
68,15,0,1,0
69,15,1,0,0
70,15,0,0,1
71,15,0,0,1
72,15,1,0,0
73,15,1,0,0
74,15,0,1,0
75,15,0,1,0
76,15,0,0,1
77,15,1,0,0
78,15,1,0,0
79,15,0,1,0
80,15,0,1,0
81,15,0,1,0
82,15,0,1,0
83,15,0,0,1
84,15,1,0,0
85,15,0,1,0
86,15,0,1,0
87,15,1,0,0
88,15,0,1,0
89,15,1,0,0
90,15,0,1,0
91,15,0,1,0
92,15,0,0,1
93,15,0,1,0
94,15,0,1,0
95,15,0,1,0
96,15,1,0,0
97,15,1,0,0
98,15,1,0,0
99,15,0,1,0
100,15,0,1,0
101,15,0,1,0
102,15,0,1,0
103,15,0,0,0
104,15,1,0,0
105,15,0,1,0
106,15,0,1,0
107,15,0,1,0
108,15,1,0,0
109,15,1,0,0
110,15,0,0,1
111,15,1,0,0
112,15,0,1,0
113,15,0,1,0
114,15,0,0,1
115,15,0,1,0
116,15,0,1,0
117,15,0,0,1
118,15,0,0,1
119,15,0,1,0
120,15,0,1,0
121,15,0,1,0
122,15,0,0,1
123,15,0,1,0
124,15,1,0,0
125,15,1,0,0
126,15,0,1,0
127,15,1,0,0
128,15,0,0,1
129,15,1,0,0
130,15,1,0,0
131,15,0,0,1
132,15,1,0,0
133,15,1,0,0
134,15,0,0,1
135,15,0,1,0
136,15,0,1,0
137,15,0,0,1
138,15,1,0,0
139,15,1,0,0
140,15,0,1,0
141,15,0,1,0
142,15,0,1,0
143,15,0,1,0
144,15,0,0,1
145,15,0,1,0
146,15,0,1,0
147,15,1,0,0
148,15,0,1,0
149,15,0,1,0
150,15,0,0,1
151,15,1,0,0
152,15,0,1,0
153,15,0,0,1
154,15,0,0,1
155,15,0,1,0
156,15,0,1,0
157,15,0,1,0
158,15,0,1,0
159,15,0,1,0
160,15,0,0,1
161,15,0,1,0
162,15,0,1,0
163,15,0,1,0
164,15,0,1,0
165,15,0,1,0
166,15,0,1,0
167,15,0,1,0
168,15,0,0,1
169,15,0,1,0
170,15,1,0,0
171,15,0,1,0
172,15,0,1,0
173,15,0,1,0
174,15,0,1,0
175,15,0,1,0
176,15,0,1,0
177,15,0,1,0
178,15,0,1,0
179,15,0,1,0
180,15,0,1,0
181,15,0,1,0
182,15,0,1,0
183,15,0,0,1
184,15,0,1,0
185,15,1,0,0
186,15,1,0,0
187,15,0,1,0
188,15,1,0,0
189,15,0,1,0
190,15,1,0,0
191,15,0,1,0
192,15,0,1,0
193,15,1,0,0
194,15,0,1,0
195,15,0,1,0
196,15,0,1,0
197,15,0,1,0
198,15,0,0,1
199,15,0,1,0
200,15,1,0,0
1,16,1,0,0
2,16,0,1,0
3,16,0,1,0
4,16,0,1,0
5,16,0,1,0
6,16,0,1,0
7,16,1,0,0
8,16,0,1,0
9,16,0,1,0
10,16,0,0,1
11,16,0,1,0
12,16,0,1,0
13,16,0,1,0
14,16,0,0,1
15,16,0,1,0
16,16,1,0,0
17,16,0,1,0
18,16,1,0,0
19,16,0,1,0
20,16,0,1,0
21,16,0,1,0
22,16,0,0,1
23,16,0,1,0
24,16,0,0,1
25,16,1,0,0
26,16,0,1,0
27,16,1,0,0
28,16,0,1,0
29,16,1,0,0
30,16,0,1,0
31,16,1,0,0
32,16,0,0,1
33,16,0,1,0
34,16,0,0,1
35,16,1,0,0
36,16,0,1,0
37,16,0,1,0
38,16,1,0,0
39,16,0,1,0
40,16,1,0,0
41,16,0,1,0
42,16,0,1,0
43,16,0,1,0
44,16,0,0,1
45,16,0,1,0
46,16,1,0,0
47,16,0,1,0
48,16,0,1,0
49,16,0,1,0
50,16,0,1,0
51,16,0,1,0
52,16,0,1,0
53,16,0,1,0
54,16,0,1,0
55,16,0,0,1
56,16,0,1,0
57,16,1,0,0
58,16,0,1,0
59,16,0,1,0
60,16,0,1,0
61,16,1,0,0
62,16,0,0,1
63,16,0,0,1
64,16,0,1,0
65,16,0,1,0
66,16,0,1,0
67,16,1,0,0
68,16,0,1,0
69,16,1,0,0
70,16,0,0,1
71,16,0,0,1
72,16,1,0,0
73,16,1,0,0
74,16,0,1,0
75,16,0,1,0
76,16,0,0,1
77,16,1,0,0
78,16,1,0,0
79,16,0,1,0
80,16,0,1,0
81,16,0,1,0
82,16,0,1,0
83,16,0,0,1
84,16,1,0,0
85,16,0,1,0
86,16,0,1,0
87,16,1,0,0
88,16,0,1,0
89,16,1,0,0
90,16,0,1,0
91,16,0,1,0
92,16,0,0,1
93,16,0,1,0
94,16,0,1,0
95,16,0,1,0
96,16,1,0,0
97,16,1,0,0
98,16,1,0,0
99,16,0,1,0
100,16,0,1,0
101,16,0,1,0
102,16,0,1,0
103,16,1,0,0
104,16,1,0,0
105,16,0,1,0
106,16,0,1,0
107,16,0,1,0
108,16,1,0,0
109,16,1,0,0
110,16,0,0,1
111,16,1,0,0
112,16,0,1,0
113,16,0,1,0
114,16,0,0,1
115,16,0,1,0
116,16,0,1,0
117,16,0,0,1
118,16,0,0,1
119,16,0,1,0
120,16,0,1,0
121,16,0,1,0
122,16,0,0,1
123,16,0,1,0
124,16,1,0,0
125,16,1,0,0
126,16,0,1,0
127,16,1,0,0
128,16,0,0,1
129,16,1,0,0
130,16,1,0,0
131,16,0,0,1
132,16,1,0,0
133,16,1,0,0
134,16,0,0,1
135,16,0,1,0
136,16,0,1,0
137,16,0,0,1
138,16,1,0,0
139,16,1,0,0
140,16,0,1,0
141,16,0,1,0
142,16,0,1,0
143,16,0,1,0
144,16,0,0,1
145,16,0,1,0
146,16,0,1,0
147,16,1,0,0
148,16,0,1,0
149,16,0,1,0
150,16,0,0,1
151,16,1,0,0
152,16,0,1,0
153,16,0,0,1
154,16,0,0,1
155,16,0,1,0
156,16,0,1,0
157,16,0,1,0
158,16,0,1,0
159,16,0,1,0
160,16,0,0,1
161,16,0,1,0
162,16,0,1,0
163,16,0,1,0
164,16,0,1,0
165,16,0,1,0
166,16,0,1,0
167,16,0,1,0
168,16,0,0,1
169,16,0,1,0
170,16,1,0,0
171,16,0,1,0
172,16,0,1,0
173,16,0,1,0
174,16,0,1,0
175,16,0,1,0
176,16,0,1,0
177,16,0,1,0
178,16,0,1,0
179,16,0,1,0
180,16,0,1,0
181,16,0,1,0
182,16,0,1,0
183,16,0,0,1
184,16,0,1,0
185,16,1,0,0
186,16,1,0,0
187,16,0,1,0
188,16,1,0,0
189,16,0,1,0
190,16,1,0,0
191,16,0,1,0
192,16,0,1,0
193,16,1,0,0
194,16,0,1,0
195,16,0,1,0
196,16,0,1,0
197,16,0,1,0
198,16,0,0,1
199,16,0,1,0
200,16,1,0,0
1,17,1,0,0
2,17,0,1,0
3,17,0,1,0
4,17,0,1,0
5,17,0,1,0
6,17,0,1,0
7,17,1,0,0
8,17,0,1,0
9,17,0,1,0
10,17,0,0,1
11,17,0,1,0
12,17,0,1,0
13,17,0,1,0
14,17,0,0,1
15,17,0,1,0
16,17,1,0,0
17,17,0,1,0
18,17,1,0,0
19,17,0,1,0
20,17,0,1,0
21,17,0,1,0
22,17,0,0,1
23,17,0,1,0
24,17,0,0,1
25,17,1,0,0
26,17,0,1,0
27,17,1,0,0
28,17,0,1,0
29,17,1,0,0
30,17,0,1,0
31,17,1,0,0
32,17,0,0,1
33,17,0,1,0
34,17,0,0,1
35,17,1,0,0
36,17,0,1,0
37,17,0,1,0
38,17,1,0,0
39,17,0,1,0
40,17,1,0,0
41,17,0,1,0
42,17,0,1,0
43,17,0,1,0
44,17,0,0,1
45,17,0,1,0
46,17,1,0,0
47,17,0,1,0
48,17,0,1,0
49,17,0,1,0
50,17,0,1,0
51,17,0,1,0
52,17,0,1,0
53,17,0,1,0
54,17,0,1,0
55,17,0,0,1
56,17,0,1,0
57,17,1,0,0
58,17,0,1,0
59,17,0,1,0
60,17,0,1,0
61,17,1,0,0
62,17,0,0,1
63,17,0,0,1
64,17,0,1,0
65,17,0,1,0
66,17,0,1,0
67,17,1,0,0
68,17,0,1,0
69,17,1,0,0
70,17,0,0,1
71,17,0,0,1
72,17,1,0,0
73,17,1,0,0
74,17,0,1,0
75,17,0,1,0
76,17,0,0,1
77,17,1,0,0
78,17,1,0,0
79,17,0,1,0
80,17,0,1,0
81,17,0,1,0
82,17,0,1,0
83,17,0,0,1
84,17,1,0,0
85,17,0,1,0
86,17,0,1,0
87,17,1,0,0
88,17,0,1,0
89,17,1,0,0
90,17,0,1,0
91,17,0,1,0
92,17,0,0,1
93,17,0,1,0
94,17,0,1,0
95,17,0,1,0
96,17,1,0,0
97,17,1,0,0
98,17,1,0,0
99,17,0,1,0
100,17,0,1,0
101,17,0,1,0
102,17,0,1,0
103,17,1,0,0
104,17,1,0,0
105,17,0,1,0
106,17,0,1,0
107,17,0,1,0
108,17,1,0,0
109,17,1,0,0
110,17,0,0,1
111,17,1,0,0
112,17,0,1,0
113,17,0,1,0
114,17,0,0,1
115,17,0,1,0
116,17,0,1,0
117,17,0,0,1
118,17,0,0,1
119,17,0,1,0
120,17,0,1,0
121,17,0,1,0
122,17,0,0,1
123,17,0,1,0
124,17,1,0,0
125,17,1,0,0
126,17,0,1,0
127,17,1,0,0
128,17,0,0,1
129,17,1,0,0
130,17,1,0,0
131,17,0,0,1
132,17,1,0,0
133,17,1,0,0
134,17,0,0,1
135,17,0,1,0
136,17,0,1,0
137,17,0,0,1
138,17,1,0,0
139,17,1,0,0
140,17,0,1,0
141,17,0,1,0
142,17,0,1,0
143,17,0,1,0
144,17,0,0,1
145,17,0,1,0
146,17,0,1,0
147,17,1,0,0
148,17,0,1,0
149,17,0,1,0
150,17,0,0,1
151,17,1,0,0
152,17,0,1,0
153,17,0,0,1
154,17,0,0,1
155,17,0,1,0
156,17,0,1,0
157,17,0,1,0
158,17,0,1,0
159,17,0,1,0
160,17,0,0,1
161,17,0,1,0
162,17,0,1,0
163,17,0,1,0
164,17,0,1,0
165,17,0,1,0
166,17,0,1,0
167,17,0,1,0
168,17,0,0,1
169,17,0,1,0
170,17,1,0,0
171,17,0,1,0
172,17,0,1,0
173,17,0,1,0
174,17,0,1,0
175,17,0,1,0
176,17,0,1,0
177,17,0,1,0
178,17,0,1,0
179,17,0,1,0
180,17,0,1,0
181,17,0,1,0
182,17,0,1,0
183,17,0,0,1
184,17,0,1,0
185,17,1,0,0
186,17,1,0,0
187,17,0,1,0
188,17,1,0,0
189,17,0,1,0
190,17,1,0,0
191,17,0,1,0
192,17,0,1,0
193,17,1,0,0
194,17,0,1,0
195,17,0,1,0
196,17,0,1,0
197,17,0,1,0
198,17,0,0,1
199,17,0,1,0
200,17,1,0,0
1,18,1,0,0
2,18,0,1,0
3,18,0,1,0
4,18,0,1,0
5,18,0,1,0
6,18,0,1,0
7,18,1,0,0
8,18,0,1,0
9,18,0,1,0
10,18,0,0,1
11,18,0,1,0
12,18,0,1,0
13,18,0,1,0
14,18,0,0,1
15,18,0,1,0
16,18,1,0,0
17,18,0,1,0
18,18,1,0,0
19,18,0,1,0
20,18,0,1,0
21,18,0,1,0
22,18,0,0,1
23,18,0,1,0
24,18,0,0,1
25,18,1,0,0
26,18,0,1,0
27,18,1,0,0
28,18,0,1,0
29,18,1,0,0
30,18,0,1,0
31,18,1,0,0
32,18,0,0,1
33,18,0,1,0
34,18,0,0,1
35,18,1,0,0
36,18,0,1,0
37,18,0,1,0
38,18,1,0,0
39,18,0,1,0
40,18,1,0,0
41,18,0,1,0
42,18,0,1,0
43,18,0,1,0
44,18,0,0,1
45,18,0,1,0
46,18,1,0,0
47,18,0,1,0
48,18,0,1,0
49,18,0,1,0
50,18,0,1,0
51,18,0,1,0
52,18,0,1,0
53,18,0,1,0
54,18,0,1,0
55,18,0,0,1
56,18,0,1,0
57,18,1,0,0
58,18,0,1,0
59,18,0,1,0
60,18,0,1,0
61,18,1,0,0
62,18,0,0,1
63,18,0,0,1
64,18,0,1,0
65,18,0,1,0
66,18,0,1,0
67,18,1,0,0
68,18,0,1,0
69,18,1,0,0
70,18,0,0,1
71,18,0,0,1
72,18,1,0,0
73,18,1,0,0
74,18,0,1,0
75,18,0,1,0
76,18,0,0,1
77,18,1,0,0
78,18,1,0,0
79,18,0,1,0
80,18,0,1,0
81,18,0,1,0
82,18,0,1,0
83,18,0,0,1
84,18,1,0,0
85,18,0,1,0
86,18,0,1,0
87,18,1,0,0
88,18,0,1,0
89,18,1,0,0
90,18,0,1,0
91,18,0,1,0
92,18,0,0,1
93,18,0,1,0
94,18,0,1,0
95,18,0,1,0
96,18,1,0,0
97,18,1,0,0
98,18,1,0,0
99,18,0,1,0
100,18,0,1,0
101,18,0,1,0
102,18,0,1,0
103,18,1,0,0
104,18,1,0,0
105,18,0,1,0
106,18,0,1,0
107,18,0,1,0
108,18,1,0,0
109,18,1,0,0
110,18,0,0,1
111,18,1,0,0
112,18,0,1,0
113,18,0,1,0
114,18,0,0,1
115,18,0,1,0
116,18,0,1,0
117,18,0,0,1
118,18,0,0,1
119,18,0,1,0
120,18,0,1,0
121,18,0,1,0
122,18,0,0,1
123,18,0,1,0
124,18,1,0,0
125,18,1,0,0
126,18,0,1,0
127,18,1,0,0
128,18,0,0,1
129,18,1,0,0
130,18,1,0,0
131,18,0,0,1
132,18,1,0,0
133,18,1,0,0
134,18,0,0,1
135,18,0,1,0
136,18,0,1,0
137,18,0,0,1
138,18,1,0,0
139,18,1,0,0
140,18,0,1,0
141,18,0,1,0
142,18,0,1,0
143,18,0,1,0
144,18,0,0,1
145,18,0,1,0
146,18,0,1,0
147,18,1,0,0
148,18,0,1,0
149,18,0,1,0
150,18,0,0,1
151,18,1,0,0
152,18,0,1,0
153,18,0,0,1
154,18,0,0,1
155,18,0,1,0
156,18,0,1,0
157,18,0,1,0
158,18,0,1,0
159,18,0,1,0
160,18,0,0,1
161,18,0,1,0
162,18,0,1,0
163,18,0,1,0
164,18,0,1,0
165,18,0,1,0
166,18,0,1,0
167,18,0,1,0
168,18,0,0,1
169,18,0,1,0
170,18,1,0,0
171,18,0,1,0
172,18,0,1,0
173,18,0,1,0
174,18,0,1,0
175,18,0,1,0
176,18,0,1,0
177,18,0,1,0
178,18,0,1,0
179,18,0,1,0
180,18,0,1,0
181,18,0,1,0
182,18,0,1,0
183,18,0,0,1
184,18,0,1,0
185,18,1,0,0
186,18,1,0,0
187,18,0,1,0
188,18,1,0,0
189,18,0,1,0
190,18,1,0,0
191,18,0,1,0
192,18,0,1,0
193,18,1,0,0
194,18,0,1,0
195,18,0,1,0
196,18,0,1,0
197,18,0,1,0
198,18,0,0,1
199,18,0,1,0
200,18,1,0,0
1,19,1,0,0
2,19,0,1,0
3,19,0,1,0
4,19,0,1,0
5,19,0,1,0
6,19,0,1,0
7,19,1,0,0
8,19,0,1,0
9,19,0,1,0
10,19,0,0,1
11,19,0,1,0
12,19,0,1,0
13,19,0,1,0
14,19,0,0,1
15,19,0,1,0
16,19,1,0,0
17,19,0,1,0
18,19,1,0,0
19,19,0,1,0
20,19,0,1,0
21,19,0,1,0
22,19,0,0,1
23,19,0,1,0
24,19,0,0,1
25,19,1,0,0
26,19,0,1,0
27,19,1,0,0
28,19,0,1,0
29,19,1,0,0
30,19,0,1,0
31,19,1,0,0
32,19,0,0,1
33,19,0,1,0
34,19,0,0,1
35,19,1,0,0
36,19,0,1,0
37,19,0,1,0
38,19,1,0,0
39,19,0,1,0
40,19,1,0,0
41,19,0,1,0
42,19,0,1,0
43,19,0,1,0
44,19,0,0,1
45,19,0,1,0
46,19,1,0,0
47,19,0,1,0
48,19,0,1,0
49,19,0,1,0
50,19,0,1,0
51,19,0,1,0
52,19,0,1,0
53,19,0,1,0
54,19,0,1,0
55,19,0,0,1
56,19,0,1,0
57,19,1,0,0
58,19,0,1,0
59,19,0,1,0
60,19,0,1,0
61,19,1,0,0
62,19,0,0,1
63,19,0,0,1
64,19,0,1,0
65,19,0,1,0
66,19,0,1,0
67,19,1,0,0
68,19,0,1,0
69,19,1,0,0
70,19,0,0,1
71,19,0,0,1
72,19,1,0,0
73,19,1,0,0
74,19,0,1,0
75,19,0,1,0
76,19,0,0,1
77,19,1,0,0
78,19,1,0,0
79,19,0,1,0
80,19,0,1,0
81,19,0,1,0
82,19,0,1,0
83,19,0,0,1
84,19,1,0,0
85,19,0,1,0
86,19,0,1,0
87,19,1,0,0
88,19,0,1,0
89,19,1,0,0
90,19,0,1,0
91,19,0,1,0
92,19,0,0,1
93,19,0,1,0
94,19,0,1,0
95,19,0,1,0
96,19,1,0,0
97,19,1,0,0
98,19,1,0,0
99,19,0,1,0
100,19,0,1,0
101,19,0,1,0
102,19,0,1,0
103,19,1,0,0
104,19,1,0,0
105,19,0,1,0
106,19,0,1,0
107,19,0,1,0
108,19,1,0,0
109,19,1,0,0
110,19,0,0,1
111,19,1,0,0
112,19,0,1,0
113,19,0,1,0
114,19,0,0,1
115,19,0,1,0
116,19,0,1,0
117,19,0,0,1
118,19,0,0,1
119,19,0,1,0
120,19,0,1,0
121,19,0,1,0
122,19,0,0,1
123,19,0,1,0
124,19,1,0,0
125,19,1,0,0
126,19,0,1,0
127,19,1,0,0
128,19,0,0,1
129,19,1,0,0
130,19,1,0,0
131,19,0,0,1
132,19,1,0,0
133,19,1,0,0
134,19,0,0,1
135,19,0,1,0
136,19,0,1,0
137,19,0,0,1
138,19,1,0,0
139,19,1,0,0
140,19,0,1,0
141,19,0,1,0
142,19,0,1,0
143,19,0,1,0
144,19,0,0,1
145,19,0,1,0
146,19,0,1,0
147,19,1,0,0
148,19,0,1,0
149,19,0,1,0
150,19,0,0,1
151,19,1,0,0
152,19,0,1,0
153,19,0,0,1
154,19,0,0,1
155,19,0,1,0
156,19,0,1,0
157,19,0,1,0
158,19,0,1,0
159,19,0,1,0
160,19,0,0,1
161,19,0,1,0
162,19,0,1,0
163,19,0,1,0
164,19,0,1,0
165,19,0,1,0
166,19,0,1,0
167,19,0,1,0
168,19,0,0,1
169,19,0,1,0
170,19,1,0,0
171,19,0,1,0
172,19,0,1,0
173,19,0,1,0
174,19,0,1,0
175,19,0,1,0
176,19,0,1,0
177,19,0,1,0
178,19,0,1,0
179,19,0,1,0
180,19,0,1,0
181,19,0,1,0
182,19,0,1,0
183,19,0,0,1
184,19,0,1,0
185,19,1,0,0
186,19,1,0,0
187,19,0,1,0
188,19,1,0,0
189,19,0,1,0
190,19,1,0,0
191,19,0,1,0
192,19,0,1,0
193,19,1,0,0
194,19,0,1,0
195,19,0,1,0
196,19,0,1,0
197,19,0,1,0
198,19,0,0,1
199,19,0,1,0
200,19,1,0,0
1,20,1,0,0
2,20,0,1,0
3,20,0,1,0
4,20,0,1,0
5,20,0,1,0
6,20,0,1,0
7,20,1,0,0
8,20,0,1,0
9,20,0,1,0
10,20,0,0,1
11,20,0,1,0
12,20,0,1,0
13,20,0,1,0
14,20,0,0,1
15,20,0,1,0
16,20,1,0,0
17,20,0,1,0
18,20,1,0,0
19,20,0,1,0
20,20,0,1,0
21,20,0,1,0
22,20,0,0,1
23,20,0,1,0
24,20,0,0,1
25,20,1,0,0
26,20,0,1,0
27,20,1,0,0
28,20,0,1,0
29,20,1,0,0
30,20,0,1,0
31,20,1,0,0
32,20,0,0,1
33,20,0,1,0
34,20,0,0,1
35,20,1,0,0
36,20,0,1,0
37,20,0,1,0
38,20,1,0,0
39,20,0,1,0
40,20,1,0,0
41,20,0,1,0
42,20,0,1,0
43,20,0,1,0
44,20,0,0,1
45,20,0,1,0
46,20,1,0,0
47,20,0,1,0
48,20,0,1,0
49,20,0,1,0
50,20,0,1,0
51,20,0,1,0
52,20,0,1,0
53,20,0,1,0
54,20,0,1,0
55,20,0,0,1
56,20,0,1,0
57,20,1,0,0
58,20,0,1,0
59,20,0,1,0
60,20,0,1,0
61,20,1,0,0
62,20,0,0,1
63,20,0,0,1
64,20,0,1,0
65,20,0,1,0
66,20,0,1,0
67,20,1,0,0
68,20,0,1,0
69,20,1,0,0
70,20,0,0,1
71,20,0,0,1
72,20,1,0,0
73,20,1,0,0
74,20,0,1,0
75,20,0,1,0
76,20,0,0,1
77,20,1,0,0
78,20,1,0,0
79,20,0,1,0
80,20,0,1,0
81,20,0,1,0
82,20,0,1,0
83,20,0,0,1
84,20,1,0,0
85,20,0,1,0
86,20,0,1,0
87,20,1,0,0
88,20,0,1,0
89,20,1,0,0
90,20,0,1,0
91,20,0,1,0
92,20,0,0,1
93,20,0,1,0
94,20,0,1,0
95,20,0,1,0
96,20,1,0,0
97,20,1,0,0
98,20,1,0,0
99,20,0,1,0
100,20,0,1,0
101,20,0,1,0
102,20,0,1,0
103,20,1,0,0
104,20,1,0,0
105,20,0,1,0
106,20,0,1,0
107,20,0,1,0
108,20,1,0,0
109,20,1,0,0
110,20,0,0,1
111,20,1,0,0
112,20,0,1,0
113,20,0,1,0
114,20,0,0,1
115,20,0,1,0
116,20,0,1,0
117,20,0,0,1
118,20,0,0,1
119,20,0,1,0
120,20,0,1,0
121,20,0,1,0
122,20,0,0,1
123,20,0,1,0
124,20,1,0,0
125,20,1,0,0
126,20,0,1,0
127,20,1,0,0
128,20,0,0,1
129,20,1,0,0
130,20,1,0,0
131,20,0,0,1
132,20,1,0,0
133,20,1,0,0
134,20,0,0,1
135,20,0,1,0
136,20,0,1,0
137,20,0,0,1
138,20,1,0,0
139,20,1,0,0
140,20,0,1,0
141,20,0,1,0
142,20,0,1,0
143,20,0,1,0
144,20,0,0,1
145,20,0,1,0
146,20,0,1,0
147,20,1,0,0
148,20,0,1,0
149,20,0,1,0
150,20,0,0,1
151,20,1,0,0
152,20,0,1,0
153,20,0,0,1
154,20,0,0,1
155,20,0,1,0
156,20,0,1,0
157,20,0,1,0
158,20,0,1,0
159,20,0,1,0
160,20,0,0,1
161,20,0,1,0
162,20,0,1,0
163,20,0,1,0
164,20,0,1,0
165,20,0,1,0
166,20,0,1,0
167,20,0,1,0
168,20,0,0,1
169,20,0,1,0
170,20,1,0,0
171,20,0,1,0
172,20,0,1,0
173,20,0,1,0
174,20,0,1,0
175,20,0,1,0
176,20,0,1,0
177,20,0,1,0
178,20,0,1,0
179,20,0,1,0
180,20,0,1,0
181,20,0,1,0
182,20,0,1,0
183,20,0,0,1
184,20,0,1,0
185,20,1,0,0
186,20,1,0,0
187,20,0,1,0
188,20,1,0,0
189,20,0,1,0
190,20,1,0,0
191,20,0,1,0
192,20,0,1,0
