Land Value ($),Building Value ($),Longitude,Latitude
339958.0,219526.0,-81.935408,26.594114
339958.0,199839.0,-81.935415,26.593894
339958.0,80598.0,-81.935422,26.593674
339958.0,162506.0,-81.935429,26.593454
441945.0,12719.0,-81.935421,26.593213
628921.0,96405.0,-81.935442,26.592791
390950.0,34616.0,-81.9357948,26.59275392
588126.0,569925.0,-81.936059,26.592801
441945.0,107910.0,-81.935989,26.593213
339958.0,75276.0,-81.935965,26.593455
339958.0,59101.0,-81.935958,26.593675
339958.0,13696.0,-81.935951,26.593895
339958.0,65663.0,-81.935944,26.594115
339958.0,631132.0,-81.935937,26.594335
339958.0,50766.0,-81.93593,26.594555
339958.0,81949.0,-81.935922,26.594775
339958.0,0.0,-81.935915,26.594995
339958.0,52887.0,-81.935908,26.595215
339958.0,182978.0,-81.935901,26.595435
128393.0,73288.0,-81.935833,26.595714
254968.0,118874.0,-81.936091,26.595717
254968.0,77206.0,-81.936351,26.595717
128393.0,62017.0,-81.93661,26.595715
339958.0,63730.0,-81.936559,26.595435
339958.0,113041.0,-81.936566,26.595215
339958.0,98341.0,-81.936574,26.594995
441945.0,16942.0,-81.936582,26.59472
441945.0,66825.0,-81.936593,26.59439
339958.0,71784.0,-81.936602,26.594115
339958.0,100982.0,-81.936609,26.593895
339958.0,119052.0,-81.936623,26.593455
441945.0,18536.0,-81.936614,26.593214
628921.0,480036.0,-81.936636,26.592792
367154.0,916460.0,-81.936988,26.592762
441945.0,108124.0,-81.937183,26.593214
339958.0,60168.0,-81.937159,26.593455
339958.0,36641.0,-81.937152,26.593675
339958.0,9322.0,-81.937145,26.593895
339958.0,64742.0,-81.937138,26.594115
339958.0,64204.0,-81.937131,26.594335
339958.0,100555.0,-81.937123,26.594555
339958.0,33316.0,-81.937116,26.594775
339958.0,62953.0,-81.937109,26.594995
339958.0,146734.0,-81.937102,26.595215
339958.0,13785.0,-81.937095,26.595435
128393.0,64439.0,-81.937026,26.595715
254968.0,132738.0,-81.937285,26.595717
254968.0,90924.0,-81.937545,26.595717
128393.0,76282.0,-81.937804,26.595715
339958.0,54766.0,-81.937753,26.595435
339958.0,106153.0,-81.93776,26.595215
339958.0,75270.0,-81.937768,26.594995
339958.0,70142.0,-81.937775,26.594775
339958.0,60004.0,-81.937782,26.594555
339958.0,245386.0,-81.9377,26.59433
339958.0,84284.0,-81.937796,26.594115
339958.0,282295.0,-81.937803,26.593895
339958.0,59082.0,-81.93781,26.593675
339958.0,58802.0,-81.937817,26.593455
441945.0,388003.0,-81.937808,26.593214
628921.0,115652.0,-81.93783,26.592792
577928.0,110507.0,-81.938447,26.592802
441945.0,80201.0,-81.938376,26.593214
339958.0,92672.0,-81.938353,26.593456
339958.0,73686.0,-81.938346,26.593676
339958.0,56326.0,-81.938339,26.593896
339958.0,59102.0,-81.938332,26.594116
339958.0,8980.0,-81.938325,26.594336
339958.0,92083.0,-81.938317,26.594556
339958.0,54446.0,-81.93831,26.594776
339958.0,19369.0,-81.938303,26.594996
339958.0,67295.0,-81.938296,26.595216
339958.0,38683.0,-81.938289,26.595436
128393.0,52954.0,-81.93822,26.595715
254968.0,138739.0,-81.938479,26.595718
254968.0,74329.0,-81.938739,26.595718
128393.0,75507.0,-81.938998,26.595716
339958.0,83724.0,-81.938947,26.595436
339958.0,62352.0,-81.938954,26.595216
339958.0,63782.0,-81.938961,26.594996
339958.0,108394.0,-81.938969,26.594776
339958.0,70041.0,-81.938976,26.594556
339958.0,59493.0,-81.938983,26.594336
339958.0,50956.0,-81.93899,26.594116
339958.0,95700.0,-81.938997,26.593896
339958.0,67912.0,-81.939004,26.593676
339958.0,73880.0,-81.939011,26.593456
441945.0,33948.0,-81.939002,26.593215
628921.0,110031.0,-81.939024,26.592793
367154.0,73044.0,-81.939376,26.592763
577928.0,61960.0,-81.939641,26.592803
441945.0,145997.0,-81.93957,26.593215
339958.0,20877.0,-81.939547,26.593456
339958.0,76246.0,-81.93954,26.593676
339958.0,252590.0,-81.939533,26.593896
339958.0,316555.0,-81.939526,26.594116
339958.0,265707.0,-81.939518,26.594336
339958.0,96670.0,-81.939511,26.594556
339958.0,77537.0,-81.939504,26.594776
339958.0,72052.0,-81.939497,26.594996
339958.0,93792.0,-81.93949,26.595216
339958.0,138821.0,-81.939483,26.595436
128393.0,150209.0,-81.939414,26.595716
254968.0,117494.0,-81.939673,26.595718
254968.0,51345.0,-81.939933,26.595718
128393.0,52760.0,-81.94019211,26.59571648
339958.0,62983.0,-81.940141,26.595436
339958.0,42958.0,-81.940148,26.595216
339958.0,49198.0,-81.940155,26.594996
339958.0,85825.0,-81.940163,26.594776
339958.0,68754.0,-81.94017,26.594556
339958.0,29793.0,-81.940177,26.594336
339958.0,47157.0,-81.940184,26.594116
339958.0,217744.0,-81.940191,26.593896
339958.0,73263.0,-81.940198,26.593676
339958.0,44292.0,-81.94019739,26.59345636
441945.0,98887.0,-81.940197,26.593215
628921.0,415663.0,-81.940218,26.592793
367154.0,214412.0,-81.94057,26.592764
577928.0,138805.0,-81.940835,26.592803
441945.0,74017.0,-81.940764,26.593215
367154.0,28724.0,-81.940751,26.593457
339958.0,92657.0,-81.940734,26.593677
339958.0,79119.0,-81.940727,26.593897
339958.0,78365.0,-81.94072,26.594117
339958.0,47676.0,-81.940712,26.594337
339958.0,67841.0,-81.940705,26.594557
339958.0,73290.0,-81.940698,26.594777
339958.0,80966.0,-81.940691,26.594997
339958.0,112757.0,-81.940684,26.595217
339958.0,104659.0,-81.940677,26.595437
128393.0,277923.0,-81.940608,26.595716
254968.0,171344.0,-81.940867,26.595719
490935.0,1131039.0,-81.9412,26.59561
180000.0,257026.0,-81.941343,26.595182
675000.0,2228627.0,-81.941363,26.594577
4809675.0,1447923.0,-81.940467,26.596872
726750.0,147995.0,-81.915216,26.604125
726750.0,780323.0,-81.915404,26.603977
726750.0,191896.0,-81.915617,26.603852
726750.0,690476.0,-81.915835,26.603725
784890.0,155712.0,-81.916065,26.603586
726750.0,537390.0,-81.916291,26.603442
726750.0,248624.0,-81.916506,26.603316
944775.0,902663.0,-81.916779,26.603175
726750.0,1022727.0,-81.917053,26.603032
726750.0,1145957.0,-81.917269,26.602913
726750.0,1929766.0,-81.917492,26.60281
726750.0,137020.0,-81.917725,26.602721
726750.0,770907.0,-81.91795,26.602641
726750.0,206857.0,-81.91817965,26.60259488
166910.0,162849.0,-81.916269,26.60404
339958.0,270129.0,-81.916532,26.603879
166910.0,130583.0,-81.916798,26.603727
441945.0,0.0,-81.91696,26.604045
339958.0,186610.0,-81.917521,26.604013
390950.0,64893.0,-81.917407,26.603772
166910.0,204558.0,-81.917275,26.603487
339958.0,343904.0,-81.917558,26.603371
166910.0,0.0,-81.917845,26.603262
492938.0,140757.0,-81.918011,26.603608
339958.0,542535.0,-81.918149,26.603899
418148.0,187534.0,-81.918237,26.604124
492938.0,471398.0,-81.918732,26.603872
339958.0,0.0,-81.918597,26.603615
339958.0,232500.0,-81.9185,26.603412
339958.0,75991.0,-81.918404,26.60321
418148.0,190112.0,-81.918316,26.602991
1090125.0,29101.0,-81.918795,26.602366
944775.0,528168.0,-81.9191383,26.60222035
726750.0,18940.0,-81.919427,26.602124
726750.0,0.0,-81.919653,26.602038
726750.0,150026.0,-81.919878,26.601951
726750.0,226340.0,-81.920103,26.601863
726750.0,649062.0,-81.920325,26.601772
726750.0,174655.0,-81.92055,26.601686
726750.0,428158.0,-81.920776,26.601591
726750.0,263982.0,-81.921013,26.601501
128393.0,210163.0,-81.921026,26.602408
166910.0,224336.0,-81.920745,26.602516
128393.0,150436.0,-81.920464,26.602624
128393.0,191226.0,-81.920238,26.60271
128393.0,268444.0,-81.920006,26.6028
179750.0,231557.0,-81.919691,26.602919
134812.0,313782.0,-81.919478,26.60263
128393.0,0.0,-81.919736,26.602529
128393.0,217964.0,-81.919976,26.602437
128393.0,52018.0,-81.920201,26.602351
128393.0,201946.0,-81.920426,26.602264
128393.0,180431.0,-81.920651,26.602178
128393.0,263994.0,-81.920876,26.602091
128393.0,82133.0,-81.921342,26.602362
128393.0,225462.0,-81.921248,26.602156
128393.0,203610.0,-81.921147,26.601944
166910.0,117970.0,-81.921531,26.602757
339958.0,98012.0,-81.921237,26.60285
339958.0,252214.0,-81.921012,26.602937
339958.0,137761.0,-81.920787,26.603023
339958.0,159847.0,-81.920561,26.60311
339958.0,151833.0,-81.920336,26.603196
339958.0,312731.0,-81.920097,26.603288
441945.0,352806.0,-81.919827,26.603405
628921.0,22541.0,-81.919428,26.603615
339958.0,164107.0,-81.919191,26.60315
339958.0,197566.0,-81.919095,26.602948
418148.0,801632.0,-81.91898,26.602739
339958.0,198153.0,-81.922171,26.604101
339958.0,355741.0,-81.92198,26.603807
339958.0,189584.0,-81.921623,26.603839
339958.0,173507.0,-81.921398,26.603925
339958.0,406354.0,-81.921173,26.604012
339958.0,270039.0,-81.920948,26.604098
339958.0,214871.0,-81.920723,26.604185
567729.0,347561.0,-81.919626,26.604011
441945.0,101088.0,-81.920067,26.603898
441945.0,227082.0,-81.9204,26.603785
441945.0,166088.0,-81.920752,26.60365
339958.0,223920.0,-81.921033,26.603542
339958.0,159661.0,-81.921258,26.603456
339958.0,218845.0,-81.921483,26.603369
175898.0,240721.0,-81.921791,26.603287
339958.0,226301.0,-81.921656,26.603015
784890.0,783203.0,-81.92126,26.601426
835762.0,209672.0,-81.921516,26.601359
784890.0,1025436.0,-81.921774,26.601322
835762.0,0.0,-81.922032,26.601368
784890.0,96138.0,-81.922286,26.601436
726750.0,116364.0,-81.92254,26.601501
726750.0,142916.0,-81.922797,26.601542
726750.0,141053.0,-81.923058,26.60155
944775.0,1026512.0,-81.923382,26.601525
726750.0,1034858.0,-81.923697,26.60146
726750.0,777047.0,-81.923939,26.601378
726750.0,201229.0,-81.924164,26.601269
726750.0,182460.0,-81.924373,26.601147
726750.0,581610.0,-81.924589,26.601049
726750.0,596097.0,-81.924816,26.600957
726750.0,104046.0,-81.92503,26.600845
726750.0,0.0,-81.92524,26.600732
726750.0,185650.0,-81.925453,26.600615
1017450.0,128415.0,-81.92574,26.600488
475941.0,262130.0,-81.926113,26.600395
339958.0,331329.0,-81.926431,26.600371
339958.0,0.0,-81.92668,26.600373
339958.0,198827.0,-81.926924,26.600373
594926.0,213419.0,-81.927193,26.600385
134812.0,243928.0,-81.926457,26.601185
128393.0,255564.0,-81.926181,26.601219
128393.0,85845.0,-81.925936,26.601314
128393.0,398978.0,-81.925722,26.601434
128393.0,237098.0,-81.925512,26.601548
128393.0,76780.0,-81.925302,26.601661
128393.0,121648.0,-81.925092,26.601775
128393.0,134553.0,-81.924883,26.601888
166910.0,303295.0,-81.92462,26.602031
128393.0,203570.0,-81.924347,26.602159
128393.0,202148.0,-81.924117,26.602242
128393.0,0.0,-81.92388,26.602308
128393.0,235749.0,-81.923639,26.602356
128393.0,215367.0,-81.923393,26.602387
128393.0,178921.0,-81.923146,26.602399
128393.0,177894.0,-81.922898,26.602393
128393.0,173290.0,-81.922652,26.602369
166910.0,184308.0,-81.922344,26.602309
160491.0,176476.0,-81.921991,26.602228
160491.0,328258.0,-81.921835,26.601884
166910.0,213807.0,-81.922188,26.601922
128393.0,170662.0,-81.922495,26.601991
128393.0,179104.0,-81.922744,26.602034
128393.0,89910.0,-81.922997,26.602054
128393.0,151226.0,-81.923252,26.602052
128393.0,160640.0,-81.923505,26.602028
128393.0,0.0,-81.923755,26.601982
128393.0,176304.0,-81.923998,26.601915
128393.0,165555.0,-81.924233,26.601828
166910.0,161427.0,-81.924507,26.601691
128393.0,197151.0,-81.924771,26.601547
128393.0,174177.0,-81.924981,26.601434
166910.0,276031.0,-81.925243,26.601292
166910.0,261717.0,-81.925558,26.601122
128393.0,213332.0,-81.92582,26.600978
128393.0,115798.0,-81.926048,26.600898
128393.0,232572.0,-81.926289,26.600855
128393.0,605997.0,-81.926543,26.600848
175898.0,57862.0,-81.922274,26.60279
254968.0,307847.0,-81.922618,26.602835
339958.0,243077.0,-81.922891,26.602873
339958.0,99911.0,-81.923139,26.602879
339958.0,194038.0,-81.923388,26.602869
339958.0,161238.0,-81.923635,26.602843
339958.0,259766.0,-81.923879,26.602802
339958.0,121027.0,-81.924119,26.602746
339958.0,151556.0,-81.924355,26.602675
339958.0,158215.0,-81.924584,26.602589
339958.0,125825.0,-81.924806,26.602489
339958.0,107912.0,-81.925019,26.602375
339958.0,0.0,-81.925228,26.602262
339958.0,169587.0,-81.925438,26.602148
339958.0,65529.0,-81.925648,26.602035
339958.0,114323.0,-81.925859,26.601922
339958.0,32416.0,-81.926077,26.601818
339958.0,356784.0,-81.926337,26.601708
611924.0,9243.0,-81.926813,26.601712
339958.0,733062.0,-81.926893,26.601436
339958.0,334361.0,-81.926943,26.60122
339958.0,504394.0,-81.926994,26.601005
418148.0,182041.0,-81.927061,26.600777
237970.0,297913.0,-81.922903,26.604097
141232.0,201130.0,-81.922808,26.603866
339958.0,344285.0,-81.92317,26.603908
441945.0,180098.0,-81.923496,26.603909
339958.0,213649.0,-81.923803,26.603878
339958.0,318357.0,-81.924046,26.603839
339958.0,191986.0,-81.924287,26.603789
339958.0,123359.0,-81.92452593,26.60372995
339958.0,153849.0,-81.924759,26.603655
339958.0,207713.0,-81.924988,26.603572
339958.0,163939.0,-81.925212,26.603478
339958.0,238599.0,-81.92543,26.603373
339958.0,413356.0,-81.925641,26.603259
339958.0,138880.0,-81.925851,26.603146
339958.0,311995.0,-81.92606,26.603032
441945.0,2157157.0,-81.926309,26.602922
554131.0,190171.0,-81.926739,26.602823
458943.0,0.0,-81.926775,26.602492
577928.0,258323.0,-81.926743,26.602201
492938.0,72004.0,-81.926288,26.602333
339958.0,38215.0,-81.926048,26.602476
339958.0,252233.0,-81.925839,26.602589
339958.0,0.0,-81.92563,26.602703
339958.0,197192.0,-81.92542,26.602816
339958.0,163424.0,-81.92521,26.602931
339958.0,147987.0,-81.924994,26.603037
339958.0,160392.0,-81.924772,26.603131
339958.0,136451.0,-81.924543,26.603213
339958.0,0.0,-81.92431,26.603283
339958.0,43668.0,-81.924073,26.60334
339958.0,0.0,-81.923832,26.603385
339958.0,212076.0,-81.923588,26.603417
339958.0,261495.0,-81.923343,26.603437
509936.0,241060.0,-81.923012,26.603427
183601.0,98734.0,-81.922592,26.603411
339958.0,333361.0,-81.922452,26.603115
441945.0,113514.0,-81.926523,26.603999
509936.0,985450.0,-81.926323,26.603782
509936.0,128593.0,-81.926005,26.603735
339958.0,327213.0,-81.925754,26.603857
339958.0,282304.0,-81.925538,26.603962
339958.0,254191.0,-81.925316,26.604058
339958.0,308055.0,-81.92509,26.604145
339958.0,459778.0,-81.927644,26.604126
339958.0,155999.0,-81.927652,26.603885
339958.0,191095.0,-81.927659,26.603658
339958.0,440446.0,-81.927666,26.603438
339958.0,128479.0,-81.927673,26.603218
492938.0,1048441.0,-81.92767,26.602932
567729.0,74862.0,-81.927623,26.602486
367154.0,607668.0,-81.92789,26.602446
618723.0,956536.0,-81.928241,26.602478
418148.0,148871.0,-81.928236,26.602876
339958.0,169308.0,-81.928212,26.603108
339958.0,108701.0,-81.928205,26.603328
339958.0,67968.0,-81.928198,26.603548
339958.0,120106.0,-81.92819,26.603782
367154.0,131236.0,-81.928181,26.604037
390950.0,133172.0,-81.928809,26.604016
339958.0,127123.0,-81.928818,26.603769
339958.0,168049.0,-81.928825,26.603549
339958.0,263369.0,-81.928833,26.603329
339958.0,126394.0,-81.92884,26.603109
418148.0,110450.0,-81.928829,26.602877
567729.0,110129.0,-81.928786,26.602487
441945.0,3897.0,-81.929112,26.60245
577928.0,121629.0,-81.929454,26.602485
418148.0,181826.0,-81.9294,26.602877
339958.0,214330.0,-81.929376,26.603109
339958.0,262658.0,-81.929369,26.603329
339958.0,266085.0,-81.929361,26.603549
339958.0,156727.0,-81.929354,26.603769
367154.0,482357.0,-81.929346,26.604011
390950.0,199254.0,-81.929974,26.603995
339958.0,206673.0,-81.929983,26.603738
339958.0,218455.0,-81.929991,26.603505
339958.0,201027.0,-81.929998,26.603285
339958.0,253356.0,-81.930005,26.603065
339958.0,206120.0,-81.930012,26.602845
339958.0,217909.0,-81.930019,26.602625
339958.0,104618.0,-81.930026,26.602405
339958.0,258114.0,-81.930033,26.602185
166910.0,324039.0,-81.93004,26.601904
339958.0,111427.0,-81.929728,26.601903
339958.0,189855.0,-81.929483,26.601902
339958.0,198516.0,-81.929239,26.601902
339958.0,136581.0,-81.928994,26.601902
339958.0,153584.0,-81.928749,26.601902
339958.0,0.0,-81.928504,26.601902
441945.0,72948.0,-81.928223,26.601919
485000.0,115671.0,-81.927756,26.601914
390950.0,104149.0,-81.927785,26.601605
560930.0,31976.0,-81.927877,26.601357
441945.0,117840.0,-81.928312,26.601409
339958.0,93842.0,-81.928581,26.601421
339958.0,78071.0,-81.928826,26.601421
339958.0,230655.0,-81.929071,26.601421
339958.0,105530.0,-81.929316,26.601421
339958.0,70748.0,-81.929561,26.601421
339958.0,103389.0,-81.929806,26.601421
339958.0,456657.0,-81.93005,26.601421
339958.0,43949.0,-81.930295,26.601421
611924.0,57926.0,-81.930607,26.601436
418148.0,77277.0,-81.930595,26.601829
441945.0,65999.0,-81.930571,26.602116
339958.0,30155.0,-81.930562,26.602405
166910.0,137925.0,-81.930554,26.602699
339958.0,227409.0,-81.930866,26.602701
166910.0,127342.0,-81.931179,26.6027
367154.0,169786.0,-81.93119,26.602398
339958.0,150706.0,-81.931198,26.602144
339958.0,187579.0,-81.931206,26.60191
339958.0,181675.0,-81.931213,26.60169
339958.0,159713.0,-81.93122,26.60147
441945.0,111396.0,-81.931228,26.601195
166910.0,223683.0,-81.931238,26.600859
339958.0,229293.0,-81.930925,26.600858
339958.0,100829.0,-81.930681,26.600858
339958.0,27207.0,-81.930436,26.600857
339958.0,640583.0,-81.930191,26.600857
339958.0,319018.0,-81.929946,26.600857
339958.0,160681.0,-81.929701,26.600857
339958.0,220691.0,-81.929457,26.600857
339958.0,92472.0,-81.929212,26.600857
339958.0,126571.0,-81.928967,26.600857
339958.0,376104.0,-81.928722,26.600857
441945.0,38187.0,-81.928454,26.600875
622122.0,191984.0,-81.928001,26.600868
390950.0,760466.0,-81.928029,26.60056
560930.0,140221.0,-81.928121,26.600312
441945.0,111106.0,-81.928581,26.600365
339958.0,633895.0,-81.928891,26.600375
339958.0,137741.0,-81.929159,26.600375
339958.0,562219.0,-81.929411,26.600376
339958.0,84085.0,-81.929656,26.600376
339958.0,120726.0,-81.929901,26.600376
339958.0,111180.0,-81.930146,26.600376
339958.0,368299.0,-81.93039,26.600376
339958.0,162620.0,-81.930635,26.600376
339958.0,100237.0,-81.931125,26.600376
339958.0,187092.0,-81.93137,26.600376
339958.0,91786.0,-81.93161465,26.6003718
567729.0,33465.0,-81.931863,26.600398
418148.0,153141.0,-81.931791,26.600786
339958.0,113004.0,-81.93177,26.601019
339958.0,436682.0,-81.931763,26.601239
339958.0,93617.0,-81.931756,26.601459
339958.0,43375.0,-81.931749,26.601679
339958.0,346468.0,-81.931741,26.601906
339958.0,127613.0,-81.931734,26.602147
367154.0,235739.0,-81.931726,26.6024
166910.0,193214.0,-81.931718,26.6027
339958.0,276917.0,-81.93203,26.602702
166910.0,165535.0,-81.932342,26.6027
367154.0,81667.0,-81.932353,26.6024
339958.0,180340.0,-81.932361,26.602147
339958.0,132758.0,-81.932369,26.601907
339958.0,204724.0,-81.932376,26.60168
339958.0,112172.0,-81.932383,26.60146
339958.0,158689.0,-81.93239,26.60124
339958.0,99557.0,-81.932397,26.60102
418148.0,125382.0,-81.932387,26.600788
618723.0,17030.0,-81.932408,26.600388
367154.0,154407.0,-81.932762,26.600359
567729.0,0.0,-81.933026,26.600398
418148.0,90215.0,-81.932958,26.600788
339958.0,287153.0,-81.932933,26.60102
339958.0,614585.0,-81.932926,26.60124
339958.0,259955.0,-81.932919,26.60146
339958.0,291495.0,-81.932912,26.60168
339958.0,83141.0,-81.932905,26.601907
339958.0,146266.0,-81.932897,26.602147
367154.0,642131.0,-81.932889,26.602401
166910.0,191869.0,-81.932881,26.6027
339958.0,140889.0,-81.933193,26.602702
166910.0,268079.0,-81.933506,26.602701
367154.0,0.0,-81.933517,26.602401
339958.0,212282.0,-81.933525,26.602148
339958.0,0.0,-81.933532,26.601907
339958.0,81597.0,-81.93354,26.60168
339958.0,230497.0,-81.933547,26.60146
339958.0,117737.0,-81.933554,26.60124
339958.0,51722.0,-81.933561,26.60102
418148.0,46308.0,-81.93355,26.600788
567729.0,418615.0,-81.933507,26.600398
475941.0,126457.0,-81.93385,26.600363
567729.0,506322.0,-81.93419,26.600399
441945.0,32761.0,-81.934116,26.600822
339958.0,210456.0,-81.934094,26.601101
339958.0,269124.0,-81.934087,26.601334
339958.0,251450.0,-81.934079,26.601554
339958.0,169394.0,-81.934065,26.601994
339958.0,348048.0,-81.934058,26.602214
441945.0,1344921.0,-81.93405,26.602489
418148.0,191476.0,-81.934055,26.602776
339958.0,235544.0,-81.930528,26.603464
166910.0,182688.0,-81.930538,26.603184
339958.0,140045.0,-81.930867,26.603182
339958.0,120090.0,-81.931143,26.603183
339958.0,298060.0,-81.931403,26.603183
339958.0,299777.0,-81.931648,26.603183
339958.0,384925.0,-81.931893,26.603183
339958.0,235371.0,-81.932138,26.603183
339958.0,654398.0,-81.932382,26.603183
339958.0,142765.0,-81.932627,26.603183
339958.0,0.0,-81.932872,26.603183
339958.0,146116.0,-81.933117,26.603183
339958.0,192179.0,-81.933362,26.603184
339958.0,457078.0,-81.933607,26.603184
284240.0,322859.0,-81.933851,26.603184
474681.0,109821.0,-81.934101,26.603163
166910.0,289476.0,-81.930521,26.603745
458943.0,1014569.0,-81.930918,26.603746
339958.0,374968.0,-81.931255,26.603747
339958.0,324562.0,-81.931507,26.603747
339958.0,98951.0,-81.931752,26.603747
339958.0,151547.0,-81.931997,26.603747
441945.0,202753.0,-81.932303,26.603747
339958.0,114279.0,-81.932609,26.603747
339958.0,123696.0,-81.932854,26.603747
339958.0,172581.0,-81.933099,26.603747
339958.0,99006.0,-81.933344,26.603748
339958.0,65135.0,-81.933589,26.603748
284240.0,50442.0,-81.933833,26.603748
474681.0,50588.0,-81.934082,26.603769
128393.0,25593.0,-81.934999,26.596677
128393.0,156609.0,-81.934755,26.596679
166910.0,64107.0,-81.934449,26.596679
128393.0,119674.0,-81.934143,26.596679
128393.0,112171.0,-81.933898,26.596679
128393.0,87274.0,-81.933654,26.596679
128393.0,74864.0,-81.933393,26.596678
147651.0,95481.0,-81.933104,26.596676
147651.0,164877.0,-81.933115,26.596336
134812.0,158020.0,-81.933404,26.596335
128393.0,236597.0,-81.933665,26.596335
128393.0,168625.0,-81.933909,26.596335
128393.0,168215.0,-81.934154,26.596335
166910.0,153310.0,-81.93446,26.596335
128393.0,152276.0,-81.934766,26.596335
128393.0,185327.0,-81.935009,26.596338
237970.0,184553.0,-81.933561,26.59716
128393.0,229072.0,-81.933812,26.597162
441945.0,0.0,-81.933742,26.597497
339958.0,219123.0,-81.933733,26.597772
339958.0,142059.0,-81.933726,26.597992
339958.0,132862.0,-81.933719,26.598212
339958.0,209658.0,-81.933711,26.598432
339958.0,212325.0,-81.933701,26.598659
509936.0,12659.0,-81.933684,26.598978
567729.0,146872.0,-81.933605,26.59945
567729.0,209943.0,-81.934288,26.59945
509936.0,117924.0,-81.93424,26.598978
339958.0,41766.0,-81.93424,26.598659
441945.0,62920.0,-81.934249,26.598377
339958.0,83219.0,-81.934258,26.598102
339958.0,103413.0,-81.934265,26.597882
339958.0,0.0,-81.934272,26.597662
339958.0,105755.0,-81.934279,26.597442
166910.0,92531.0,-81.93429,26.597161
166910.0,246476.0,-81.932614,26.596336
339958.0,125131.0,-81.932607,26.596616
339958.0,179932.0,-81.9326,26.596836
441945.0,101515.0,-81.932591,26.597111
339958.0,322928.0,-81.932582,26.597386
441945.0,350056.0,-81.932573,26.597661
339958.0,168690.0,-81.932564,26.597936
339958.0,105557.0,-81.932557,26.598156
339958.0,133229.0,-81.93255,26.598376
339958.0,267303.0,-81.932543,26.598596
339958.0,120133.0,-81.932536,26.598816
441945.0,60701.0,-81.932512,26.599054
567729.0,38814.0,-81.932442,26.599449
475941.0,2716656.0,-81.932782,26.599485
567729.0,29144.0,-81.933124,26.59945
441945.0,25662.0,-81.93308,26.59904
339958.0,345266.0,-81.933073,26.598775
339958.0,83261.0,-81.93308,26.598542
339958.0,88842.0,-81.933087,26.598322
339958.0,274926.0,-81.933095,26.598102
339958.0,293017.0,-81.933102,26.597882
339958.0,96375.0,-81.933109,26.597662
339958.0,125634.0,-81.933116,26.597442
128393.0,115160.0,-81.933065,26.597162
237970.0,116652.0,-81.933316,26.59716
441945.0,82256.0,-81.931914,26.599055
339958.0,185216.0,-81.931908,26.598816
339958.0,117717.0,-81.931915,26.598596
339958.0,92870.0,-81.931922,26.598376
339958.0,93333.0,-81.931929,26.598156
339958.0,131737.0,-81.931937,26.597936
339958.0,113390.0,-81.931944,26.597716
339958.0,38617.0,-81.931951,26.597496
339958.0,124385.0,-81.931958,26.597276
339958.0,368056.0,-81.931965,26.597056
339958.0,0.0,-81.931972,26.596836
339958.0,67854.0,-81.931979,26.596616
166910.0,154410.0,-81.93199,26.596335
339958.0,252089.0,-81.932302,26.596334
611924.0,28013.0,-81.931903,26.599456
339958.0,155521.0,-81.931592,26.59947
339958.0,433670.0,-81.931347,26.59947
339958.0,280289.0,-81.931102,26.59947
339958.0,114142.0,-81.930857,26.59947
339958.0,128652.0,-81.930612,26.59947
441945.0,26509.0,-81.930306,26.599469
339958.0,41087.0,-81.93,26.599469
441945.0,59398.0,-81.929694,26.599469
339958.0,211868.0,-81.929387,26.599469
339958.0,382667.0,-81.929127,26.599469
458943.0,323040.0,-81.928816,26.599484
571129.0,235612.0,-81.92833,26.599536
458943.0,60611.0,-81.92835,26.59925
571129.0,12994.0,-81.928448,26.598937
516735.0,83661.0,-81.928979,26.59898
339958.0,322499.0,-81.929339,26.598988
339958.0,336086.0,-81.929584,26.598988
339958.0,315525.0,-81.929829,26.598988
339958.0,79558.0,-81.930074,26.598988
339958.0,27282.0,-81.930319,26.598988
339958.0,365244.0,-81.930563,26.598988
339958.0,208957.0,-81.930808,26.598988
339958.0,142798.0,-81.931053,26.598988
166910.0,54827.0,-81.931365,26.598987
339958.0,89124.0,-81.931376,26.598707
166910.0,294928.0,-81.931383,26.598426
339958.0,156792.0,-81.931071,26.598424
441945.0,40183.0,-81.930765,26.598424
339958.0,28715.0,-81.930459,26.598424
339958.0,116585.0,-81.930214,26.598424
441945.0,129516.0,-81.929908,26.598424
339958.0,172636.0,-81.929602,26.598424
339958.0,138161.0,-81.929358,26.598424
458943.0,131653.0,-81.929061,26.598439
571129.0,213387.0,-81.928574,26.598491
367154.0,159315.0,-81.928586,26.598258
618723.0,182801.0,-81.928672,26.59794
418148.0,87940.0,-81.929117,26.597929
339958.0,193545.0,-81.929373,26.597942
339958.0,151309.0,-81.929618,26.597942
339958.0,295538.0,-81.929863,26.597942
339958.0,0.0,-81.930108,26.597943
339958.0,127608.0,-81.930352,26.597943
339958.0,103429.0,-81.930597,26.597943
339958.0,660879.0,-81.930842,26.597943
339958.0,108103.0,-81.931087,26.597943
166910.0,259032.0,-81.931399,26.597942
339958.0,126269.0,-81.93141,26.597661
166910.0,303247.0,-81.931417,26.597381
339958.0,82321.0,-81.931105,26.597379
441945.0,288554.0,-81.930799,26.597379
339958.0,551343.0,-81.930493,26.597379
339958.0,130791.0,-81.930248,26.597379
339958.0,185886.0,-81.930003,26.597379
441945.0,110838.0,-81.929697,26.597378
492938.0,598899.0,-81.929323,26.597392
571129.0,623672.0,-81.928819,26.597445
367154.0,233278.0,-81.92883,26.597213
